Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,
4390,121,10/7/2015 8:50:21 AM,Light,3173.212,20.90383,20.65531,0.2485202,3.708728,2452.571,0.03878319,0.2404599,0.2016768,3.052641,0.7728984,0.3524677,0.472302,0,0,221,12,102,16,0,0,
4390,122,10/7/2015 9:10:21 AM,Light,4066.189,20.90383,20.58089,0.322938,3.736855,3268.662,0.03884544,0.3095683,0.2707229,3.074872,0.8038636,0.4552704,0.4689114,0,0,1301,576,723,306,0,0,
4390,123,10/7/2015 9:31:21 AM,Light,4490.708,20.90383,20.54935,0.3544821,3.771753,3541.722,0.03859643,0.33112,0.2925236,3.102645,0.788678,0.5008441,0.4702222,0,0,2355,1055,2083,786,0,0,
4390,124,10/7/2015 9:51:21 AM,Light,3877.086,20.90383,20.5977,0.306125,3.804238,3085.694,0.03865868,0.2931835,0.2545248,3.128375,0.7958798,0.4332089,0.4708368,0,0,883,307,1134,384,0,0,
4390,125,10/7/2015 10:11:21 AM,Light,3538.826,20.90383,20.62924,0.2745858,3.833031,2599.061,0.03919405,0.2527444,0.2135504,3.150442,0.7344418,0.389172,0.4726965,0,0,355,19,184,46,0,0,
4390,126,10/7/2015 10:31:21 AM,Light,3295.261,20.90383,20.64891,0.2549208,3.859566,2328.027,0.0392812,0.2311802,0.191899,3.169572,0.7064774,0.3597415,0.4711844,0,0,142,14,55,3,0,0,
4390,127,10/7/2015 10:51:21 AM,Light,3527.214,20.90383,20.63115,0.272677,3.886064,2517.658,0.04033949,0.2473907,0.2070512,3.188392,0.713781,0.3858032,0.4722739,0,0,475,33,30,8,0,0,
4390,128,10/7/2015 11:11:21 AM,Light,3228.342,20.90383,20.65302,0.2508079,3.912293,2233.674,0.04083751,0.2263494,0.1855119,3.206838,0.6918951,0.3510847,0.4676616,0,0,192,23,145,13,0,0,
4390,129,10/7/2015 11:32:21 AM,Light,3114.633,20.90383,20.6601,0.2437345,3.938155,2355.183,0.03934346,0.2335707,0.1942272,3.225552,0.7561672,0.3444651,0.4709496,0,0,119,7,113,5,0,0,
4390,130,10/7/2015 11:52:21 AM,Light,3185.961,20.90383,20.65427,0.2495569,3.962623,2400.108,0.03924385,0.2374926,0.1982487,3.244019,0.7533388,0.3520951,0.4701982,0,0,428,13,99,13,0,0,
4390,131,10/7/2015 12:12:21 PM,Light,3313.58,20.90383,20.64633,0.2575024,3.987865,2394.728,0.03854663,0.236123,0.1975764,3.262638,0.7227012,0.3632846,0.4707497,0,0,713,16,150,18,0,0,
4390,132,10/7/2015 12:32:21 PM,Light,3738.634,20.90383,20.6089,0.2949287,4.015258,2891.169,0.03829762,0.2777449,0.2394473,3.283173,0.7733223,0.415318,0.4689396,0,0,1052,286,1110,340,0,0,
4390,133,10/7/2015 12:52:21 PM,Light,3215.432,20.90383,20.65007,0.253762,4.042255,2479.98,0.0378992,0.2434688,0.2055696,3.304025,0.7712743,0.3570074,0.4685358,0,0,390,59,519,111,0,0,
4390,134,10/7/2015 1:13:21 PM,Light,3065.69,20.90383,20.66497,0.2388578,4.067864,2294.056,0.03722687,0.2259136,0.1886868,3.323488,0.7483003,0.3383599,0.4721954,0,0,202,20,116,17,0,0,
4390,135,10/7/2015 1:33:21 PM,Light,3228.833,20.90383,20.6502,0.2536262,4.09231,2442.081,0.03680356,0.2389493,0.2021457,3.341882,0.7563354,0.3571108,0.4691932,0,0,557,75,329,13,0,0,
4390,136,10/7/2015 1:53:21 PM,Light,3049.428,20.90383,20.66506,0.2387706,4.116687,2265.026,0.03715217,0.2246064,0.1874542,3.360158,0.7427709,0.3360811,0.4692871,0,0,292,32,84,12,0,0,
4390,137,10/7/2015 2:13:21 PM,Light,3289.095,20.90383,20.64923,0.2546043,4.141306,2465.037,0.03704012,0.2384264,0.2013863,3.37853,0.7494574,0.3631264,0.4753921,0,0,345,69,150,20,0,0,
4390,138,10/7/2015 2:33:21 PM,Light,2927.542,20.90383,20.67426,0.2295741,4.165442,2224.635,0.03755059,0.2212447,0.1836942,3.396738,0.7598986,0.3240873,0.4703484,0,0,486,64,198,16,0,0,
4390,139,10/7/2015 2:54:21 PM,Light,4437.423,20.90383,20.55495,0.3488803,4.195497,3418.092,0.0378494,0.3201761,0.2823267,3.419765,0.7702876,0.4925586,0.470203,0,0,1233,563,939,261,0,0,
4397,1,10/5/2015 4:29:21 PM,Light,6368.811,20.90383,20.50574,0.3980872,0.0001654122,4694.116,0.04650247,0.3570295,0.310527,0.0001219166,0.7370474,0.562499,0.4712125,0,0,898,572,565,313,0,0,
4397,2,10/5/2015 4:49:21 PM,Light,6149.859,20.90383,20.5149,0.3889293,0.03917909,4606.962,0.04531968,0.3528461,0.3075264,0.02910914,0.7491167,0.5448711,0.4669695,0,0,4322,2880,2195,1210,0,0,
4397,3,10/5/2015 5:09:21 PM,Light,5492.007,20.90383,20.55419,0.3496353,0.07545436,4241.314,0.04377582,0.3273227,0.2835468,0.05668152,0.7722703,0.4895156,0.4662534,0,0,3285,1862,1751,852,0,0,
4397,4,10/5/2015 5:29:21 PM,Light,4319.793,20.90383,20.63059,0.2732352,0.1060193,3257.452,0.04198296,0.2592186,0.2172357,0.0800399,0.7540761,0.3832227,0.4674087,0,0,1638,865,700,383,0,0,
4397,5,10/5/2015 5:49:21 PM,Light,3772.482,20.90383,20.66592,0.2379121,0.1312331,2833.014,0.04118612,0.2296861,0.1885,0.09901633,0.7509682,0.3343988,0.4684756,0,0,126,7,2,0,0,0,
4397,6,10/5/2015 6:10:21 PM,Light,4686.875,20.90383,20.60916,0.2946658,0.1589282,3453.105,0.03940571,0.269179,0.2297733,0.1195957,0.7367607,0.413918,0.4684484,0,0,528,174,88,39,0,0,
4397,7,10/5/2015 6:30:21 PM,Light,5501.738,20.90383,20.55631,0.3475184,0.1906933,4032.315,0.03965472,0.3094562,0.2698015,0.1429328,0.7329167,0.4853948,0.4658683,0,0,3933,2668,2223,1189,0,0,
4397,8,10/5/2015 6:50:21 PM,Light,5356.245,20.90383,20.56283,0.340997,0.2245321,4065.073,0.03994108,0.3125066,0.2725655,0.1681701,0.7589408,0.47577,0.4648821,0,0,4886,3494,2619,1619,0,0,
4397,9,10/5/2015 7:10:21 PM,Dark,5267.617,20.90383,20.56689,0.3369352,0.257642,4085.27,0.04531968,0.3195287,0.274209,0.1935722,0.7755442,0.4699125,0.4643937,0,0,4775,3475,2410,1402,0,0,
4397,10,10/5/2015 7:30:21 PM,Dark,5150.474,20.90383,20.57498,0.3288514,0.2901102,3851.979,0.04611651,0.3057834,0.2596669,0.218307,0.7478881,0.4561808,0.4624078,0,0,5182,3834,2885,1754,0,0,
4397,11,10/5/2015 7:51:21 PM,Dark,4968.659,20.90383,20.58963,0.3142001,0.3232227,3648.847,0.03946796,0.2838083,0.2443404,0.2428508,0.7343726,0.4385302,0.4654926,0,0,4632,3279,2561,1528,0,0,
4397,12,10/5/2015 8:11:21 PM,Dark,5165.642,20.90383,20.57464,0.3291878,0.3548104,3928.075,0.03894504,0.3024965,0.2635514,0.2664692,0.7604235,0.4590161,0.4645774,0,0,5923,4372,3386,2157,0,0,
4397,13,10/5/2015 8:31:21 PM,Dark,4816.926,20.90383,20.59754,0.3062932,0.3859183,3716.93,0.03894504,0.2871699,0.2482249,0.2902933,0.7716395,0.4292741,0.4667448,0,0,3878,2431,1875,1029,0,0,
4397,14,10/5/2015 8:51:21 PM,Dark,4816.197,20.90383,20.59691,0.3069174,0.4159415,3745.883,0.03804861,0.288415,0.2503664,0.3135528,0.7777678,0.4298891,0.4663541,0,0,4428,3194,2373,1526,0,0,
4397,15,10/5/2015 9:11:21 PM,Dark,5095.303,20.90383,20.58092,0.3229143,0.446836,3891.73,0.03828517,0.2977653,0.2594801,0.3373586,0.7637879,0.4531607,0.4674987,0,0,3924,2689,2066,1219,0,0,
4397,16,10/5/2015 9:32:21 PM,Dark,5412.725,20.90383,20.56025,0.3435774,0.4812276,4138.753,0.03834742,0.3146855,0.276338,0.3636416,0.7646339,0.4814967,0.4668425,0,0,4728,3530,2542,1517,0,0,
4397,17,10/5/2015 9:52:21 PM,Dark,5369.267,20.90383,20.56123,0.3425956,0.5148309,4073.602,0.03840967,0.3121746,0.2737649,0.3892359,0.7586888,0.4768954,0.4638144,0,0,2949,2121,1782,1105,0,0,
4397,18,10/5/2015 10:12:21 PM,Dark,5414.507,20.90383,20.56179,0.3420349,0.5484409,4124.26,0.0378494,0.3120708,0.2742215,0.4147865,0.7617055,0.48129,0.4687987,0,0,3305,2432,1798,1156,0,0,
4397,19,10/5/2015 10:32:21 PM,Dark,5172.907,20.90383,20.57374,0.3300861,0.5814353,3930.094,0.03884544,0.3029197,0.2640743,0.4398868,0.7597458,0.4595809,0.4638959,0,0,3640,2552,1795,1124,0,0,
4397,20,10/5/2015 10:52:21 PM,Dark,5056.728,20.90383,20.5858,0.3180277,0.6133161,3809.087,0.03872094,0.2913408,0.2526199,0.4640056,0.753271,0.4485048,0.470001,0,0,4207,3218,2154,1358,0,0,
4397,21,10/5/2015 11:12:21 PM,Dark,5089.822,20.90383,20.58033,0.323495,0.64494,3847.611,0.03977922,0.2975038,0.2577246,0.4878695,0.755942,0.4517532,0.4653517,0,0,3530,2552,1703,1054,0,0,
4397,22,10/5/2015 11:33:21 PM,Dark,4972.978,20.90383,20.58815,0.3156778,0.677869,3884.292,0.03894504,0.2973668,0.2584218,0.5131726,0.7810796,0.4442626,0.4685117,0,0,3559,2634,2007,1251,0,0,
4397,23,10/5/2015 11:53:21 PM,Dark,4910.358,20.90383,20.58881,0.3150149,0.7086712,3995.783,0.03959246,0.3063436,0.2667512,0.5377336,0.8137458,0.4423638,0.4669015,0,0,2480,1790,1660,976,0,0,
4397,24,10/6/2015 12:13:21 AM,Dark,4849.76,20.90383,20.59416,0.3096672,0.7390895,3971.714,0.03944306,0.3030443,0.2636012,0.5625654,0.8189507,0.4374862,0.4696333,0,0,3496,2564,2786,1904,0,0,
4397,25,10/6/2015 12:33:21 AM,Dark,4673.985,20.90383,20.6039,0.299925,0.7687695,3661.395,0.03934346,0.2854642,0.2461208,0.5863512,0.7833561,0.4177971,0.4636987,0,0,2749,1854,1591,977,0,0,
4397,26,10/6/2015 12:53:21 AM,Dark,4697.548,20.90383,20.60284,0.3009866,0.7979778,3786.151,0.03834742,0.2912163,0.2528689,0.6095643,0.8059846,0.4223523,0.4666948,0,0,2337,1495,1321,785,0,0,
4397,27,10/6/2015 1:14:21 AM,Dark,3127.028,20.90383,20.70155,0.2022825,0.8235633,2557.5,0.03878319,0.2107863,0.1720031,0.630308,0.8178692,0.2820044,0.4634545,0,0,1072,479,327,169,0,0,
4397,28,10/6/2015 1:34:21 AM,Dark,3032.14,20.90383,20.71107,0.1927608,0.8427581,2291.614,0.03894504,0.1924842,0.1535391,0.6454176,0.7557744,0.2691095,0.4652296,0,0,99,13,18,0,0,0,
4397,29,10/6/2015 1:54:21 AM,Dark,3028.239,20.90383,20.71376,0.190067,0.8616462,2222.152,0.03849683,0.1862091,0.1477123,0.6594846,0.7338101,0.2672309,0.4689302,0,0,116,8,16,0,0,0,
4397,30,10/6/2015 2:14:21 AM,Dark,2970.168,20.90383,20.71753,0.1863042,0.8803405,2102.704,0.03849683,0.1789878,0.140491,0.6729622,0.7079409,0.2603362,0.46654,0,0,85,7,29,2,0,0,
4397,31,10/6/2015 2:34:21 AM,Dark,2786.346,20.90383,20.72771,0.1761247,0.8982792,2096.264,0.03803616,0.1777926,0.1397565,0.6860489,0.7523344,0.2470739,0.4675401,0,0,58,3,21,0,0,0,
4397,32,10/6/2015 2:55:21 AM,Dark,3990.457,20.90383,20.65329,0.2505425,0.920472,3040.165,0.03829762,0.2391983,0.2009007,0.7028701,0.7618588,0.3547218,0.4716915,0,0,372,100,95,32,0,0,
4397,33,10/6/2015 3:15:21 AM,Dark,4795.624,20.90383,20.59923,0.3045987,0.9478657,3666.689,0.03814821,0.2831235,0.2449753,0.7237812,0.7645907,0.4265969,0.4665446,0,0,2600,1572,1418,860,0,0,
4397,34,10/6/2015 3:35:21 AM,Dark,4481.203,20.90383,20.61823,0.2856027,0.9767744,3662.883,0.03839722,0.2811314,0.2427342,0.7466251,0.8173884,0.4040782,0.4703484,0,0,2080,1227,1167,655,0,0,
4397,35,10/6/2015 3:55:21 AM,Dark,4733.146,20.90383,20.59351,0.3103226,1.005496,4167.641,0.03853418,0.3187941,0.2802599,0.7710367,0.8805221,0.4336808,0.4634921,0,0,2436,1674,1471,903,0,0,
4397,36,10/6/2015 4:15:21 AM,Dark,4794.038,20.90383,20.59689,0.3069423,1.03519,3883.902,0.03859643,0.2975661,0.2589696,0.796127,0.8101526,0.431488,0.467465,0,0,2722,1497,1039,479,0,0,
4397,37,10/6/2015 4:35:21 AM,Dark,4707.929,20.90383,20.60026,0.3035682,1.064803,3838.62,0.03859643,0.296072,0.2574756,0.820195,0.8153521,0.4243017,0.4646943,0,0,1545,656,777,261,0,0,
4397,38,10/6/2015 4:56:21 AM,Dark,3319.503,20.90383,20.69011,0.2137242,1.091055,2700.795,0.03872094,0.219676,0.180955,0.8415804,0.8136142,0.299037,0.4652109,0,0,1070,627,523,266,0,0,
4397,39,10/6/2015 5:16:21 AM,Dark,3365.005,20.90383,20.68844,0.2153913,1.111889,2723.669,0.03909445,0.2206844,0.18159,0.858487,0.8094101,0.3028101,0.467512,0,0,120,0,4,1,0,0,
4397,40,10/6/2015 5:36:21 AM,Dark,3306.852,20.90383,20.6924,0.2114291,1.132682,2598.722,0.03959246,0.2135503,0.1739579,0.8750734,0.7858598,0.2957829,0.4656429,0,0,115,24,5,0,0,0,
4397,41,10/6/2015 5:56:21 AM,Dark,3065.642,20.90383,20.70771,0.1961224,1.15254,2394.014,0.0392812,0.199805,0.1605238,0.8906315,0.7809176,0.2738587,0.4648633,0,0,146,3,4,1,0,0,
4397,42,10/6/2015 6:16:21 AM,Dark,4816.355,20.90383,20.59573,0.3080998,1.177128,4084.31,0.0391567,0.3090205,0.2698638,0.9108442,0.8480085,0.4376972,0.4717316,0,0,2030,1138,789,438,0,0,
4397,43,10/6/2015 6:37:21 AM,Dark,4638.092,20.90383,20.60621,0.29762,1.208065,3999.175,0.03934346,0.3035921,0.2642486,0.9372963,0.8622457,0.4230184,0.4717104,0,0,2397,1437,1219,700,0,0,
4397,44,10/6/2015 6:57:21 AM,Dark,4496.65,20.90383,20.61345,0.2903747,1.236533,3973.775,0.03984147,0.3028575,0.263016,0.962145,0.883719,0.4123427,0.470906,0,0,1059,304,290,125,0,0,
4397,45,10/6/2015 7:17:21 AM,Light,4500.855,20.90383,20.61249,0.2913404,1.264576,3956.151,0.04040175,0.3031439,0.2627421,0.9868597,0.8789777,0.4122366,0.4693077,0,0,2733,1621,1195,592,0,0,
4397,46,10/6/2015 7:37:21 AM,Light,3202.12,20.90383,20.69803,0.2058011,1.288566,2716.216,0.04025649,0.2205599,0.1803035,1.007639,0.8482557,0.2910181,0.4695501,0,0,185,21,20,3,0,0,
4397,47,10/6/2015 7:57:21 AM,Light,3605.516,20.90383,20.67476,0.2290745,1.309789,2923.457,0.0405387,0.2339442,0.1934055,1.025219,0.8108291,0.3245711,0.4711502,0,0,348,18,0,0,0,0,
4397,48,10/6/2015 8:18:21 AM,Light,3496.493,20.90383,20.68221,0.2216199,1.333029,2762.609,0.04063831,0.2237971,0.1831588,1.043824,0.7901086,0.3130876,0.4701418,0,0,153,17,0,0,0,0,
4397,49,10/6/2015 8:38:21 AM,Light,3280.68,20.90383,20.6969,0.2069299,1.354148,2581.172,0.04078771,0.2112096,0.1704219,1.060477,0.7867796,0.2935114,0.4720954,0,0,57,11,2,0,0,0,
4397,50,10/6/2015 8:58:21 AM,Light,3486.149,20.90383,20.68179,0.2220373,1.375241,2676.023,0.040464,0.2196262,0.1791622,1.076863,0.7676157,0.3103549,0.4655723,0,0,187,26,2,0,0,0,
4397,51,10/6/2015 9:18:21 AM,Light,4557.997,20.90383,20.61114,0.2926947,1.400326,3805.331,0.04083751,0.2939554,0.2531179,1.097078,0.8348692,0.4128385,0.4685921,0,0,727,173,73,33,0,0,
4397,52,10/6/2015 9:38:21 AM,Light,4553.085,20.90383,20.61139,0.2924355,1.428722,3928.843,0.04143513,0.301239,0.2598038,1.121184,0.8628968,0.4153336,0.4713441,0,0,2141,1302,1196,589,0,0,
4397,53,10/6/2015 9:58:21 AM,Light,4241.948,20.90383,20.62847,0.2753621,1.456129,3760.745,0.04108652,0.2911541,0.2500676,1.145148,0.8865607,0.3892643,0.4687375,0,0,2222,1272,870,425,0,0,
4397,54,10/6/2015 10:19:21 AM,Light,4154.688,20.90383,20.63538,0.2684532,1.483606,3729.219,0.04098692,0.2872322,0.2462453,1.169658,0.8975933,0.3823127,0.4720203,0,0,767,200,106,44,0,0,
4397,55,10/6/2015 10:39:21 AM,Light,3329.182,20.90383,20.68784,0.2159931,1.50692,2950.439,0.04183355,0.2379283,0.1960948,1.190467,0.8862355,0.3054789,0.4689584,0,0,143,32,3,0,0,0,
4397,56,10/6/2015 10:59:21 AM,Light,4321.156,20.90383,20.62252,0.2813078,1.530776,3953.068,0.04146004,0.30348,0.26202,1.211995,0.9148172,0.3993458,0.4702263,0,0,816,192,128,33,0,0,
4397,57,10/6/2015 11:19:21 AM,Light,3723.195,20.90383,20.6619,0.2419328,1.55584,3314.098,0.04158454,0.2620075,0.220423,1.234636,0.890122,0.3419661,0.4686203,0,0,901,377,391,129,0,0,
4397,58,10/6/2015 11:39:21 AM,Light,3299.495,20.90383,20.68953,0.2143023,1.577722,2975.916,0.04195806,0.2392979,0.1973398,1.254236,0.9019307,0.303948,0.4700197,0,0,24,5,16,2,0,0,
4397,59,10/6/2015 12:00:21 PM,Light,3570.973,20.90383,20.67567,0.2281624,1.600209,3039.449,0.0405885,0.241041,0.2004525,1.273922,0.8511543,0.3247791,0.472612,0,0,238,49,12,0,0,0,
4397,60,10/6/2015 12:20:21 PM,Light,3447.805,20.90383,20.68448,0.2193522,1.622082,2831.566,0.04083751,0.2279929,0.1871554,1.292217,0.8212661,0.3112029,0.4715778,0,0,139,11,31,1,0,0,
4397,61,10/6/2015 12:40:21 PM,Light,3307.732,20.90383,20.69037,0.2134588,1.643135,2743.005,0.04077526,0.2243573,0.1835821,1.30959,0.8292705,0.2991697,0.465718,0,0,69,13,24,1,0,0,
4397,62,10/6/2015 1:00:21 PM,Light,4844.815,20.90383,20.5897,0.3141303,1.668564,4347.948,0.04009048,0.3281942,0.2881037,1.331711,0.8974435,0.4458013,0.4703766,0,0,1778,842,635,287,0,0,
4397,63,10/6/2015 1:20:21 PM,Light,4669.737,20.90383,20.59889,0.3049425,1.698215,4242.86,0.04033949,0.3228156,0.2824761,1.358485,0.9085864,0.4308901,0.46815,0,0,1538,563,543,231,0,0,
4397,64,10/6/2015 1:41:21 PM,Light,3476.051,20.90383,20.67786,0.2259683,1.724857,3049,0.03894504,0.2423856,0.2034405,1.382332,0.8771445,0.3182273,0.4671258,0,0,110,21,7,0,0,0,
4397,65,10/6/2015 2:01:21 PM,Light,3492.053,20.90383,20.68073,0.2231013,1.746575,2849.93,0.03840967,0.2277812,0.1893716,1.400714,0.8161187,0.3147826,0.4690805,0,0,361,67,1,0,0,0,
4397,66,10/6/2015 2:21:21 PM,Light,3523.283,20.90383,20.67787,0.2259645,1.768439,2847.039,0.03824782,0.2284909,0.1902431,1.41847,0.8080643,0.316944,0.46646,0,0,542,7,0,0,0,0,
4397,67,10/6/2015 2:41:21 PM,Light,5344.284,20.90383,20.55633,0.3475022,1.7961,4904.941,0.0378494,0.3623707,0.3245213,1.442657,0.9177921,0.4942659,0.471081,0,0,1583,793,735,370,0,0,
4397,68,10/6/2015 3:01:21 PM,Light,4583.395,20.90383,20.60704,0.2967877,1.827032,4063.986,0.03865868,0.3082112,0.2695525,1.470599,0.8866759,0.4206094,0.4699164,0,0,1973,1131,1104,594,0,0,
4397,69,10/6/2015 3:21:21 PM,Light,4042.777,20.90383,20.6457,0.2581254,1.853909,3390.944,0.03854663,0.2626218,0.2240751,1.493825,0.838766,0.3665356,0.4716822,0,0,1062,203,112,47,0,0,
4397,70,10/6/2015 3:42:21 PM,Light,3341.951,20.90383,20.69185,0.2119811,1.878067,2690.351,0.0379739,0.215891,0.1779171,1.513717,0.8050238,0.3003979,0.471326,0,0,35,12,0,0,0,0,
4397,71,10/6/2015 4:02:21 PM,Light,3358.271,20.90383,20.69035,0.2134762,1.89895,2690.696,0.03851343,0.2169867,0.1784732,1.530488,0.8012146,0.3015701,0.4699194,0,0,49,19,0,0,0,0,
4397,72,10/6/2015 4:22:21 PM,Light,3355.747,20.90383,20.69029,0.2135348,1.919875,2685.347,0.03859643,0.2169369,0.1783404,1.547243,0.8002232,0.3012667,0.4693348,0,0,221,9,2,0,0,0,
4397,73,10/6/2015 4:42:21 PM,Light,5236.139,20.90383,20.56674,0.3370909,1.946677,4416.338,0.03884544,0.3328009,0.2939554,1.569399,0.8434341,0.4752941,0.4682766,0,0,1411,572,472,267,0,0,
4397,74,10/6/2015 5:02:21 PM,Light,5042.285,20.90383,20.58018,0.323652,1.978709,4306.955,0.03869603,0.3238614,0.2851654,1.596585,0.8541672,0.4589445,0.4707523,0,0,2213,1418,1289,756,0,0,
4397,75,10/6/2015 5:23:21 PM,Light,3708.783,20.90383,20.66556,0.2382722,2.00733,3172.124,0.03809841,0.2482622,0.2101638,1.621046,0.8553006,0.3376671,0.4704469,0,0,1065,390,483,234,0,0,
4397,76,10/6/2015 5:43:21 PM,Light,3633.174,20.90383,20.674,0.2298283,2.030211,2879.533,0.03809841,0.2285282,0.1904298,1.639903,0.7925668,0.3255323,0.4713252,0,0,41,6,2,0,0,0,
4397,77,10/6/2015 6:03:21 PM,Light,5114.849,20.90383,20.57164,0.3321905,2.057495,4483.869,0.03809841,0.337034,0.2989356,1.662873,0.8766376,0.468197,0.4675078,0,0,1645,717,794,293,0,0,
4397,78,10/6/2015 6:23:21 PM,Light,5301.783,20.90383,20.55898,0.3448496,2.089963,4515.454,0.0378992,0.3410182,0.303119,1.690921,0.8516859,0.4822607,0.4643092,0,0,2646,1577,1522,845,0,0,
4397,79,10/6/2015 6:43:21 PM,Light,5185.503,20.90383,20.56661,0.3372218,2.122647,4667.172,0.03816066,0.3481647,0.3100041,1.719543,0.9000423,0.4774606,0.4692402,0,0,2152,1165,1168,650,0,0,
4397,80,10/6/2015 7:04:21 PM,Dark,4517.35,20.90383,20.60924,0.2945861,2.15439,4084.589,0.03809841,0.3099169,0.2718185,1.748175,0.9042003,0.4163724,0.4683573,0,0,2282,1482,1281,768,0,0,
4397,81,10/6/2015 7:24:21 PM,Dark,4512.046,20.90383,20.6072,0.2966332,2.182532,4067.91,0.03824782,0.3113114,0.2730635,1.773584,0.9015666,0.4156097,0.4643186,0,0,2349,1504,1515,779,0,0,
4397,82,10/6/2015 7:44:21 PM,Dark,4796.936,20.90383,20.58798,0.315851,2.211549,4401.171,0.03859643,0.3334857,0.2948892,1.799983,0.9174963,0.4436117,0.4651733,0,0,2754,1846,1926,1178,0,0,
4397,83,10/6/2015 8:04:21 PM,Dark,4543.869,20.90383,20.60864,0.2951891,2.240658,3962.509,0.03884544,0.3033555,0.2645101,1.826044,0.8720561,0.4154518,0.4669206,0,0,2695,1781,2015,1298,0,0,
4397,84,10/6/2015 8:24:21 PM,Dark,4989.303,20.90383,20.57988,0.3239535,2.270375,4154.536,0.03903219,0.3185824,0.2795503,1.851345,0.8326885,0.4516532,0.4632197,0,0,2521,1652,1687,1008,0,0,
4397,85,10/6/2015 8:44:21 PM,Dark,4335.347,20.90383,20.6206,0.2832328,2.299428,3854.764,0.03934345,0.2971677,0.2578242,1.876303,0.8891477,0.3980934,0.4659998,0,0,2609,1658,1685,975,0,0,
4397,86,10/6/2015 9:05:21 PM,Dark,4367.049,20.90383,20.61736,0.2864649,2.327907,3801.465,0.03890769,0.2952254,0.2563177,1.901358,0.8704882,0.3991271,0.4622617,0,0,2987,2032,1852,1104,0,0,
4397,87,10/6/2015 9:25:21 PM,Dark,4723.179,20.90383,20.59518,0.308648,2.356243,4178.705,0.03909445,0.3189186,0.2798241,1.926234,0.8847229,0.4332246,0.4654457,0,0,2603,1790,1869,1150,0,0,
4397,88,10/6/2015 9:45:21 PM,Dark,4854.236,20.90383,20.58365,0.3201757,2.386095,4358.187,0.03874583,0.3324896,0.2937438,1.952843,0.8978111,0.4467093,0.4624307,0,0,2481,1594,1591,947,0,0,
4397,89,10/6/2015 10:05:21 PM,Dark,4419.569,20.90383,20.61434,0.2894876,2.414992,4028.755,0.03884544,0.3077132,0.2688678,1.978978,0.9115717,0.4081104,0.4670236,0,0,2401,1662,1657,975,0,0,
4397,90,10/6/2015 10:25:21 PM,Dark,4648.008,20.90383,20.59889,0.3049351,2.443256,4191.413,0.03971697,0.3204749,0.280758,2.0046,0.9017654,0.4281546,0.4653048,0,0,2378,1543,1494,804,0,0,
4397,91,10/6/2015 10:46:21 PM,Dark,3381.809,20.90383,20.68292,0.2209084,2.469517,3008.474,0.03896994,0.2401445,0.2011746,2.028146,0.8896052,0.3105704,0.4661059,0,0,1000,322,633,145,0,0,
4397,92,10/6/2015 11:06:21 PM,Dark,3059.801,20.90383,20.70675,0.1970818,2.489589,2495.743,0.03934346,0.2065532,0.1672097,2.045294,0.8156553,0.2757857,0.4652296,0,0,113,29,32,2,0,0,
4397,93,10/6/2015 11:26:21 PM,Dark,3120.579,20.90383,20.70474,0.1990878,2.508852,2454.26,0.03903219,0.2029426,0.1639104,2.060721,0.7864758,0.2791659,0.4667136,0,0,86,29,4,0,0,0,
4397,94,10/6/2015 11:46:21 PM,Dark,4730.453,20.90383,20.59613,0.3077036,2.533342,4008.278,0.0392812,0.3086221,0.2693409,2.080883,0.8473348,0.4298172,0.463849,0,0,1539,779,676,367,0,0,
4397,95,10/7/2015 12:06:21 AM,Dark,4995.104,20.90383,20.58009,0.3237367,2.563657,4226.785,0.03884544,0.3219067,0.2830613,2.106552,0.8461856,0.4537316,0.4654261,0,0,2215,1365,1579,842,0,0,
4397,96,10/7/2015 12:27:21 AM,Dark,4948.451,20.90383,20.58062,0.3232096,2.596197,4277.759,0.03853418,0.3261025,0.2875683,2.134383,0.8644644,0.4515777,0.4636517,0,0,2496,1551,1464,807,0,0,
4397,97,10/7/2015 12:47:21 AM,Dark,4331.778,20.90383,20.62222,0.2816143,2.625112,3639.014,0.03834742,0.2831236,0.2447761,2.159049,0.8400739,0.3928683,0.4633794,0,0,1129,266,250,68,0,0,
4397,98,10/7/2015 1:07:21 AM,Dark,4591.746,20.90383,20.6054,0.2984274,2.652927,3904.181,0.0378992,0.299857,0.2619578,2.182562,0.8502607,0.4175236,0.4645346,0,0,1233,511,705,296,0,0,
4397,99,10/7/2015 1:27:21 AM,Dark,4484.948,20.90383,20.6138,0.2900271,2.681215,3688.924,0.03853418,0.2862984,0.2477642,2.206225,0.8225121,0.4049453,0.4640744,0,0,765,238,154,62,0,0,
4397,100,10/7/2015 1:47:21 AM,Dark,3507.323,20.90383,20.68084,0.2229892,2.706111,2662.788,0.03816066,0.2164513,0.1782906,2.226007,0.7592081,0.3115606,0.4655336,0,0,356,44,5,3,0,0,
4397,101,10/7/2015 2:07:21 AM,Dark,3595.393,20.90383,20.67538,0.2284527,2.728249,2620.247,0.03799881,0.2145215,0.1765227,2.242472,0.7287791,0.3168635,0.4626937,0,0,139,15,0,0,0,0,
