"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name"
"1","ENSMUSG00000000001",44.4451742865186,-0.204232264052636,0.165108242480692,-1.23695983304116,0.216101995037194,0.387052798624023,"Gnai3"
"2","ENSMUSG00000000003",0,NA,NA,NA,NA,NA,"Pbsn"
"3","ENSMUSG00000000028",10.7624963135973,-0.253035615939225,0.296267111556827,-0.854079329324041,0.39306103622068,0.578016834846564,"Cdc45"
"4","ENSMUSG00000000037",0.403077245046404,-0.822121402755018,1.39721477075852,-0.588400165787471,0.556263726499536,NA,"Scml2"
"5","ENSMUSG00000000049",3.05528185238628,1.05406841172693,0.45853587420973,2.29876978228492,0.0215180155697309,0.0708687970344366,"Apoh"
"6","ENSMUSG00000000056",879.467716551401,-0.00240109319226351,0.13031072018588,-0.0184259068543132,0.985299085268026,0.992497645265806,"Narf"
"7","ENSMUSG00000000058",62.3524567807795,-0.834908584977834,0.262648045086891,-3.17881134314792,0.00147880306435254,0.00804665277988604,"Cav2"
"8","ENSMUSG00000000078",199.057497611722,0.15814547273347,0.304151255975386,0.519956665068872,0.603093779232312,0.753487779397646,"Klf6"
"9","ENSMUSG00000000085",477.810116901136,-0.529456795182119,0.0995371189996814,-5.31918946924527,1.04230547577911e-07,1.82311648970732e-06,"Scmh1"
"10","ENSMUSG00000000088",2180.98913640411,0.15651244512207,0.199444722020133,0.784740972520048,0.43260545485685,0.614590309951079,"Cox5a"
"11","ENSMUSG00000000093",12.4159149443814,-0.505641259400492,0.291616016423838,-1.73392828556298,0.0829308083762462,0.19632385898775,"Tbx2"
"12","ENSMUSG00000000094",22.6117970399449,1.23004072256005,0.235024810868465,5.23366328012264,1.66183070476131e-07,2.79661420395475e-06,"Tbx4"
"13","ENSMUSG00000000103",0,NA,NA,NA,NA,NA,"Zfy2"
"14","ENSMUSG00000000120",12.9176575410732,0.990796219222573,0.517252686782936,1.91549748225544,0.0554290899254075,0.146094254973603,"Ngfr"
"15","ENSMUSG00000000125",0.0393835817798038,-0.324027251485434,3.69742042616923,-0.0876360311075436,0.930165963655275,NA,"Wnt3"
"16","ENSMUSG00000000126",89.7380981210517,0.28855762496453,0.133421073841835,2.16275897544193,0.0305597224546656,0.0932793340471448,"Wnt9a"
"17","ENSMUSG00000000127",42.8132426412081,0.909381010997914,0.164437763925369,5.53024432642274,3.19785070891185e-08,6.39532252555961e-07,"Fer"
"18","ENSMUSG00000000131",239.240790439449,-0.250133128256495,0.0925885092258743,-2.70155692480459,0.00690156650323396,0.0287420530491207,"Xpo6"
"19","ENSMUSG00000000134",103.015427088768,0.0712089757351355,0.188051114912929,0.378668192252445,0.704934276287267,0.826749975642911,"Tfe3"
"20","ENSMUSG00000000142",62.2710239835651,0.3319088384812,0.170034673703619,1.95200679515366,0.0509373978615554,0.136951683659351,"Axin2"
"21","ENSMUSG00000000148",50.941295521808,-0.0342693168234597,0.168458875412411,-0.203428384165356,0.838800216250504,0.913211126970212,"Brat1"
"22","ENSMUSG00000000149",150.160856914643,0.796105826596945,0.141622733526374,5.62131380163402,1.89510680331506e-08,3.91523962462115e-07,"Gna12"
"23","ENSMUSG00000000154",2.37383359635351,-0.391357200080939,0.581664539413753,-0.672822861911746,0.501059991363349,0.673169827881114,"Slc22a18"
"24","ENSMUSG00000000157",0.0453528980689145,0.404903002796941,3.69742042616923,0.109509592128382,0.912798314108575,NA,"Itgb2l"
"25","ENSMUSG00000000159",0,NA,NA,NA,NA,NA,"Igsf5"
"26","ENSMUSG00000000167",2.32248883011543,0.380785700914227,0.56351937710195,0.675727785746285,0.499213491242689,0.671445159377546,"Pih1d2"
"27","ENSMUSG00000000168",937.320374992273,0.198180048384118,0.101875346924989,1.94531900372362,0.0517365963061523,0.138525064887618,"Dlat"
"28","ENSMUSG00000000171",1867.97952151438,0.173766584440099,0.135247691886564,1.28480258713651,0.198861278080333,0.36508369727191,"Sdhd"
"29","ENSMUSG00000000182",0.306794690282308,0.235324582727797,1.62544749514521,0.144775259385893,0.884888316549171,NA,"Fgf23"
"30","ENSMUSG00000000183",5.81055720053201,-0.128975199976757,0.387839437041494,-0.332547924885106,0.739475557858188,0.850361625636214,"Fgf6"
"31","ENSMUSG00000000184",42.6919871848532,-0.387842120803814,0.249923720175727,-1.55184198014944,0.120700038384341,0.257755054135792,"Ccnd2"
"32","ENSMUSG00000000194",197.620779229854,0.182338397492176,0.0964807699428296,1.88989368140638,0.0587721807901356,0.152453609890379,"Gpr107"
"33","ENSMUSG00000000197",1.43855114778723,-0.922572856395794,0.913735417060059,-1.00967177059216,0.312652571538484,0.497292004805698,"Nalcn"
"34","ENSMUSG00000000202",0.0790303460967832,0.253043407802619,3.59691124200736,0.0703501951472678,0.943914931489297,NA,"Btbd17"
"35","ENSMUSG00000000204",0.900014137867531,0.157987349615809,0.996224908560209,0.158586026366416,0.873995038807255,0.933858470597434,"Slfn4"
"36","ENSMUSG00000000214",0.743780360471477,-0.618312744610581,1.32344039570498,-0.467201051605513,0.640356041344851,0.780740365635635,"Th"
"37","ENSMUSG00000000215",0,NA,NA,NA,NA,NA,"Ins2"
"38","ENSMUSG00000000216",0,NA,NA,NA,NA,NA,"Scnn1g"
"39","ENSMUSG00000000223",72.1938161776618,0.467981708330237,0.340472482815326,1.37450669863406,0.16928443210004,0.327026329827457,"Drp2"
"40","ENSMUSG00000000244",1.76235728268692,0.856047205181985,0.801980967457897,1.06741586137071,0.285784089145122,0.468871465851528,"Tspan32"
"41","ENSMUSG00000000247",0.421174858350238,1.20736319476796,1.28602951135132,0.93883008446618,0.347817990134783,NA,"Lhx2"
"42","ENSMUSG00000000248",0.12604774028343,1.6782692132749,2.68321783619769,0.625468864523174,0.531663377120257,NA,"Clec2g"
"43","ENSMUSG00000000253",577.333302464956,-0.403901330546998,0.131884153743419,-3.06254632632204,0.00219462502521876,0.0111878815465622,"Gmpr"
"44","ENSMUSG00000000263",0.0697005379934992,0.253042875571484,3.69742042616923,0.0684376798971853,0.945437227908707,NA,"Glra1"
"45","ENSMUSG00000000266",74.2245786559088,0.838091137227963,0.144316292485394,5.80732170148277,6.34800940002727e-09,1.46577360688181e-07,"Mid2"
"46","ENSMUSG00000000275",75.5203882004601,0.232769337917066,0.167893871369075,1.38640759200422,0.16562247951892,0.322104140085246,"Trim25"
"47","ENSMUSG00000000276",36.1212310177425,0.218426931319482,0.202496588753521,1.07866968359329,0.280735004973625,0.463163011296045,"Dgke"
"48","ENSMUSG00000000278",33.8112779085363,0.353849767574527,0.195142210286906,1.81329178886661,0.0697868290763035,0.172945512843771,"Scpep1"
"49","ENSMUSG00000000282",61.2310695463667,-0.488976387283366,0.207258636017495,-2.35925699733975,0.0183115693645037,0.0623021526513723,"Mnt"
"50","ENSMUSG00000000290",13.9677333871843,0.735432049326274,0.346489007000448,2.12252635572165,0.0337935618755871,0.100670937327574,"Itgb2"
"51","ENSMUSG00000000295",29.9556605004918,-0.00903944672697603,0.217635857481077,-0.0415347306808667,0.966869605653867,0.983297708852902,"Hddc2"
"52","ENSMUSG00000000296",97.9942689952832,1.19669314992689,0.162537730552324,7.36255604074437,1.80421642183889e-13,9.37026737975959e-12,"Tpd52l1"
"53","ENSMUSG00000000301",8.26840974279857,0.718805996982448,0.338301469950542,2.12474984837498,0.033607491589973,0.10026193825437,"Pemt"
"54","ENSMUSG00000000303",4.33447884533522,-0.21128808763193,0.511058997524124,-0.413431890751432,0.679290213622971,0.81001338860771,"Cdh1"
"55","ENSMUSG00000000305",62.6657266678506,-2.07326603129544,0.389159968089517,-5.32754188842604,9.95508250744911e-08,1.75215680545603e-06,"Cdh4"
"56","ENSMUSG00000000308",9.92889711092017,6.1694581005278,0.586099967094596,10.5262897916731,6.53600954059833e-26,1.43274422124363e-23,"Ckmt1"
"57","ENSMUSG00000000317",22.0413268523468,-0.643469357990457,0.321472499881763,-2.00163111378773,0.0453244201317453,0.126042595705589,"Bcl6b"
"58","ENSMUSG00000000318",18.5196754165008,-0.21839995931515,0.304646278907584,-0.716896855258827,0.473437742525753,0.650110287674275,"Clec10a"
"59","ENSMUSG00000000320",19.5894966830318,0.86288199031447,0.403261248706115,2.13975925800724,0.0323742273467549,0.097614252123236,"Alox12"
"60","ENSMUSG00000000325",5.28443622282622,0.0779962031860497,0.429515161830617,0.181591268754345,0.855903501449618,0.923383407214095,"Arvcf"
"61","ENSMUSG00000000326",1.10930098666344,-0.379198375372352,0.901428365761912,-0.420663903838708,0.674000522763263,0.806611941557084,"Comt"
"62","ENSMUSG00000000339",101.895872399458,0.53942659049285,0.140407780425683,3.84185683198919,0.000122107056453305,0.000950228218476411,"Rtca"
"63","ENSMUSG00000000340",153.958995472782,-0.216043456665513,0.139054324003961,-1.55366226985764,0.120264997415002,0.257021130839176,"Dbt"
"64","ENSMUSG00000000346",419.021427089275,0.140422803331089,0.152269784430368,0.922197426471717,0.356425605234807,0.54258689186413,"Dazap2"
"65","ENSMUSG00000000355",169.409294607958,0.18021021025289,0.140652126812104,1.28124767351461,0.200106685860291,0.36659210955829,"Mcts1"
"66","ENSMUSG00000000359",12.4657746885869,-0.938699505893527,0.313211172858789,-2.99701794583407,0.00272634663381758,0.0134085095664939,"Rem1"
"67","ENSMUSG00000000365",0.242482474255162,-1.07817115017465,1.66857587340405,-0.646162495430958,0.518174125452007,NA,"Rnf17"
"68","ENSMUSG00000000374",286.860424768843,0.00552177044835151,0.0808611482064493,0.0682870645647239,0.945557121074214,0.972650678733145,"Trappc10"
"69","ENSMUSG00000000378",100.77995850645,0.697292793735424,0.114672535574068,6.08073057986093,1.19636171450977e-09,3.2834779478391e-08,"Ccm2"
"70","ENSMUSG00000000381",0,NA,NA,NA,NA,NA,"Wap"
"71","ENSMUSG00000000384",164.663149603617,0.274708963522297,0.127689856621145,2.15137655246458,0.0314464903711762,0.0954896955830981,"Tbrg4"
"72","ENSMUSG00000000385",0.386674408188727,-0.189680468456061,1.3358250285545,-0.141994995153905,0.887083958919188,NA,"Tmprss2"
"73","ENSMUSG00000000386",0.633085709327649,0.316075218023332,1.35915420931903,0.232552874321519,0.81610862484286,0.899157798872235,"Mx1"
"74","ENSMUSG00000000392",16.1924017541866,-0.254676806985981,0.265536145132419,-0.959104105616118,0.33750630233019,0.523696348320581,"Fap"
"75","ENSMUSG00000000394",0,NA,NA,NA,NA,NA,"Gcg"
"76","ENSMUSG00000000399",520.433980554864,0.154558598766771,0.118143809838356,1.30822426480269,0.190797254231042,0.354598860841858,"Ndufa9"
"77","ENSMUSG00000000402",1.86218180778182,-0.919620872859273,0.739472347708597,-1.24361766293074,0.213640312334846,0.383588653962314,"Egfl6"
"78","ENSMUSG00000000409",1.10332735826775,-1.81861392662448,1.29442220432684,-1.40496193633378,0.160032597275938,0.31488520175343,"Lck"
"79","ENSMUSG00000000411",0.0856055538442801,0.253043845042706,3.51218911541783,0.0720473290950912,0.942564242518027,NA,"Tssk3"
"80","ENSMUSG00000000416",3.44288001404152,-0.392897447686216,0.50849379899289,-0.772669103270048,0.439718236377658,0.621088210194015,"Cttnbp2"
"81","ENSMUSG00000000420",410.734600805473,0.241857077632046,0.0970390122951154,2.49236953171482,0.0126893940232633,0.0467345148851542,"Galnt1"
"82","ENSMUSG00000000435",10.9259790576979,-0.277050676741468,0.295587818677098,-0.937287192623185,0.348610849123194,0.534872538785761,"Myf5"
"83","ENSMUSG00000000439",282.388985112263,-0.548366724167303,0.0850105302314608,-6.45057409563554,1.11427237227673e-10,3.68058774396457e-09,"Mkrn2"
"84","ENSMUSG00000000440",42.7775896652873,-0.241121197153265,0.268882138127075,-0.89675423898671,0.369850071251902,0.555479632877883,"Pparg"
"85","ENSMUSG00000000441",545.812177501707,0.139998839844867,0.0955061721576839,1.46586169963679,0.142685968005759,0.290238184378068,"Raf1"
"86","ENSMUSG00000000486",6.36227179829865,-0.29026183741604,0.448740824412138,-0.646836261880764,0.517737920829789,0.686049249134808,"Sept1"
"87","ENSMUSG00000000489",92.0942829335381,0.264899574839076,0.199557596131356,1.32743418428787,0.184365097963385,0.346266661680647,"Pdgfb"
"88","ENSMUSG00000000530",92.3733748364179,-0.221738587103305,0.14834913909129,-1.49470760977489,0.134990767406501,0.278580408736316,"Acvrl1"
"89","ENSMUSG00000000531",16.2205796007374,-0.32905746135279,0.28935660691913,-1.13720389818075,0.255453057751097,0.43423088865357,"Grasp"
"90","ENSMUSG00000000532",491.987434978657,-0.600594339263443,0.16975810421742,-3.53794207370638,0.000403258515290299,0.00264128850585369,"Acvr1b"
"91","ENSMUSG00000000538",1138.876327873,-0.200418366960572,0.144731445986511,-1.38476034419812,0.166125760418633,0.322857595009347,"Tom1l2"
"92","ENSMUSG00000000544",0,NA,NA,NA,NA,NA,"Gpa33"
"93","ENSMUSG00000000552",57.5439445485763,-0.412063441204311,0.422580038228436,-0.975113360611605,0.32950403195952,0.514876740922491,"Zfp385a"
"94","ENSMUSG00000000555",111.972561936004,1.37731052969388,0.266024033838787,5.17739134250006,2.25009911460415e-07,3.64835955383318e-06,"Itga5"
"95","ENSMUSG00000000560",0.309066859880108,-0.511140097581726,1.49622858747038,-0.341618989145163,0.732637644806704,NA,"Gabra2"
"96","ENSMUSG00000000561",173.109788556831,0.546916748547012,0.115318129236989,4.74267794808783,2.10911422514737e-06,2.66664711657396e-05,"Wdr77"
"97","ENSMUSG00000000562",1.10739551572403,0.955679846096646,0.752356030857303,1.2702494655458,0.20399578268284,0.37127839745503,"Adora3"
"98","ENSMUSG00000000563",573.353475544195,0.133240392152445,0.203230514925994,0.655612136794342,0.512073714466061,0.681767547779855,"Atp5f1"
"99","ENSMUSG00000000567",19.5795275841617,1.42635411883724,0.394063100750942,3.61960842342033,0.000295049165200089,0.00203769838764824,"Sox9"
"100","ENSMUSG00000000568",135.849559372777,-0.283193603904682,0.134217048729778,-2.10996744888082,0.0348611597569065,0.103249958858892,"Hnrnpd"
"101","ENSMUSG00000000579",4.74612480972234,0.0860954176838466,0.486011037690798,0.177147041953851,0.859392892055985,0.925462078921333,"Dynlt1c"
"102","ENSMUSG00000000581",152.104872601124,-0.24841997200373,0.14737627488157,-1.68561711987467,0.0918695695965315,0.211955503720593,"C1d"
"103","ENSMUSG00000000594",207.026862784641,-0.316496388992968,0.105028734658248,-3.01342665912155,0.00258315469325147,0.0128163045465584,"Gm2a"
"104","ENSMUSG00000000600",120.481879146859,0.147078958955325,0.1474963510581,0.997170153025611,0.318681925815433,0.503654702793885,"Krit1"
"105","ENSMUSG00000000605",181.398959979775,-0.0518038302093567,0.167739672378907,-0.308834692918305,0.75744727716299,0.862158782873701,"Clcn4"
"106","ENSMUSG00000000606",0,NA,NA,NA,NA,NA,"Vmn2r88"
"107","ENSMUSG00000000617",0.0751694419896643,-0.475887390442765,3.6513415454245,-0.130332203800299,0.896303602410692,NA,"Grm6"
"108","ENSMUSG00000000627",0.801461222838777,0.392406928828009,0.90983845650655,0.431292968572366,0.666255362354372,0.800863428370563,"Sema4f"
