"","Cause_of_Death","Genotype","age","strain"
"1390","Sacrificed","+/+; +/+",22,"Muscle TSC1"
"1391","Estimated","fl/fl; +/+",230,"Muscle TSC1"
"1392","Sacrificed","fl/fl; +/+",22,"Muscle TSC1"
"1393","Sacrificed","fl/fl; Tg/+",22,"Muscle TSC1"
"1394","Estimated","fl/fl; +/+",230,"Muscle TSC1"
"1395","Estimated","fl/fl; +/+",230,"Muscle TSC1"
"1396","Sacrificed","fl/+; +/+",22,"Muscle TSC1"
"1397","Estimated","fl/fl; +/+",230,"Muscle TSC1"
"1398","Sacrificed","fl/+; +/+",22,"Muscle TSC1"
"1399","Sacrificed","fl/+; +/+",22,"Muscle TSC1"
"1400","Sacrificed","N.D.",19,"Muscle TSC1"
"1401","Sacrificed","N.D.",19,"Muscle TSC1"
"1402","Sacrificed","N.D.",19,"Muscle TSC1"
"1403","Unknown","N.D.",1,"Muscle TSC1"
"1404","Unknown","N.D.",1,"Muscle TSC1"
"1405","Unknown","N.D.",1,"Muscle TSC1"
"1406","Unknown","N.D.",1,"Muscle TSC1"
"1407","Unknown","N.D.",1,"Muscle TSC1"
"1408","Unknown","N.D.",1,"Muscle TSC1"
"1409","Unknown","N.D.",1,"Muscle TSC1"
"1410","Unknown","N.D.",1,"Muscle TSC1"
"1411","Unknown","N.D.",1,"Muscle TSC1"
"1412","Unknown","N.D.",1,"Muscle TSC1"
"1413","Estimated","+/+; Tg/+",229,"Muscle TSC1"
"1414","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"1415","Sacrificed","N.D.",18,"Muscle TSC1"
"1416","Sacrificed","N.D.",18,"Muscle TSC1"
"1417","Unknown","N.D.",1,"Muscle TSC1"
"1418","Sacrificed","fl/+; +/+",28,"Muscle TSC1"
"1419","Sacrificed","N.D.",22,"Muscle TSC1"
"1420","Sacrificed","fl/+; +/+",130,"Muscle TSC1"
"1421","Sacrificed","fl/+; +/+",130,"Muscle TSC1"
"1422","Sacrificed","N.D.",18,"Muscle TSC1"
"1423","Sacrificed","N.D.",18,"Muscle TSC1"
"1424","Sacrificed","N.D.",18,"Muscle TSC1"
"1425","Sacrificed","fl/+; +/+",130,"Muscle TSC1"
"1426","Sacrificed","fl/+; Tg/+",130,"Muscle TSC1"
"1427","Sacrificed","fl/+; Tg/+",130,"Muscle TSC1"
"1428","Unknown","N.D.",1,"Muscle TSC1"
"1429","Unknown","N.D.",1,"Muscle TSC1"
"1430","Unknown","N.D.",1,"Muscle TSC1"
"1431","Unknown","N.D.",1,"Muscle TSC1"
"1432","Unknown","N.D.",1,"Muscle TSC1"
"1433","Unknown","N.D.",1,"Muscle TSC1"
"1434","Sacrificed","fl/+; Tg/+",17,"Muscle TSC1"
"1435","Sacrificed","fl/+; Tg/+",17,"Muscle TSC1"
"1436","Sacrificed","N.D.",14,"Muscle TSC1"
"1437","Sacrificed","N.D.",20,"Muscle TSC1"
"1438","Sacrificed","N.D.",20,"Muscle TSC1"
"1439","Sacrificed","+/+; Tg/+",372,"Muscle TSC1"
"1440","Sacrificed","fl/+; Tg/+",21,"Muscle TSC1"
"1441","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"1442","Sacrificed","+/+; +/+",372,"Muscle TSC1"
"1443","Sacrificed","+/+; +/+",372,"Muscle TSC1"
"1444","Sacrificed","fl/+; Tg/+",21,"Muscle TSC1"
"1445","Sacrificed","N.D.",16,"Muscle TSC1"
"1446","Sacrificed","N.D.",16,"Muscle TSC1"
"1447","Sacrificed","N.D.",16,"Muscle TSC1"
"1448","Sacrificed","+/+; +/+",368,"Muscle TSC1"
"1449","Sacrificed","N.D.",16,"Muscle TSC1"
"1450","Sacrificed","N.D.",16,"Muscle TSC1"
"1451","Sacrificed","+/+; Tg/+",368,"Muscle TSC1"
"1452","Sacrificed","fl/+; Tg/+",17,"Muscle TSC1"
"1453","Sacrificed","fl/fl; +/+",368,"Muscle TSC1"
"1454","Sacrificed","fl/fl; +/+",368,"Muscle TSC1"
"1455","Sacrificed","N.D.",13,"Muscle TSC1"
"1456","Sacrificed","N.D.",13,"Muscle TSC1"
"1457","Sacrificed","N.D.",13,"Muscle TSC1"
"1458","Unknown","N.D.",1,"Muscle TSC1"
"1459","Unknown","N.D.",1,"Muscle TSC1"
"1460","Sacrificed","fl/+; Tg/+",14,"Muscle TSC1"
"1461","Sacrificed","N.D.",13,"Muscle TSC1"
"1462","Sacrificed","N.D.",13,"Muscle TSC1"
"1463","Sacrificed","N.D.",13,"Muscle TSC1"
"1464","Sacrificed","N.D.",13,"Muscle TSC1"
"1465","Sacrificed","+/+; +/+",365,"Muscle TSC1"
"1466","Sacrificed","fl/+; Tg/+",14,"Muscle TSC1"
"1467","Sacrificed","N.D.",21,"Muscle TSC1"
"1468","Sacrificed","fl/fl; +/+",360,"Muscle TSC1"
"1469","Sacrificed","fl/fl; +/+",360,"Muscle TSC1"
"1470","Sacrificed","+/+; Tg/+",360,"Muscle TSC1"
"1471","Sacrificed","fl/+; Tg/+",22,"Muscle TSC1"
"1472","Sacrificed","fl/+; Tg/+",22,"Muscle TSC1"
"1473","Estimated","+/+; +/+",209,"Muscle TSC1"
"1474","Estimated","+/+; Tg/+",209,"Muscle TSC1"
"1475","Estimated","+/+; Tg/+",209,"Muscle TSC1"
"1476","Sacrificed","N.D.",21,"Muscle TSC1"
"1477","Sacrificed","N.D.",20,"Muscle TSC1"
"1478","Estimated","+/+; +/+",208,"Muscle TSC1"
"1479","Estimated","+/+; +/+",208,"Muscle TSC1"
"1480","Estimated","fl/fl; +/+",208,"Muscle TSC1"
"1481","Estimated","+/+; +/+",208,"Muscle TSC1"
"1482","Sacrificed","fl/+; +/+",20,"Muscle TSC1"
"1483","Sacrificed","fl/+; +/+",20,"Muscle TSC1"
"1484","Sacrificed","N.D.",19,"Muscle TSC1"
"1485","Sacrificed","N.D.",19,"Muscle TSC1"
"1486","Sacrificed","N.D.",19,"Muscle TSC1"
"1487","Sacrificed","N.D.",19,"Muscle TSC1"
"1488","Sacrificed","N.D.",19,"Muscle TSC1"
"1489","Sacrificed","N.D.",19,"Muscle TSC1"
"1490","Estimated","fl/fl; +/+",208,"Muscle TSC1"
"1491","Estimated","fl/fl; +/+",208,"Muscle TSC1"
"1492","Estimated","+/+; +/+",208,"Muscle TSC1"
"1493","Estimated","fl/fl; +/+",208,"Muscle TSC1"
"1494","Estimated","+/+; +/+",103,"Muscle TSC1"
"1495","Estimated","+/+; Tg/+",207,"Muscle TSC1"
"1496","Sacrificed","fl/+; +/+",19,"Muscle TSC1"
"1497","Sacrificed","fl/+; +/+",19,"Muscle TSC1"
"1498","Sacrificed","fl/+; +/+",19,"Muscle TSC1"
"1499","Estimated","+/+; +/+",207,"Muscle TSC1"
"1500","Sacrificed","N.D.",18,"Muscle TSC1"
"1501","Sacrificed","N.D.",18,"Muscle TSC1"
"1502","Sacrificed","N.D.",18,"Muscle TSC1"
"1503","Sacrificed","N.D.",15,"Muscle TSC1"
"1504","Sacrificed","N.D.",15,"Muscle TSC1"
"1505","Sacrificed","N.D.",15,"Muscle TSC1"
"1506","Sacrificed","N.D.",15,"Muscle TSC1"
"1507","Sacrificed","fl/+; Tg/+",17,"Muscle TSC1"
"1508","Sacrificed","+/+; Tg/+",354,"Muscle TSC1"
"1509","Sacrificed","+/+; Tg/+",354,"Muscle TSC1"
"1510","Sacrificed","N.D.",17,"Muscle TSC1"
"1511","Sacrificed","fl/+; +/+",17,"Muscle TSC1"
"1512","Sacrificed","N.D.",42,"Muscle TSC1"
"1513","Sacrificed","N.D.",42,"Muscle TSC1"
"1514","Sacrificed","N.D.",42,"Muscle TSC1"
"1515","Sacrificed","N.D.",42,"Muscle TSC1"
"1516","Sacrificed","N.D.",42,"Muscle TSC1"
"1517","Sacrificed","N.D.",42,"Muscle TSC1"
"1518","Sacrificed","N.D.",42,"Muscle TSC1"
"1519","Sacrificed","N.D.",26,"Muscle TSC1"
"1520","Sacrificed","fl/+; +/+",33,"Muscle TSC1"
"1521","Estimated","+/+; Tg/+",198,"Muscle TSC1"
"1522","Sacrificed","fl/+; +/+",33,"Muscle TSC1"
"1523","Sacrificed","fl/+; Tg/+",33,"Muscle TSC1"
"1524","Sacrificed","fl/+; Tg/+",33,"Muscle TSC1"
"1525","Sacrificed","+/+; +/+",198,"Muscle TSC1"
"1526","Sacrificed","N.D.",26,"Muscle TSC1"
"1527","Unknown","N.D.",1,"Muscle TSC1"
"1528","Unknown","N.D.",1,"Muscle TSC1"
"1529","Unknown","N.D.",1,"Muscle TSC1"
"1530","Estimated","+/+; Tg/+",197,"Muscle TSC1"
"1531","Sacrificed","fl/+; +/+",32,"Muscle TSC1"
"1532","Sacrificed","fl/+; +/+",32,"Muscle TSC1"
"1533","Sacrificed","fl/+; Tg/+",32,"Muscle TSC1"
"1534","Sacrificed","N.D.",17,"Muscle TSC1"
"1535","Sacrificed","N.D.",17,"Muscle TSC1"
"1536","Sacrificed","N.D.",17,"Muscle TSC1"
"1537","Sacrificed","N.D.",17,"Muscle TSC1"
"1538","Unknown","N.D.",1,"Muscle TSC1"
"1539","Sacrificed","N.D.",22,"Muscle TSC1"
"1540","Sacrificed","N.D.",22,"Muscle TSC1"
"1541","Sacrificed","N.D.",22,"Muscle TSC1"
"1542","Sacrificed","N.D.",22,"Muscle TSC1"
"1543","Sacrificed","N.D.",22,"Muscle TSC1"
"1544","Sacrificed","N.D.",22,"Muscle TSC1"
"1545","Estimated","fl/fl; +/+",194,"Muscle TSC1"
"1546","Sacrificed","fl/+; Tg/+",29,"Muscle TSC1"
"1547","Unknown","N.D.",1,"Muscle TSC1"
"1548","Unknown","N.D.",1,"Muscle TSC1"
"1549","Sacrificed","N.D.",22,"Muscle TSC1"
"1550","Sacrificed","N.D.",22,"Muscle TSC1"
"1551","Sacrificed","fl/+; +/+",29,"Muscle TSC1"
"1552","Sacrificed","fl/+; Tg/+",29,"Muscle TSC1"
"1553","Estimated","fl/fl; Tg/+",194,"Muscle TSC1"
"1554","Sacrificed","fl/+; Tg/+",29,"Muscle TSC1"
"1555","Sacrificed","N.D.",22,"Muscle TSC1"
"1556","Sacrificed","N.D.",22,"Muscle TSC1"
"1557","Sacrificed","N.D.",22,"Muscle TSC1"
"1558","Sacrificed","N.D.",22,"Muscle TSC1"
"1559","Sacrificed","fl/+; +/+",29,"Muscle TSC1"
"1560","Sacrificed","fl/+; Tg/+",29,"Muscle TSC1"
"1561","Estimated","fl/fl; +/+",194,"Muscle TSC1"
"1562","Sacrificed","fl/+; Tg/+",29,"Muscle TSC1"
"1563","Sacrificed","fl/+; Tg/+",29,"Muscle TSC1"
"1564","Estimated","fl/fl; Tg/+",194,"Muscle TSC1"
"1565","Sacrificed","fl/+; Tg/+",29,"Muscle TSC1"
"1566","Sacrificed","N.D.",21,"Muscle TSC1"
"1567","Sacrificed","N.D.",21,"Muscle TSC1"
"1568","Estimated","fl/fl; Tg/+",193,"Muscle TSC1"
"1569","Sacrificed","fl/fl; Tg/+",343,"Muscle TSC1"
"1570","Sacrificed","+/+; Tg/+",343,"Muscle TSC1"
"1571","Sacrificed","fl/+; +/+",28,"Muscle TSC1"
"1572","Sacrificed","+/+; +/+",343,"Muscle TSC1"
"1573","Sacrificed","fl/fl; +/+",193,"Muscle TSC1"
"1574","Sacrificed","fl/fl; +/+",343,"Muscle TSC1"
"1575","Sacrificed","+/+; +/+",193,"Muscle TSC1"
"1576","Sacrificed","N.D.",25,"Muscle TSC1"
"1577","Sacrificed","N.D.",25,"Muscle TSC1"
"1578","Sacrificed","N.D.",25,"Muscle TSC1"
"1579","Sacrificed","fl/+; +/+",27,"Muscle TSC1"
"1580","Sacrificed","N.D.",22,"Muscle TSC1"
"1581","Sacrificed","N.D.",22,"Muscle TSC1"
"1582","Sacrificed","fl/+; +/+",24,"Muscle TSC1"
"1583","Sacrificed","fl/+; Tg/+",24,"Muscle TSC1"
"1584","Sacrificed","+/+; Tg/+",337,"Muscle TSC1"
"1585","Sacrificed","+/+; Tg/+",337,"Muscle TSC1"
"1586","Sacrificed","fl/+; +/+",24,"Muscle TSC1"
"1587","Sacrificed","N.D.",21,"Muscle TSC1"
"1588","Sacrificed","N.D.",21,"Muscle TSC1"
"1589","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"1590","Sacrificed","fl/+; Tg/+",21,"Muscle TSC1"
"1591","Sacrificed","fl/+; +/+",21,"Muscle TSC1"
"1592","Sacrificed","N.D.",21,"Muscle TSC1"
"1593","Sacrificed","N.D.",21,"Muscle TSC1"
"1594","Sacrificed","N.D.",21,"Muscle TSC1"
"1595","Sacrificed","N.D.",21,"Muscle TSC1"
"1596","Sacrificed","fl/+; +/+",37,"Muscle TSC1"
"1597","Sacrificed","fl/fl; +/+",333,"Muscle TSC1"
"1598","Estimated","N.D.",183,"Muscle TSC1"
"1599","Estimated","N.D.",183,"Muscle TSC1"
"1600","Estimated","N.D.",183,"Muscle TSC1"
"1601","Estimated","N.D.",183,"Muscle TSC1"
"1602","Estimated","N.D.",183,"Muscle TSC1"
"1603","Estimated","N.D.",183,"Muscle TSC1"
"1604","Sacrificed","N.D.",31,"Muscle TSC1"
"1605","Sacrificed","N.D.",31,"Muscle TSC1"
"1606","Sacrificed","N.D.",31,"Muscle TSC1"
"1607","Sacrificed","N.D.",31,"Muscle TSC1"
"1608","Sacrificed","N.D.",31,"Muscle TSC1"
"1609","Sacrificed","N.D.",31,"Muscle TSC1"
"1610","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"1611","Sacrificed","fl/+; +/+",31,"Muscle TSC1"
"1612","Sacrificed","+/+; +/+",325,"Muscle TSC1"
"1613","Sacrificed","+/+; Tg/+",325,"Muscle TSC1"
"1614","Sacrificed","fl/+; +/+",29,"Muscle TSC1"
"1615","Sacrificed","fl/+; Tg/+",29,"Muscle TSC1"
"1616","Sacrificed","N.D.",29,"Muscle TSC1"
"1617","Sacrificed","N.D.",29,"Muscle TSC1"
"1618","Sacrificed","N.D.",29,"Muscle TSC1"
"1619","Sacrificed","N.D.",29,"Muscle TSC1"
"1620","Sacrificed","fl/+; +/+",75,"Muscle TSC1"
"1621","Sacrificed","fl/fl; Tg/+",323,"Muscle TSC1"
"1622","Sacrificed","fl/+; Tg/+",323,"Muscle TSC1"
"1623","Estimated","N.D.",173,"Muscle TSC1"
"1624","Estimated","N.D.",173,"Muscle TSC1"
"1625","Estimated","N.D.",173,"Muscle TSC1"
"1626","Estimated","N.D.",173,"Muscle TSC1"
"1627","Estimated","N.D.",173,"Muscle TSC1"
"1628","Estimated","N.D.",173,"Muscle TSC1"
"1629","Estimated","N.D.",173,"Muscle TSC1"
"1630","Sacrificed","+/+; Tg/+",322,"Muscle TSC1"
"1631","Estimated","fl/fl; Tg/+",172,"Muscle TSC1"
"1632","Estimated","N.D.",172,"Muscle TSC1"
"1633","Estimated","N.D.",172,"Muscle TSC1"
"1634","Estimated","N.D.",172,"Muscle TSC1"
"1635","Estimated","N.D.",172,"Muscle TSC1"
"1636","Sacrificed","fl/+; +/+",24,"Muscle TSC1"
"1637","Sacrificed","fl/+; +/+",24,"Muscle TSC1"
"1638","Sacrificed","fl/fl; Tg/+",320,"Muscle TSC1"
"1639","Sacrificed","+/+; +/+",320,"Muscle TSC1"
"1640","Sacrificed","fl/+; +/+",24,"Muscle TSC1"
"1641","Sacrificed","fl/+; Tg/+",24,"Muscle TSC1"
"1642","Sacrificed","fl/+; +/+",24,"Muscle TSC1"
"1643","Estimated","N.D.",170,"Muscle TSC1"
"1644","Estimated","N.D.",170,"Muscle TSC1"
"1645","Estimated","N.D.",170,"Muscle TSC1"
"1646","Sacrificed","+/+; Tg/+",319,"Muscle TSC1"
"1647","Sacrificed","fl/+; Tg/+",23,"Muscle TSC1"
"1648","Sacrificed","fl/+; Tg/+",23,"Muscle TSC1"
"1649","Estimated","N.D.",169,"Muscle TSC1"
"1650","Estimated","N.D.",169,"Muscle TSC1"
"1651","Sacrificed","+/+; Tg/+",319,"Muscle TSC1"
"1652","Sacrificed","fl/+; +/+",23,"Muscle TSC1"
"1653","Estimated","N.D.",169,"Muscle TSC1"
"1654","Sacrificed","fl/+; Tg/+",23,"Muscle TSC1"
"1655","Sacrificed","fl/+; Tg/+",23,"Muscle TSC1"
"1656","Sacrificed","fl/+; Tg/+",23,"Muscle TSC1"
"1657","Sacrificed","fl/+; +/+",23,"Muscle TSC1"
"1658","Sacrificed","fl/+; +/+",23,"Muscle TSC1"
"1659","Sacrificed","fl/fl; Tg/+",319,"Muscle TSC1"
"1660","Sacrificed","fl/+; Tg/+",23,"Muscle TSC1"
"1661","Sacrificed","N.D.",23,"Muscle TSC1"
"1662","Sacrificed","N.D.",23,"Muscle TSC1"
"1663","Estimated","N.D.",168,"Muscle TSC1"
"1664","Sacrificed","fl/fl; +/+",317,"Muscle TSC1"
"1665","Sacrificed","+/+; +/+",317,"Muscle TSC1"
"1666","Sacrificed","fl/+; +/+",69,"Muscle TSC1"
"1667","Sacrificed","fl/+; Tg/+",69,"Muscle TSC1"
"1668","Sacrificed","N.D.",69,"Muscle TSC1"
"1669","Sacrificed","N.D.",58,"Muscle TSC1"
"1670","Sacrificed","N.D.",58,"Muscle TSC1"
"1671","Sacrificed","N.D.",58,"Muscle TSC1"
"1672","Sacrificed","N.D.",58,"Muscle TSC1"
"1673","Sacrificed","fl/+; +/+",71,"Muscle TSC1"
"1674","Sacrificed","fl/+; Tg/+",71,"Muscle TSC1"
"1675","Sacrificed","N.D.",55,"Muscle TSC1"
"1676","Sacrificed","N.D.",55,"Muscle TSC1"
"1677","Sacrificed","N.D.",23,"Muscle TSC1"
"1678","Sacrificed","N.D.",23,"Muscle TSC1"
"1679","Sacrificed","+/+; +/+",313,"Muscle TSC1"
"1680","Sacrificed","+/+; Tg/+",313,"Muscle TSC1"
"1681","Sacrificed","fl/fl; Tg/+",313,"Muscle TSC1"
"1682","Sacrificed","+/+; Tg/+",313,"Muscle TSC1"
"1683","Sacrificed","fl/fl; Tg/+",313,"Muscle TSC1"
"1684","Sacrificed","N.D.",22,"Muscle TSC1"
"1685","Sacrificed","N.D.",22,"Muscle TSC1"
"1686","Sacrificed","N.D.",22,"Muscle TSC1"
"1687","Sacrificed","fl/+; +/+",64,"Muscle TSC1"
"1688","Sacrificed","fl/+; +/+",64,"Muscle TSC1"
"1689","Sacrificed","fl/+; Tg/+",64,"Muscle TSC1"
"1690","Sacrificed","N.D.",64,"Muscle TSC1"
"1691","Sacrificed","+/+; Tg/+",312,"Muscle TSC1"
"1692","Sacrificed","+/+; Tg/+",312,"Muscle TSC1"
"1693","Sacrificed","+/+; +/+",312,"Muscle TSC1"
"1694","Sacrificed","+/+; Tg/+",312,"Muscle TSC1"
"1695","Estimated","N.D.",162,"Muscle TSC1"
"1696","Sacrificed","N.D.",22,"Muscle TSC1"
"1697","Sacrificed","N.D.",52,"Muscle TSC1"
"1698","Sacrificed","N.D.",52,"Muscle TSC1"
"1699","Sacrificed","N.D.",52,"Muscle TSC1"
"1700","Sacrificed","N.D.",52,"Muscle TSC1"
"1701","Sacrificed","N.D.",52,"Muscle TSC1"
"1702","Sacrificed","N.D.",52,"Muscle TSC1"
"1703","Sacrificed","N.D.",52,"Muscle TSC1"
"1704","Sacrificed","fl/+; +/+",65,"Muscle TSC1"
"1705","Sacrificed","fl/fl; +/+",310,"Muscle TSC1"
"1706","Sacrificed","fl/+; Tg/+",65,"Muscle TSC1"
"1707","Sacrificed","fl/fl; Tg/+",310,"Muscle TSC1"
"1708","Sacrificed","fl/+; Tg/+",65,"Muscle TSC1"
"1709","Sacrificed","fl/fl; Tg/+",310,"Muscle TSC1"
"1710","Sacrificed","fl/+; +/+",65,"Muscle TSC1"
"1711","Sacrificed","+/+; Tg/+",310,"Muscle TSC1"
"1712","Sacrificed","N.D.",49,"Muscle TSC1"
"1713","Sacrificed","N.D.",49,"Muscle TSC1"
"1714","Sacrificed","N.D.",49,"Muscle TSC1"
"1715","Sacrificed","N.D.",50,"Muscle TSC1"
"1716","Sacrificed","N.D.",50,"Muscle TSC1"
"1717","Sacrificed","+/+; Tg/+",306,"Muscle TSC1"
"1718","Sacrificed","fl/+; +/+",61,"Muscle TSC1"
"1719","Sacrificed","fl/+; Tg/+",61,"Muscle TSC1"
"1720","Sacrificed","+/+; Tg/+",306,"Muscle TSC1"
"1721","Sacrificed","fl/fl; +/+",306,"Muscle TSC1"
"1722","Sacrificed","+/+; +/+",306,"Muscle TSC1"
"1723","Sacrificed","fl/+; Tg/+",306,"Muscle TSC1"
"1724","Sacrificed","fl/+; Tg/+",61,"Muscle TSC1"
"1725","Sacrificed","N.D.",47,"Muscle TSC1"
"1726","Sacrificed","N.D.",47,"Muscle TSC1"
"1727","Sacrificed","N.D.",47,"Muscle TSC1"
"1728","Sacrificed","N.D.",47,"Muscle TSC1"
"1729","Sacrificed","N.D.",47,"Muscle TSC1"
"1730","Sacrificed","N.D.",47,"Muscle TSC1"
"1731","Sacrificed","N.D.",47,"Muscle TSC1"
"1732","Sacrificed","N.D.",47,"Muscle TSC1"
"1733","Sacrificed","fl/+; Tg/+",60,"Muscle TSC1"
"1734","Sacrificed","fl/+; +/+",60,"Muscle TSC1"
"1735","Sacrificed","fl/fl; +/+",305,"Muscle TSC1"
"1736","Sacrificed","fl/+; +/+",60,"Muscle TSC1"
"1737","Sacrificed","fl/+; Tg/+",58,"Muscle TSC1"
"1738","Sacrificed","fl/+; Tg/+",58,"Muscle TSC1"
"1739","Estimated","+/+; Tg/+",153,"Muscle TSC1"
"1740","Estimated","+/+; Tg/+",153,"Muscle TSC1"
"1741","Sacrificed","fl/+; Tg/+",58,"Muscle TSC1"
"1742","Sacrificed","N.D.",43,"Muscle TSC1"
"1743","Sacrificed","N.D.",43,"Muscle TSC1"
"1744","Sacrificed","N.D.",43,"Muscle TSC1"
"1745","Sacrificed","fl/+; Tg/+",53,"Muscle TSC1"
"1746","Sacrificed","fl/+; Tg/+",53,"Muscle TSC1"
"1747","Sacrificed","fl/+; Tg/+",53,"Muscle TSC1"
"1748","Sacrificed","fl/+; Tg/+",53,"Muscle TSC1"
"1749","Sacrificed","fl/+; +/+",56,"Muscle TSC1"
"1750","Sacrificed","fl/+; Tg/+",56,"Muscle TSC1"
"1751","Sacrificed","fl/+; +/+",56,"Muscle TSC1"
"1752","Sacrificed","fl/+; +/+",56,"Muscle TSC1"
"1753","Sacrificed","fl/+; Tg/+",52,"Muscle TSC1"
"1754","Sacrificed","+/+; +/+",138,"Muscle TSC1"
"1755","Sacrificed","N.D.",40,"Muscle TSC1"
"1756","Sacrificed","N.D.",40,"Muscle TSC1"
"1757","Sacrificed","N.D.",40,"Muscle TSC1"
"1758","Sacrificed","fl/+; +/+",50,"Muscle TSC1"
"1759","Sacrificed","+/+; Tg/+",298,"Muscle TSC1"
"1760","Sacrificed","+/+; Tg/+",298,"Muscle TSC1"
"1761","Sacrificed","fl/fl; +/+",298,"Muscle TSC1"
"1762","Sacrificed","fl/+; Tg/+",50,"Muscle TSC1"
"1763","Sacrificed","fl/+; +/+",47,"Muscle TSC1"
"1764","Sacrificed","+/+; Tg/+",295,"Muscle TSC1"
"1765","Sacrificed","fl/+; +/+",47,"Muscle TSC1"
"1766","Sacrificed","+/+; Tg/+",295,"Muscle TSC1"
"1767","Sacrificed","fl/+; Tg/+",47,"Muscle TSC1"
"1768","Sacrificed","N.D.",37,"Muscle TSC1"
"1769","Sacrificed","N.D.",37,"Muscle TSC1"
"1770","Sacrificed","N.D.",37,"Muscle TSC1"
"1771","Sacrificed","N.D.",37,"Muscle TSC1"
"1772","Sacrificed","N.D.",37,"Muscle TSC1"
"1773","Sacrificed","fl/+; Tg/+",45,"Muscle TSC1"
"1774","Sacrificed","fl/fl; +/+",293,"Muscle TSC1"
"1775","Sacrificed","fl/+; Tg/+",45,"Muscle TSC1"
"1776","Sacrificed","N.D.",33,"Muscle TSC1"
"1777","Sacrificed","N.D.",33,"Muscle TSC1"
"1778","Sacrificed","N.D.",33,"Muscle TSC1"
"1779","Sacrificed","N.D.",33,"Muscle TSC1"
"1780","Sacrificed","N.D.",33,"Muscle TSC1"
"1781","Sacrificed","N.D.",33,"Muscle TSC1"
"1782","Sacrificed","fl/+; +/+",43,"Muscle TSC1"
"1783","Sacrificed","fl/+; Tg/+",43,"Muscle TSC1"
"1784","Sacrificed","fl/+; +/+",43,"Muscle TSC1"
"1785","Sacrificed","fl/+; +/+",43,"Muscle TSC1"
"1786","Sacrificed","fl/+; +/+",43,"Muscle TSC1"
"1787","Sacrificed","fl/+; Tg/+",43,"Muscle TSC1"
"1788","Sacrificed","N.D.",43,"Muscle TSC1"
"1789","Sacrificed","N.D.",30,"Muscle TSC1"
"1790","Sacrificed","N.D.",30,"Muscle TSC1"
"1791","Sacrificed","N.D.",30,"Muscle TSC1"
"1792","Sacrificed","N.D.",30,"Muscle TSC1"
"1793","Sacrificed","N.D.",30,"Muscle TSC1"
"1794","Sacrificed","N.D.",30,"Muscle TSC1"
"1795","Sacrificed","N.D.",30,"Muscle TSC1"
"1796","Sacrificed","N.D.",30,"Muscle TSC1"
"1797","Sacrificed","N.D.",30,"Muscle TSC1"
"1798","Sacrificed","fl/+; +/+",40,"Muscle TSC1"
"1799","Unknown","fl/fl; Tg/+",71,"Muscle TSC1"
"1800","Sacrificed","fl/+; +/+",40,"Muscle TSC1"
"1801","Sacrificed","fl/+; Tg/+",40,"Muscle TSC1"
"1802","Sacrificed","fl/+; Tg/+",40,"Muscle TSC1"
"1803","Sacrificed","N.D.",29,"Muscle TSC1"
"1804","Sacrificed","N.D.",29,"Muscle TSC1"
"1805","Sacrificed","N.D.",29,"Muscle TSC1"
"1806","Sacrificed","N.D.",29,"Muscle TSC1"
"1807","Sacrificed","N.D.",29,"Muscle TSC1"
"1808","Estimated","fl/+; +/+",137,"Muscle TSC1"
"1809","Sacrificed","fl/fl; +/+",287,"Muscle TSC1"
"1810","Sacrificed","fl/+; Tg/+",39,"Muscle TSC1"
"1811","Estimated","fl/+; +/+",137,"Muscle TSC1"
"1812","Sacrificed","fl/fl; Tg/+",287,"Muscle TSC1"
"1813","Sacrificed","N.D.",28,"Muscle TSC1"
"1814","Sacrificed","N.D.",28,"Muscle TSC1"
"1815","Sacrificed","N.D.",28,"Muscle TSC1"
"1816","Sacrificed","N.D.",28,"Muscle TSC1"
"1817","Sacrificed","N.D.",28,"Muscle TSC1"
"1818","Sacrificed","fl/+; Tg/+",34,"Muscle TSC1"
"1819","Sacrificed","fl/+; Tg/+",34,"Muscle TSC1"
"1820","Accidental","fl/fl; +/+",37,"Muscle TSC1"
"1821","Sacrificed","+/+; +/+",286,"Muscle TSC1"
"1822","Sacrificed","+/+; +/+",286,"Muscle TSC1"
"1823","Unknown","fl/fl; Tg/+",138,"Muscle TSC1"
"1824","Sacrificed","N.D.",26,"Muscle TSC1"
"1825","Sacrificed","+/+; +/+",284,"Muscle TSC1"
"1826","Sacrificed","fl/+; +/+",32,"Muscle TSC1"
"1827","Sacrificed","fl/+; Tg/+",31,"Muscle TSC1"
"1828","Sacrificed","fl/fl; Tg/+",283,"Muscle TSC1"
"1829","Unknown","fl/fl; Tg/+",114,"Muscle TSC1"
"1830","Sacrificed","N.D.",25,"Muscle TSC1"
"1831","Sacrificed","N.D.",25,"Muscle TSC1"
"1832","Sacrificed","N.D.",25,"Muscle TSC1"
"1833","Sacrificed","N.D.",25,"Muscle TSC1"
"1834","Sacrificed","fl/+; +/+",35,"Muscle TSC1"
"1835","Sacrificed","+/+; +/+",283,"Muscle TSC1"
"1836","Sacrificed","N.D.",33,"Muscle TSC1"
"1837","Sacrificed","N.D.",22,"Muscle TSC1"
