"","age","animal.Alive","animal.Background","animal.Cage","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values"
"229",50,FALSE,"Mixed",1596326,"Accidental","2011-04-26","M","fl/fl; Tg/+",164,147,1341,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",225,52
"230",64,FALSE,"Mixed",1596326,"Accidental","2011-04-26","M","fl/fl; Tg/+",164,147,1341,"Muscle TSC1","Body Weight","2011-02-02","fed",270,25900
"231",99,FALSE,"Mixed",1596326,"Accidental","2011-04-26","M","fl/fl; Tg/+",164,147,1341,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",345,98
"232",99,FALSE,"Mixed",1596326,"Accidental","2011-04-26","M","fl/fl; Tg/+",164,147,1341,"Muscle TSC1","Body Weight","2011-03-09","fed",433,27900
"233",139,FALSE,"Mixed",1596326,"Accidental","2011-04-26","M","fl/fl; Tg/+",164,147,1341,"Muscle TSC1","Body Weight","2011-04-18","fed",574,28560
"234",43,FALSE,"Mixed",1596326,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",165,267,1342,"Muscle TSC1","Body Weight","2011-01-12","fed",151,21900
"235",50,FALSE,"Mixed",1596326,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",165,267,1342,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",226,62
"236",64,FALSE,"Mixed",1596326,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",165,267,1342,"Muscle TSC1","Body Weight","2011-02-02","fed",271,26300
"237",99,FALSE,"Mixed",1596326,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",165,267,1342,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",346,109
"238",99,FALSE,"Mixed",1596326,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",165,267,1342,"Muscle TSC1","Body Weight","2011-03-09","fed",434,28200
"239",139,FALSE,"Mixed",1596326,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",165,267,1342,"Muscle TSC1","Body Weight","2011-04-18","fed",575,31980
"240",147,FALSE,"Mixed",1596326,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",165,267,1342,"Muscle TSC1","Plasma Glucose","2011-04-26","fasted",687,110
"241",147,FALSE,"Mixed",1596326,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",165,267,1342,"Muscle TSC1","Serum Insulin","2011-04-26","fasted",720,354
"242",177,FALSE,"Mixed",1596326,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",165,267,1342,"Muscle TSC1","Body Weight","2011-05-26","fed",735,33080
"243",33,FALSE,"Mixed",1596441,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",NA,257,1348,"Muscle TSC1","Body Weight","2011-01-12","fed",160,20900
"244",40,FALSE,"Mixed",1596441,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",NA,257,1348,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",227,59
"245",54,FALSE,"Mixed",1596441,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",NA,257,1348,"Muscle TSC1","Body Weight","2011-02-02","fed",275,24900
"246",89,FALSE,"Mixed",1596441,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",NA,257,1348,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",330,107
"247",89,FALSE,"Mixed",1596441,"Sacrificed","2011-08-24","M","fl/fl; Tg/+",NA,257,1348,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",418,275
"248",26,FALSE,"Mixed",1596358,"Accidental","2011-04-26","M","fl/fl; Tg/+",193,123,1393,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",184,55
"249",75,FALSE,"Mixed",1596358,"Accidental","2011-04-26","M","fl/fl; Tg/+",193,123,1393,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",369,167
"250",75,FALSE,"Mixed",1596358,"Accidental","2011-04-26","M","fl/fl; Tg/+",193,123,1393,"Muscle TSC1","Body Weight","2011-03-09","fed",454,28000
"251",115,FALSE,"Mixed",1596358,"Accidental","2011-04-26","M","fl/fl; Tg/+",193,123,1393,"Muscle TSC1","Body Weight","2011-04-18","fed",585,28030
"252",123,FALSE,"Mixed",1596358,"Accidental","2011-04-26","M","fl/fl; Tg/+",193,123,1393,"Muscle TSC1","Plasma Glucose","2011-04-26","fasted",693,76
"253",123,FALSE,"Mixed",1596358,"Accidental","2011-04-26","M","fl/fl; Tg/+",193,123,1393,"Muscle TSC1","Serum Insulin","2011-04-26","fasted",725,309
"254",26,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",191,94
"255",40,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Body Weight","2011-02-02","fed",307,19700
"256",75,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",357,170
"257",75,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Body Weight","2011-03-09","fed",445,22800
"258",115,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Body Weight","2011-04-18","fed",581,24950
"259",115,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Body Weight","2011-04-18","fed",596,23240
"260",123,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Plasma Glucose","2011-04-26","fasted",688,92
"261",123,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Serum Insulin","2011-04-26","fasted",721,183
"262",153,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Body Weight","2011-05-26","fed",759,25890
"263",154,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",825,NA
"264",154,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Body Weight","2011-05-27","fasted",826,28350
"265",154,FALSE,"Mixed",1596358,"Sacrificed","2011-08-24","M","fl/fl; +/+",195,243,1394,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",886,NA
"266",26,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",197,314,1395,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",183,47
"267",75,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",197,314,1395,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",366,188
"268",75,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",197,314,1395,"Muscle TSC1","Body Weight","2011-03-09","fed",451,26400
"269",115,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",197,314,1395,"Muscle TSC1","Body Weight","2011-04-18","fed",582,28630
"270",123,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",197,314,1395,"Muscle TSC1","Plasma Glucose","2011-04-26","fasted",689,61
"271",123,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",197,314,1395,"Muscle TSC1","Serum Insulin","2011-04-26","fasted",722,350
"272",153,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",197,314,1395,"Muscle TSC1","Body Weight","2011-05-26","fed",731,28650
"273",154,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",197,314,1395,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",845,NA
"274",154,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",197,314,1395,"Muscle TSC1","Body Weight","2011-05-27","fasted",846,25630
"275",154,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",197,314,1395,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",896,NA
"276",26,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",198,314,1396,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",182,51
"277",75,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",198,314,1396,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",367,136
"278",75,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",198,314,1396,"Muscle TSC1","Body Weight","2011-03-09","fed",452,24500
"279",115,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",198,314,1396,"Muscle TSC1","Body Weight","2011-04-18","fed",583,27320
"280",123,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",198,314,1396,"Muscle TSC1","Plasma Glucose","2011-04-26","fasted",690,72
"281",123,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",198,314,1396,"Muscle TSC1","Serum Insulin","2011-04-26","fasted",723,341
"282",153,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",198,314,1396,"Muscle TSC1","Body Weight","2011-05-26","fed",732,27660
"283",154,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",198,314,1396,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",847,NA
"284",154,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",198,314,1396,"Muscle TSC1","Body Weight","2011-05-27","fasted",848,25030
"285",154,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",198,314,1396,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",897,NA
"286",26,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",192,314,1397,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",185,63
"287",75,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",192,314,1397,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",368,152
"288",75,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",192,314,1397,"Muscle TSC1","Body Weight","2011-03-09","fed",453,23800
"289",115,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",192,314,1397,"Muscle TSC1","Body Weight","2011-04-18","fed",584,23560
"290",123,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",192,314,1397,"Muscle TSC1","Plasma Glucose","2011-04-26","fasted",691,59
"291",123,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",192,314,1397,"Muscle TSC1","Serum Insulin","2011-04-26","fasted",724,403
"292",153,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",192,314,1397,"Muscle TSC1","Body Weight","2011-05-26","fed",733,28160
"293",154,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",192,314,1397,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",849,NA
"294",154,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",192,314,1397,"Muscle TSC1","Body Weight","2011-05-27","fasted",850,25510
"295",154,FALSE,"Mixed",1596358,"Sacrificed","2011-11-03","M","fl/fl; +/+",192,314,1397,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",898,NA
"296",28,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",186,55
"297",77,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",358,118
"298",77,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Body Weight","2011-03-09","fed",446,27100
"299",117,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Body Weight","2011-04-18","fed",586,28680
"300",125,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Plasma Glucose","2011-04-26","fasted",694,67
"301",125,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Serum Insulin","2011-04-26","fasted",726,147
"302",155,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Body Weight","2011-05-26","fed",760,31100
"303",156,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",851,NA
"304",156,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Body Weight","2011-05-27","fasted",852,28510
"305",156,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Body Weight","2011-05-27","fasted",853,28510
"306",156,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; Tg/+",199,316,1405,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",900,NA
"307",28,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",200,316,1406,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",187,37
"308",77,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",200,316,1406,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",359,116
"309",77,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",200,316,1406,"Muscle TSC1","Body Weight","2011-03-09","fed",447,26000
"310",117,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",200,316,1406,"Muscle TSC1","Body Weight","2011-04-18","fed",587,30240
"311",125,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",200,316,1406,"Muscle TSC1","Plasma Glucose","2011-04-26","fasted",695,64
"312",125,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",200,316,1406,"Muscle TSC1","Serum Insulin","2011-04-26","fasted",727,256
"313",155,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",200,316,1406,"Muscle TSC1","Body Weight","2011-05-26","fed",761,31160
"314",156,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",200,316,1406,"Muscle TSC1","Plasma Glucose","2011-05-27","fasted",854,NA
"315",156,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",200,316,1406,"Muscle TSC1","Body Weight","2011-05-27","fasted",855,28120
"316",156,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",200,316,1406,"Muscle TSC1","Serum Insulin","2011-05-27","fasted",901,NA
"317",28,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",201,316,1407,"Muscle TSC1","Plasma Glucose","2011-01-19","fasted",188,75
"318",77,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",201,316,1407,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",360,121
"319",77,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",201,316,1407,"Muscle TSC1","Plasma Glucose","2011-03-09","fed",361,121
"320",77,FALSE,"Mixed",1596357,"Sacrificed","2011-11-03","M","fl/fl; +/+",201,316,1407,"Muscle TSC1","Body Weight","2011-03-09","fed",448,26600
