Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:28 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0123
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4564
Subject Mass (G), 27.39 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
113,0123,10/10/2015 5:33:21 AM ,3372,20.921,20.586,0.336,5.6,3166,0.040,0.360,0.319,4.9,0.939,0.5,0.45,STABLE / OPEN,0.03,9.03,1314,418,1197,347,0,0,25.3,25.0,
114,0123,10/10/2015 6:06:21 AM ,1957,20.921,20.726,0.195,5.6,1773,0.040,0.220,0.180,4.9,0.906,0.3,0.45,STABLE / OPEN,0.05,9.09,245,13,175,16,0,0,25.6,25.0,
115,0123,10/10/2015 6:39:21 AM ,3706,20.921,20.557,0.364,5.6,3327,0.040,0.375,0.334,4.9,0.898,0.5,0.45,UNSTABLE / OPEN,0.01,9.10,1695,549,1175,313,0,0,25.4,25.0,
116,0123,10/10/2015 7:12:21 AM ,4403,20.921,20.485,0.437,5.7,4065,0.040,0.450,0.410,5.0,0.923,0.6,0.45,UNSTABLE / OPEN,0.05,9.15,2649,1332,1666,807,0,0,25.1,25.0,
117,0123,10/10/2015 7:45:21 AM ,3691,20.921,20.563,0.358,5.8,3229,0.040,0.362,0.322,5.1,0.875,0.5,0.46,UNSTABLE / OPEN,0.04,9.19,3625,2220,2576,1323,0,0,25.2,25.0,
118,0123,10/10/2015 8:18:21 AM ,2071,20.921,20.720,0.201,5.8,1743,0.040,0.215,0.175,5.1,0.842,0.3,0.45,STABLE / OPEN,0.01,9.20,342,41,242,35,0,0,25.4,25.0,
119,0123,10/10/2015 8:51:21 AM ,2423,20.921,20.687,0.234,5.8,1921,0.040,0.234,0.194,5.1,0.793,0.3,0.45,STABLE / OPEN,0.00,9.20,524,29,367,9,0,0,25.7,25.0,
120,0123,10/10/2015 9:23:21 AM ,2345,20.921,20.696,0.225,5.9,1890,0.040,0.229,0.189,5.1,0.806,0.3,0.46,STABLE / OPEN,0.00,9.20,229,21,115,0,0,0,25.5,25.0,
121,0123,10/10/2015 9:56:21 AM ,2427,20.921,20.689,0.233,5.9,1935,0.040,0.233,0.194,5.2,0.797,0.3,0.46,STABLE / OPEN,-0.06,9.14,569,41,291,49,0,0,25.1,25.0,
122,0123,10/10/2015 10:29:21 AM ,2558,20.921,20.675,0.246,6.0,1964,0.040,0.238,0.198,5.2,0.768,0.3,0.45,STABLE / OPEN,0.00,9.14,444,18,375,2,0,0,25.3,25.0,
123,0123,10/10/2015 11:02:21 AM ,2630,20.921,20.669,0.252,6.0,2007,0.040,0.242,0.202,5.2,0.763,0.3,0.45,STABLE / OPEN,0.00,9.14,137,23,60,13,0,0,25.5,25.0,
124,0123,10/10/2015 11:35:21 AM ,2220,20.921,20.710,0.211,6.0,1714,0.039,0.210,0.171,5.3,0.772,0.3,0.46,STABLE / OPEN,0.00,9.14,171,25,26,4,0,0,25.4,25.0,
125,0123,10/10/2015 12:08:21 PM ,3916,20.921,20.548,0.374,6.1,3057,0.039,0.345,0.306,5.3,0.781,0.5,0.46,STABLE / OPEN,-0.03,9.12,1259,493,762,313,0,0,25.1,25.0,
126,0123,10/10/2015 12:41:21 PM ,2931,20.921,20.641,0.280,6.1,2335,0.039,0.272,0.233,5.3,0.797,0.4,0.46,STABLE / OPEN,0.00,9.12,2587,1141,2132,1006,0,0,25.2,25.0,
127,0123,10/10/2015 1:14:21 PM ,2329,20.921,20.698,0.223,6.2,1764,0.039,0.217,0.178,5.4,0.757,0.3,0.45,STABLE / OPEN,0.00,9.12,195,25,28,2,0,0,25.5,25.0,
128,0123,10/10/2015 1:47:21 PM ,2447,20.921,20.688,0.233,6.2,1834,0.039,0.223,0.185,5.4,0.749,0.3,0.45,STABLE / OPEN,-0.07,9.04,154,24,82,6,0,0,25.7,25.0,
129,0123,10/10/2015 2:20:21 PM ,2371,20.921,20.697,0.224,6.2,1844,0.038,0.221,0.183,5.4,0.778,0.3,0.46,STABLE / OPEN,0.00,9.04,250,38,257,17,0,0,25.1,25.0,
130,0123,10/10/2015 2:53:21 PM ,2366,20.921,20.695,0.226,6.3,1804,0.038,0.220,0.181,5.5,0.762,0.3,0.45,STABLE / OPEN,0.00,9.04,181,30,133,27,0,0,25.2,25.0,
131,0123,10/10/2015 3:26:21 PM ,2099,20.921,20.720,0.201,6.3,1612,0.039,0.201,0.162,5.5,0.768,0.3,0.45,STABLE / OPEN,0.05,9.10,159,33,64,19,0,0,25.4,25.0,
132,0123,10/10/2015 3:59:21 PM ,3789,20.921,20.558,0.363,6.3,2994,0.038,0.339,0.300,5.5,0.790,0.5,0.46,UNSTABLE / OPEN,-0.08,9.02,1185,409,909,268,0,0,25.6,25.0,
133,0123,10/10/2015 4:32:21 PM ,2011,20.921,20.725,0.196,6.4,1682,0.038,0.208,0.170,5.5,0.836,0.3,0.45,STABLE / OPEN,0.14,9.15,441,75,453,52,0,0,25.3,25.0,
134,0123,10/10/2015 5:05:21 PM ,2097,20.921,20.719,0.202,6.4,1701,0.038,0.209,0.171,5.6,0.811,0.3,0.45,STABLE / OPEN,0.00,9.15,215,40,56,0,0,0,25.1,25.0,
135,EVENT,10/10/2015 5:38:21 PM ,3243,20.921,20.610,0.311,6.5,2613,0.038,0.300,0.261,5.6,0.806,0.4,0.46,STABLE / OPEN,-0.01,9.14,635,166,409,104,0,0,25.2,25.0,
136,EVENT,10/10/2015 6:10:21 PM ,3227,20.921,20.615,0.306,6.5,2545,0.042,0.294,0.253,5.6,0.789,0.4,0.46,UNSTABLE / OPEN,-0.02,9.12,2070,1040,1888,785,0,0,26.3,25.0,
137,0123,10/10/2015 6:43:21 PM ,3212,20.921,20.607,0.314,6.6,2660,0.044,0.313,0.270,5.7,0.828,0.4,0.45,STABLE / OPEN,0.06,9.17,1332,465,1012,323,0,0,25.2,25.0,
138,0123,10/10/2015 7:16:21 PM ,3938,20.921,20.535,0.386,6.6,3399,0.042,0.385,0.343,5.7,0.863,0.5,0.45,STABLE / OPEN,0.24,9.41,1854,796,1015,320,0,0,25.2,25.0,
139,0123,10/10/2015 7:49:21 PM ,3606,20.921,20.566,0.356,6.7,3239,0.040,0.366,0.326,5.8,0.898,0.5,0.45,UNSTABLE / OPEN,0.03,9.44,2033,884,1047,425,0,0,25.2,25.0,
140,0123,10/10/2015 8:22:21 PM ,3238,20.921,20.603,0.318,6.7,2791,0.040,0.323,0.283,5.8,0.862,0.4,0.45,STABLE / OPEN,0.14,9.58,1383,415,813,231,0,0,25.4,25.0,
141,0123,10/10/2015 8:55:21 PM ,3398,20.921,20.587,0.335,6.8,2897,0.042,0.336,0.294,5.9,0.853,0.5,0.45,UNSTABLE / OPEN,-0.01,9.58,1306,411,1024,283,0,0,25.6,25.0,
142,0123,10/10/2015 9:28:21 PM ,3882,20.921,20.539,0.382,6.8,3373,0.042,0.384,0.342,5.9,0.869,0.5,0.45,UNSTABLE / OPEN,0.14,9.72,2468,991,1453,548,0,0,25.0,25.0,
143,0123,10/10/2015 10:01:21 PM ,3909,20.921,20.535,0.386,6.9,3370,0.042,0.385,0.343,6.0,0.862,0.5,0.45,UNSTABLE / OPEN,0.09,9.80,2122,1027,1479,525,0,0,25.2,25.0,
144,0123,10/10/2015 10:34:21 PM ,4800,20.921,20.443,0.478,7.0,4451,0.043,0.493,0.450,6.0,0.927,0.7,0.45,UNSTABLE / OPEN,0.00,9.80,1248,403,736,126,0,0,25.4,25.0,
145,0123,10/10/2015 11:07:21 PM ,3736,20.921,20.551,0.370,7.0,3261,0.044,0.376,0.332,6.1,0.873,0.5,0.45,STABLE / OPEN,0.99,10.80,1348,171,556,93,0,0,25.6,25.0,
146,0123,10/10/2015 11:40:21 PM ,4028,20.921,20.521,0.400,7.1,3597,0.045,0.410,0.365,6.1,0.893,0.5,0.45,UNSTABLE / OPEN,0.06,10.85,437,180,331,81,0,0,25.1,25.0,
147,0123,10/11/2015 12:13:21 AM ,3699,20.921,20.560,0.361,7.1,3116,0.046,0.360,0.315,6.2,0.843,0.5,0.45,UNSTABLE / OPEN,0.32,11.17,591,177,366,88,0,0,25.4,25.0,
148,0123,10/11/2015 12:46:21 AM ,3550,20.921,20.571,0.350,7.2,2988,0.045,0.350,0.305,6.2,0.842,0.5,0.45,STABLE / OPEN,0.26,11.43,926,274,558,156,0,0,25.6,25.0,
149,0123,10/11/2015 1:19:21 AM ,4325,20.921,20.497,0.424,7.2,3903,0.046,0.437,0.391,6.3,0.902,0.6,0.46,STABLE / OPEN,0.15,11.58,1158,396,541,146,0,0,25.2,25.0,
150,0123,10/11/2015 1:52:21 AM ,2980,20.921,20.625,0.296,7.3,2747,0.045,0.323,0.278,6.3,0.922,0.4,0.45,STABLE / OPEN,0.09,11.67,67,5,113,17,0,0,25.3,25.0,
151,0123,10/11/2015 2:25:21 AM ,3824,20.921,20.534,0.387,7.4,3687,0.045,0.421,0.376,6.4,0.964,0.5,0.45,UNSTABLE / OPEN,0.03,11.71,1004,373,617,169,0,0,25.5,25.0,
152,0123,10/11/2015 2:57:21 AM ,3444,20.921,20.574,0.348,7.4,3278,0.045,0.380,0.334,6.4,0.952,0.5,0.45,UNSTABLE / OPEN,0.36,12.07,835,252,645,169,0,0,25.3,25.0,
153,0123,10/11/2015 3:30:21 AM ,2427,20.921,20.677,0.245,7.4,2348,0.044,0.282,0.238,6.5,0.968,0.3,0.45,STABLE / OPEN,0.00,12.07,61,5,101,8,0,0,25.2,25.0,
154,0123,10/11/2015 4:03:21 AM ,3758,20.921,20.542,0.379,7.5,3646,0.044,0.413,0.370,6.5,0.970,0.5,0.45,UNSTABLE / OPEN,0.00,12.07,1523,632,1190,405,0,0,25.4,25.0,
155,0123,10/11/2015 4:36:21 AM ,4277,20.921,20.488,0.433,7.6,4175,0.043,0.468,0.425,6.6,0.976,0.6,0.45,UNSTABLE / OPEN,0.31,12.37,1458,503,801,201,0,0,25.6,25.0,
156,0123,10/11/2015 5:09:21 AM ,4290,20.921,20.486,0.435,7.6,4259,0.043,0.475,0.432,6.6,0.993,0.6,0.45,UNSTABLE / OPEN,0.51,12.89,2748,1329,1740,904,0,0,25.2,25.0,
157,0123,10/11/2015 5:42:21 AM ,4250,20.921,20.495,0.427,7.7,4124,0.043,0.459,0.417,6.7,0.970,0.6,0.45,STABLE / OPEN,0.25,13.13,2171,1040,1347,581,0,0,25.4,25.0,
158,0123,10/11/2015 6:15:21 AM ,2522,20.921,20.667,0.254,7.7,2504,0.043,0.296,0.253,6.8,0.993,0.3,0.45,UNSTABLE / OPEN,0.00,13.13,320,39,201,13,0,0,25.4,25.0,
159,0123,10/11/2015 6:48:21 AM ,3303,20.921,20.591,0.330,7.8,3182,0.044,0.364,0.320,6.8,0.964,0.5,0.45,STABLE / OPEN,-0.03,13.10,1288,595,756,335,0,0,25.5,25.0,
160,0123,10/11/2015 7:21:21 AM ,2305,20.921,20.690,0.232,7.8,2234,0.043,0.269,0.226,6.8,0.969,0.3,0.45,STABLE / OPEN,-0.07,13.03,386,28,51,6,0,0,25.1,25.0,
161,0123,10/11/2015 7:54:21 AM ,2359,20.921,20.683,0.238,7.9,2401,0.043,0.284,0.241,6.9,1.018,0.3,0.45,UNSTABLE / OPEN,0.08,13.11,92,11,22,11,0,0,25.1,25.0,
162,0123,10/11/2015 8:27:21 AM ,3653,20.921,20.555,0.366,7.9,3630,0.043,0.407,0.365,6.9,0.994,0.5,0.45,UNSTABLE / OPEN,-0.05,13.05,1126,333,824,203,0,0,25.2,25.0,
163,0123,10/11/2015 9:00:21 AM ,3786,20.921,20.541,0.380,8.0,3710,0.043,0.417,0.374,7.0,0.980,0.5,0.45,UNSTABLE / OPEN,0.30,13.35,1571,641,803,334,0,0,25.3,25.0,
164,0123,10/11/2015 9:33:21 AM ,2170,20.921,20.705,0.217,8.0,2107,0.042,0.254,0.212,7.0,0.971,0.3,0.45,UNSTABLE / OPEN,-0.07,13.28,227,27,108,13,0,0,25.6,25.0,
165,0123,10/11/2015 10:06:21 AM ,2445,20.921,20.675,0.246,8.0,2406,0.041,0.284,0.243,7.0,0.984,0.3,0.45,STABLE / OPEN,-0.01,13.27,252,17,51,11,0,0,25.3,25.0,
166,0123,10/11/2015 10:39:21 AM ,2195,20.921,20.703,0.218,8.1,2124,0.040,0.252,0.213,7.1,0.968,0.3,0.46,UNSTABLE / OPEN,0.00,13.27,574,31,34,3,0,0,25.3,25.0,
167,0123,10/11/2015 11:12:21 AM ,3330,20.921,20.591,0.330,8.1,3209,0.038,0.359,0.321,7.1,0.964,0.5,0.46,UNSTABLE / OPEN,0.03,13.29,1257,429,594,198,0,0,25.4,25.0,
168,0123,10/11/2015 11:44:21 AM ,2368,20.921,20.687,0.234,8.2,2197,0.038,0.259,0.221,7.2,0.928,0.3,0.45,STABLE / OPEN,-0.02,13.27,180,26,36,3,0,0,25.5,25.0,
169,0123,10/11/2015 12:17:21 PM ,2176,20.921,20.705,0.216,8.2,2031,0.038,0.243,0.205,7.2,0.934,0.3,0.45,STABLE / OPEN,-0.02,13.25,319,35,31,4,0,0,25.4,25.0,
170,0123,10/11/2015 12:50:21 PM ,2345,20.921,20.690,0.231,8.2,2099,0.037,0.249,0.211,7.2,0.895,0.3,0.45,STABLE / OPEN,0.05,13.30,755,96,30,1,0,0,25.4,25.0,
171,0123,10/11/2015 1:23:21 PM ,3139,20.921,20.611,0.310,8.3,2893,0.037,0.328,0.291,7.3,0.922,0.4,0.45,STABLE / OPEN,-0.05,13.25,1046,106,495,54,0,0,25.2,25.0,
172,0123,10/11/2015 1:56:21 PM ,2502,20.921,20.675,0.246,8.3,2193,0.037,0.258,0.221,7.3,0.877,0.3,0.45,STABLE / OPEN,0.01,13.25,1701,950,1107,482,0,0,25.2,25.0,
173,EVENT,10/11/2015 2:29:21 PM ,2248,20.921,20.700,0.221,8.3,1997,0.037,0.238,0.201,7.3,0.888,0.3,0.45,STABLE / OPEN,0.03,13.29,267,31,81,23,0,0,25.2,25.0,
174,EVENT,10/11/2015 3:02:21 PM ,3327,20.921,20.602,0.319,8.4,2823,0.041,0.321,0.280,7.4,0.849,0.4,0.46,UNSTABLE / OPEN,-0.06,13.23,1947,1053,1160,573,0,0,25.8,25.0,
175,0123,10/11/2015 3:35:21 PM ,3968,20.921,20.525,0.396,8.4,3758,0.041,0.421,0.379,7.4,0.947,0.5,0.45,UNSTABLE / OPEN,16.19,29.41,3020,1498,1038,460,7,7,25.2,25.0,
176,0123,10/11/2015 4:08:21 PM ,3542,20.921,20.571,0.351,8.5,3396,0.039,0.378,0.339,7.5,0.959,0.5,0.46,STABLE / OPEN,0.21,29.62,1742,438,645,212,0,7,25.1,25.0,
177,0123,10/11/2015 4:41:21 PM ,3598,20.921,20.563,0.358,8.6,3474,0.038,0.386,0.349,7.5,0.966,0.5,0.45,UNSTABLE / OPEN,0.33,29.95,1542,336,660,209,0,7,25.4,25.0,
178,0123,10/11/2015 5:14:21 PM ,2978,20.921,20.623,0.298,8.6,2912,0.037,0.330,0.293,7.6,0.978,0.4,0.45,STABLE / OPEN,0.04,29.98,1244,149,559,73,0,7,25.5,25.0,
179,0123,10/11/2015 5:47:21 PM ,3876,20.921,20.536,0.385,8.7,3756,0.037,0.412,0.376,7.6,0.969,0.5,0.46,STABLE / OPEN,0.11,30.10,1946,580,826,228,0,7,25.6,25.0,
180,0123,10/11/2015 6:20:21 PM ,3942,20.921,20.523,0.399,8.7,3859,0.037,0.429,0.392,7.7,0.979,0.5,0.45,STABLE / OPEN,0.16,30.26,1990,553,813,190,0,7,25.5,25.0,
181,0123,10/11/2015 6:53:21 PM ,4802,20.921,20.433,0.488,8.8,4716,0.037,0.519,0.481,7.7,0.982,0.7,0.45,UNSTABLE / OPEN,0.42,30.67,4167,2607,1924,1032,0,7,25.6,25.0,
182,0123,10/11/2015 7:26:21 PM ,4352,20.921,20.480,0.441,8.8,4274,0.037,0.473,0.435,7.8,0.982,0.6,0.45,UNSTABLE / OPEN,0.46,31.13,2317,836,1070,464,0,7,25.7,25.0,
183,0123,10/11/2015 7:59:21 PM ,4268,20.921,20.496,0.425,8.9,4149,0.038,0.453,0.416,7.9,0.972,0.6,0.46,UNSTABLE / OPEN,0.03,31.16,3634,2107,1620,767,0,7,25.1,25.0,
184,0123,10/11/2015 8:31:21 PM ,3142,20.921,20.601,0.320,9.0,3104,0.038,0.355,0.317,7.9,0.988,0.4,0.45,STABLE / OPEN,0.15,31.31,1288,401,465,178,0,7,25.2,25.0,
185,0123,10/11/2015 9:04:21 PM ,3314,20.921,20.586,0.336,9.0,3349,0.038,0.377,0.338,8.0,1.011,0.5,0.45,STABLE / OPEN,0.18,31.49,1283,470,336,145,0,7,25.4,25.0,
186,0123,10/11/2015 9:37:21 PM ,3592,20.921,20.555,0.366,9.1,3599,0.038,0.405,0.367,8.0,1.002,0.5,0.45,UNSTABLE / OPEN,0.10,31.59,2278,935,908,408,0,7,25.6,25.0,
187,0123,10/11/2015 10:10:21 PM ,3793,20.921,20.539,0.382,9.1,3644,0.038,0.408,0.370,8.1,0.961,0.5,0.45,STABLE / OPEN,0.32,31.92,2394,1265,891,407,0,7,25.1,25.0,
188,0123,10/11/2015 10:43:21 PM ,4372,20.921,20.480,0.441,9.2,4288,0.038,0.472,0.434,8.1,0.981,0.6,0.45,STABLE / OPEN,0.15,32.07,2414,989,1157,536,0,7,25.3,25.0,
189,0123,10/11/2015 11:16:21 PM ,4151,20.921,20.502,0.419,9.2,4095,0.038,0.453,0.415,8.2,0.987,0.6,0.45,STABLE / OPEN,0.25,32.32,2493,1324,1073,562,0,7,25.6,25.0,
190,0123,10/11/2015 11:49:21 PM ,5006,20.921,20.414,0.507,9.3,4997,0.038,0.545,0.507,8.3,0.998,0.7,0.45,STABLE / OPEN,0.09,32.41,6144,3863,2855,1464,0,7,25.2,25.0,
191,0123,10/12/2015 12:22:21 AM ,5011,20.921,20.422,0.500,9.4,4750,0.038,0.516,0.479,8.3,0.948,0.7,0.45,STABLE / OPEN,0.82,33.24,5312,3709,2007,1002,0,7,25.4,25.0,
192,0123,10/12/2015 12:55:21 AM ,4799,20.921,20.439,0.482,9.5,4615,0.037,0.505,0.467,8.4,0.962,0.7,0.45,STABLE / OPEN,-0.05,33.19,7263,4781,2958,1726,0,7,25.4,25.0,
193,0123,10/12/2015 1:28:21 AM ,4748,20.921,20.447,0.474,9.5,4491,0.037,0.491,0.454,8.5,0.946,0.6,0.45,STABLE / OPEN,0.05,33.24,6730,4149,3576,1887,0,7,25.2,25.0,
194,0123,10/12/2015 2:01:21 AM ,3719,20.921,20.546,0.375,9.6,3500,0.038,0.396,0.358,8.5,0.941,0.5,0.45,STABLE / OPEN,0.11,33.35,1717,644,892,394,0,7,25.5,25.0,
195,0123,10/12/2015 2:34:21 AM ,3594,20.921,20.557,0.364,9.7,3555,0.038,0.399,0.361,8.6,0.989,0.5,0.45,STABLE / OPEN,-0.04,33.30,730,236,259,80,0,7,25.1,25.0,
196,0123,10/12/2015 3:07:21 AM ,4366,20.921,20.485,0.437,9.7,4236,0.038,0.464,0.426,8.7,0.970,0.6,0.45,UNSTABLE / OPEN,-0.04,33.26,3776,2448,1945,968,0,7,25.2,25.0,
197,0123,10/12/2015 3:40:21 AM ,3717,20.921,20.547,0.374,9.8,3536,0.038,0.397,0.359,8.7,0.951,0.5,0.45,STABLE / OPEN,0.05,33.31,1393,443,601,143,0,7,25.4,25.0,
198,0123,10/12/2015 4:13:21 AM ,4409,20.921,20.474,0.447,9.8,4342,0.038,0.480,0.442,8.8,0.985,0.6,0.45,STABLE / OPEN,-0.01,33.30,2726,1655,1805,976,0,7,25.5,25.0,
199,0123,10/12/2015 4:46:21 AM ,4411,20.921,20.483,0.439,9.9,4066,0.038,0.449,0.411,8.8,0.922,0.6,0.45,STABLE / OPEN,0.12,33.42,5641,3621,2644,1372,0,7,25.2,25.0,
200,0123,10/12/2015 5:18:21 AM ,4769,20.921,20.443,0.478,10.0,4510,0.038,0.495,0.457,8.9,0.946,0.7,0.45,STABLE / OPEN,0.18,33.60,3795,2315,1943,949,0,7,25.5,25.0,
201,0123,10/12/2015 5:51:21 AM ,3474,20.921,20.574,0.347,10.0,3193,0.038,0.363,0.325,9.0,0.919,0.5,0.45,STABLE / OPEN,0.01,33.61,1636,641,622,221,0,7,25.2,25.0,
202,0123,10/12/2015 6:24:21 AM ,3889,20.921,20.536,0.385,10.1,3664,0.038,0.405,0.367,9.0,0.942,0.5,0.46,STABLE / OPEN,0.14,33.75,908,352,531,160,0,7,25.2,25.0,
203,0123,10/12/2015 6:57:21 AM ,2999,20.921,20.625,0.296,10.1,2841,0.038,0.321,0.283,9.1,0.947,0.4,0.46,STABLE / OPEN,0.20,33.95,376,101,305,61,0,7,25.2,25.0,
204,0123,10/12/2015 7:30:21 AM ,3407,20.921,20.586,0.335,10.2,3094,0.038,0.348,0.310,9.1,0.908,0.5,0.46,STABLE / OPEN,0.00,33.95,284,76,130,29,0,7,25.4,25.0,
205,0123,10/12/2015 8:03:21 AM ,3573,20.921,20.572,0.349,10.2,3254,0.038,0.361,0.324,9.2,0.911,0.5,0.46,STABLE / OPEN,0.00,33.95,699,144,547,27,0,7,25.1,25.0,
206,0123,10/12/2015 8:36:21 AM ,4749,20.921,20.453,0.468,10.3,4303,0.038,0.470,0.432,9.2,0.906,0.6,0.45,STABLE / OPEN,0.12,34.07,1757,823,762,302,0,7,25.4,25.0,
207,0123,10/12/2015 9:09:21 AM ,3113,20.921,20.613,0.308,10.4,2782,0.038,0.319,0.282,9.3,0.894,0.4,0.45,STABLE / OPEN,-0.06,34.01,2202,1253,997,351,0,7,25.7,25.0,
208,0123,10/12/2015 9:42:21 AM ,2869,20.921,20.642,0.279,10.4,2503,0.038,0.288,0.250,9.3,0.872,0.4,0.46,STABLE / OPEN,0.00,34.01,132,17,127,6,0,7,25.5,25.0,
209,0123,12:00:00 AM ,0,0.000,0.000,0.000,0.0,0,0.000,0.000,0.000,0.0,0.000,0.0,0.00,,0.00,0.00,0,0,0,0,0,0,0.0,0.0,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 48 ,,10/8/2015 5:55:06 PM ,INJECTING B6 MICE WITH VEHICLE 5.55PM
 49 ,,10/8/2015 6:07:10 PM ,B6 INJECTIONS COMPLETED 6.07PM
 88 ,,10/9/2015 3:35:03 PM ,mTSC food change to HFD, C57 injections
 89 ,,10/9/2015 4:01:16 PM ,injections completed
 135 ,,10/10/2015 5:38:51 PM ,injecting B6 mice

 136 ,,10/10/2015 6:11:07 PM ,Injections completed 6.11PM
 173 ,,10/11/2015 2:27:39 PM ,Begin injections and food changeover for B6 mice
 174 ,,10/11/2015 3:10:18 PM ,Injections & food changeover completed
