Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:23 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0115
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4365
Subject Mass (G), 27.8 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
114,0115,10/10/2015 5:57:21 AM ,2367,20.921,20.683,0.239,5.0,2158,0.040,0.261,0.222,4.3,0.912,0.3,0.45,STABLE / OPEN,0.00,36.67,211,13,238,1,0,0,25.7,25.0,
115,0115,10/10/2015 6:30:21 AM ,4040,20.921,20.520,0.401,5.1,3647,0.040,0.410,0.370,4.3,0.903,0.6,0.46,STABLE / OPEN,0.16,36.84,1348,391,476,110,0,0,25.1,25.0,
116,0115,10/10/2015 7:03:21 AM ,4182,20.921,20.504,0.417,5.1,3811,0.040,0.427,0.387,4.4,0.911,0.6,0.46,STABLE / OPEN,0.09,36.93,1843,790,896,218,0,0,25.5,25.0,
117,0115,10/10/2015 7:36:21 AM ,4119,20.921,20.512,0.410,5.2,3730,0.040,0.419,0.378,4.4,0.905,0.6,0.46,UNSTABLE / OPEN,0.11,37.04,2517,1377,832,309,0,0,25.0,25.0,
118,0115,10/10/2015 8:09:21 AM ,4054,20.921,20.517,0.404,5.3,3720,0.040,0.418,0.378,4.5,0.918,0.6,0.46,UNSTABLE / OPEN,0.17,37.21,2846,1633,620,259,0,0,25.6,25.0,
119,0115,10/10/2015 8:42:21 AM ,3095,20.921,20.615,0.306,5.3,2723,0.040,0.316,0.276,4.5,0.880,0.4,0.46,STABLE / OPEN,0.12,37.33,377,66,19,5,0,0,25.0,25.0,
120,0115,10/10/2015 9:15:21 AM ,3998,20.921,20.523,0.398,5.4,3554,0.040,0.402,0.362,4.6,0.889,0.5,0.45,STABLE / OPEN,0.02,37.35,2897,1809,776,276,0,0,25.1,25.0,
121,0115,10/10/2015 9:48:21 AM ,2993,20.921,20.625,0.297,5.4,2586,0.040,0.304,0.264,4.6,0.864,0.4,0.45,STABLE / OPEN,0.00,37.35,400,17,4,0,0,0,25.7,25.0,
122,0115,10/10/2015 10:21:21 AM ,2875,20.921,20.635,0.286,5.5,2519,0.040,0.297,0.257,4.7,0.876,0.4,0.45,STABLE / OPEN,0.00,37.35,42,1,150,0,0,0,25.4,25.0,
123,0115,10/10/2015 10:54:21 AM ,3776,20.921,20.545,0.377,5.5,3326,0.040,0.380,0.340,4.7,0.881,0.5,0.45,UNSTABLE / OPEN,0.01,37.36,1607,792,348,118,0,0,25.2,25.0,
124,0115,10/10/2015 11:27:21 AM ,2827,20.921,20.640,0.281,5.6,2453,0.039,0.290,0.251,4.8,0.868,0.4,0.45,STABLE / OPEN,0.05,37.42,893,432,371,63,0,0,25.5,25.0,
125,0115,10/10/2015 12:00:21 PM ,2924,20.921,20.631,0.290,5.6,2538,0.039,0.298,0.259,4.8,0.868,0.4,0.45,STABLE / OPEN,0.00,37.42,19,0,189,0,0,0,25.1,25.0,
126,0115,10/10/2015 12:33:21 PM ,3538,20.921,20.567,0.354,5.7,3215,0.039,0.367,0.328,4.9,0.909,0.5,0.45,STABLE / OPEN,0.24,37.66,962,265,189,56,0,0,25.0,25.0,
127,0115,10/10/2015 1:06:21 PM ,2903,20.921,20.632,0.289,5.7,2571,0.039,0.301,0.262,4.9,0.885,0.4,0.45,STABLE / OPEN,0.00,37.66,15,0,3,0,0,0,25.7,25.0,
128,0115,10/10/2015 1:38:21 PM ,2681,20.921,20.655,0.266,5.8,2395,0.039,0.283,0.243,4.9,0.893,0.4,0.46,STABLE / OPEN,0.00,37.66,457,2,34,1,0,0,25.4,25.0,
129,0115,10/10/2015 2:11:21 PM ,2850,20.921,20.637,0.285,5.8,2545,0.039,0.299,0.260,5.0,0.893,0.4,0.45,STABLE / OPEN,0.00,37.66,22,2,431,12,0,0,25.2,25.0,
130,0115,10/10/2015 2:44:21 PM ,2937,20.921,20.629,0.293,5.9,2672,0.039,0.310,0.271,5.0,0.910,0.4,0.46,STABLE / OPEN,-0.04,37.61,833,270,164,71,0,0,25.4,25.0,
131,0115,10/10/2015 3:17:21 PM ,3130,20.921,20.609,0.312,5.9,2762,0.038,0.320,0.282,5.1,0.883,0.4,0.45,UNSTABLE / OPEN,0.00,37.61,45,10,277,1,0,0,25.3,25.0,
132,0115,10/10/2015 3:50:21 PM ,3096,20.921,20.611,0.310,5.9,2866,0.038,0.330,0.292,5.1,0.926,0.4,0.45,STABLE / OPEN,0.43,38.04,952,310,254,48,0,0,25.5,25.0,
133,0115,10/10/2015 4:23:21 PM ,3638,20.921,20.554,0.368,6.0,3441,0.038,0.390,0.352,5.1,0.946,0.5,0.45,STABLE / OPEN,0.24,38.28,675,162,369,40,0,0,25.1,25.0,
134,0115,10/10/2015 4:56:21 PM ,3082,20.921,20.610,0.311,6.1,2881,0.038,0.333,0.295,5.2,0.935,0.4,0.45,STABLE / OPEN,0.13,38.41,163,25,16,2,0,0,25.7,25.0,
135,EVENT,10/10/2015 5:29:21 PM ,4089,20.921,20.508,0.413,6.1,3978,0.039,0.443,0.404,5.2,0.973,0.6,0.46,STABLE / OPEN,0.16,38.57,1056,442,241,78,0,0,25.0,25.0,
136,EVENT,10/10/2015 6:02:21 PM ,3797,20.921,20.539,0.382,6.2,3549,0.042,0.404,0.362,5.3,0.935,0.5,0.45,STABLE / OPEN,0.26,38.83,753,218,285,59,0,0,25.7,25.0,
137,0115,10/10/2015 6:35:21 PM ,3915,20.921,20.526,0.395,6.2,3716,0.044,0.422,0.379,5.4,0.949,0.5,0.45,STABLE / OPEN,0.00,38.83,1894,914,833,331,0,0,25.0,25.0,
138,0115,10/10/2015 7:08:21 PM ,4593,20.921,20.457,0.464,6.3,4367,0.042,0.487,0.445,5.4,0.951,0.6,0.45,STABLE / OPEN,0.30,39.13,3824,1965,1419,668,0,0,25.0,25.0,
139,0115,10/10/2015 7:41:21 PM ,4185,20.921,20.501,0.420,6.4,3899,0.040,0.437,0.397,5.5,0.932,0.6,0.45,STABLE / OPEN,0.17,39.30,3466,1690,1109,440,0,0,25.2,25.0,
140,0115,10/10/2015 8:14:21 PM ,4094,20.921,20.508,0.413,6.4,3775,0.040,0.428,0.388,5.5,0.922,0.6,0.45,STABLE / OPEN,0.12,39.42,2263,1326,959,441,0,0,25.3,25.0,
141,0115,10/10/2015 8:47:21 PM ,3141,20.921,20.603,0.318,6.5,2946,0.042,0.344,0.302,5.6,0.938,0.4,0.45,STABLE / OPEN,0.19,39.61,1108,554,356,127,0,0,25.3,25.0,
142,0115,10/10/2015 9:20:21 PM ,3669,20.921,20.547,0.374,6.5,3594,0.042,0.410,0.368,5.6,0.980,0.5,0.45,STABLE / OPEN,0.19,39.80,1210,653,380,155,0,0,25.4,25.0,
143,0115,10/10/2015 9:53:21 PM ,2702,20.921,20.647,0.275,6.6,2584,0.042,0.307,0.265,5.7,0.956,0.4,0.45,STABLE / OPEN,0.00,39.80,327,8,23,5,0,0,25.5,25.0,
144,0115,10/10/2015 10:25:21 PM ,2978,20.921,20.621,0.301,6.6,2830,0.044,0.333,0.289,5.7,0.950,0.4,0.45,STABLE / OPEN,0.42,40.21,108,28,32,6,0,0,25.5,25.0,
145,0115,10/10/2015 10:58:21 PM ,2871,20.921,20.630,0.291,6.7,2741,0.044,0.325,0.280,5.8,0.955,0.4,0.45,STABLE / OPEN,0.00,40.21,166,88,118,26,0,0,25.6,25.0,
146,0115,10/10/2015 11:31:21 PM ,4024,20.921,20.515,0.406,6.7,3831,0.044,0.434,0.390,5.8,0.952,0.6,0.45,STABLE / OPEN,0.07,40.28,2013,1149,729,260,0,0,25.0,25.0,
147,0115,10/11/2015 12:04:21 AM ,3742,20.921,20.548,0.374,6.8,3456,0.044,0.395,0.351,5.9,0.924,0.5,0.46,STABLE / OPEN,0.03,40.31,2329,1294,1424,539,0,0,25.0,25.0,
148,0115,10/11/2015 12:37:21 AM ,2904,20.921,20.629,0.292,6.8,2643,0.045,0.316,0.271,5.9,0.910,0.4,0.45,STABLE / OPEN,0.00,40.31,162,1,226,21,0,0,25.2,25.0,
149,0115,10/11/2015 1:10:21 AM ,3464,20.921,20.572,0.349,6.9,3180,0.045,0.372,0.326,6.0,0.918,0.5,0.45,STABLE / OPEN,0.07,40.38,441,195,101,23,0,0,25.4,25.0,
150,0115,10/11/2015 1:43:21 AM ,2972,20.921,20.626,0.296,6.9,2573,0.045,0.309,0.263,6.0,0.866,0.4,0.45,STABLE / OPEN,0.00,40.38,431,157,157,22,0,0,25.6,25.0,
151,0115,10/11/2015 2:16:21 AM ,2730,20.921,20.648,0.273,7.0,2432,0.045,0.294,0.249,6.1,0.891,0.4,0.45,STABLE / OPEN,0.00,40.38,113,24,27,3,0,0,24.9,25.0,
152,0115,10/11/2015 2:49:21 AM ,2591,20.921,20.664,0.257,7.0,2277,0.045,0.277,0.232,6.1,0.879,0.4,0.46,STABLE / OPEN,0.00,40.38,60,2,13,4,0,0,25.1,25.0,
153,0115,10/11/2015 3:22:21 AM ,3495,20.921,20.574,0.347,7.1,3075,0.044,0.357,0.313,6.1,0.880,0.5,0.46,STABLE / OPEN,0.00,40.38,484,234,274,23,0,0,25.3,25.0,
154,0115,10/11/2015 3:55:21 AM ,2893,20.921,20.634,0.287,7.1,2494,0.044,0.299,0.255,6.2,0.862,0.4,0.45,STABLE / OPEN,0.06,40.44,848,266,184,41,0,0,25.5,25.0,
155,0115,10/11/2015 4:28:21 AM ,2711,20.921,20.650,0.271,7.1,2339,0.043,0.283,0.241,6.2,0.863,0.4,0.45,STABLE / OPEN,0.00,40.44,77,19,39,6,0,0,25.6,25.0,
156,0115,10/11/2015 5:01:21 AM ,3412,20.921,20.582,0.339,7.2,2988,0.043,0.348,0.305,6.2,0.876,0.5,0.45,STABLE / OPEN,0.00,40.44,520,140,346,39,0,0,24.9,25.0,
157,0115,10/11/2015 5:34:21 AM ,3887,20.921,20.534,0.387,7.2,3426,0.043,0.393,0.350,6.3,0.881,0.5,0.45,STABLE / OPEN,0.05,40.49,2728,1445,1129,455,0,0,25.0,25.0,
158,0115,10/11/2015 6:07:21 AM ,3680,20.921,20.554,0.367,7.3,3155,0.043,0.367,0.324,6.3,0.857,0.5,0.45,STABLE / OPEN,0.03,40.52,2959,1816,1265,472,0,0,25.2,25.0,
159,0115,10/11/2015 6:40:21 AM ,3633,20.921,20.562,0.359,7.4,3074,0.044,0.357,0.314,6.4,0.846,0.5,0.45,STABLE / OPEN,0.02,40.55,2562,1207,1413,636,0,0,25.5,25.0,
160,0115,10/11/2015 7:12:21 AM ,3664,20.921,20.563,0.358,7.4,2980,0.044,0.347,0.303,6.4,0.813,0.5,0.46,STABLE / OPEN,0.00,40.55,414,46,24,4,0,0,25.6,25.0,
161,0115,10/11/2015 7:45:21 AM ,3916,20.921,20.537,0.384,7.5,3180,0.044,0.368,0.324,6.5,0.812,0.5,0.45,STABLE / OPEN,0.02,40.57,2743,1450,1266,518,0,0,25.0,25.0,
162,0115,10/11/2015 8:18:21 AM ,3093,20.921,20.621,0.300,7.5,2430,0.043,0.290,0.247,6.5,0.786,0.4,0.46,STABLE / OPEN,-0.04,40.52,1120,655,827,263,0,0,25.7,25.0,
163,0115,10/11/2015 8:51:21 AM ,3163,20.921,20.615,0.307,7.6,2457,0.042,0.292,0.250,6.6,0.777,0.4,0.46,STABLE / OPEN,0.06,40.58,260,89,258,45,0,0,25.2,25.0,
164,0115,10/11/2015 9:24:21 AM ,3580,20.921,20.575,0.346,7.6,2741,0.042,0.321,0.279,6.6,0.766,0.5,0.46,UNSTABLE / OPEN,0.00,40.58,336,89,315,23,0,0,25.1,25.0,
165,0115,10/11/2015 9:57:21 AM ,3131,20.921,20.619,0.302,7.7,2350,0.041,0.280,0.239,6.6,0.751,0.4,0.46,STABLE / OPEN,0.05,40.63,572,222,415,92,0,0,25.6,25.0,
166,0115,10/11/2015 10:30:21 AM ,3603,20.921,20.572,0.349,7.7,2833,0.040,0.327,0.287,6.7,0.786,0.5,0.46,STABLE / OPEN,0.03,40.65,594,128,199,32,0,0,25.1,25.0,
167,0115,10/11/2015 11:03:21 AM ,3004,20.921,20.630,0.291,7.8,2319,0.039,0.275,0.236,6.7,0.772,0.4,0.46,STABLE / OPEN,-0.04,40.61,1533,974,723,262,0,0,25.0,25.0,
168,0115,10/11/2015 11:36:21 AM ,3733,20.921,20.559,0.362,7.8,2942,0.038,0.337,0.299,6.8,0.788,0.5,0.46,STABLE / OPEN,0.02,40.63,648,192,370,108,0,0,25.6,25.0,
169,0115,10/11/2015 12:09:21 PM ,2701,20.921,20.659,0.263,7.9,2131,0.038,0.254,0.217,6.8,0.789,0.4,0.46,STABLE / OPEN,0.00,40.63,231,55,108,41,0,0,25.1,25.0,
170,0115,10/11/2015 12:42:21 PM ,2964,20.921,20.632,0.289,7.9,2283,0.037,0.271,0.234,6.8,0.770,0.4,0.45,STABLE / OPEN,0.00,40.63,84,25,45,10,0,0,25.0,25.0,
171,0115,10/11/2015 1:15:21 PM ,2984,20.921,20.632,0.289,8.0,2292,0.037,0.271,0.234,6.9,0.768,0.4,0.45,STABLE / OPEN,0.04,40.67,505,242,644,189,0,0,25.5,25.0,
172,0115,10/11/2015 1:48:21 PM ,2992,20.921,20.632,0.289,8.0,2223,0.037,0.264,0.227,6.9,0.743,0.4,0.45,STABLE / OPEN,0.00,40.67,333,4,386,3,0,0,25.0,25.0,
173,EVENT,10/11/2015 2:21:21 PM ,2994,20.921,20.630,0.292,8.1,2277,0.037,0.270,0.233,6.9,0.760,0.4,0.45,STABLE / OPEN,0.00,40.67,1005,150,527,55,0,0,25.5,25.0,
174,EVENT,10/11/2015 2:54:21 PM ,2819,20.921,20.647,0.274,8.1,2150,0.041,0.260,0.220,7.0,0.763,0.4,0.45,STABLE / OPEN,0.00,40.67,143,1,156,5,0,0,25.0,25.0,
175,0115,10/11/2015 3:27:21 PM ,3679,20.921,20.560,0.362,8.2,3025,0.041,0.350,0.309,7.0,0.822,0.5,0.45,STABLE / OPEN,0.01,40.68,943,304,599,126,0,0,25.5,25.0,
176,0115,10/11/2015 3:59:21 PM ,2915,20.921,20.638,0.283,8.2,2236,0.042,0.270,0.229,7.1,0.767,0.4,0.45,STABLE / OPEN,0.07,40.75,95,20,31,10,0,0,25.2,25.0,
177,0115,10/11/2015 4:32:21 PM ,4109,20.921,20.518,0.403,8.3,3289,0.039,0.376,0.337,7.1,0.801,0.5,0.45,STABLE / OPEN,-0.05,40.70,1621,638,498,165,0,0,25.2,25.0,
178,0115,10/11/2015 5:05:21 PM ,3023,20.921,20.628,0.293,8.3,2311,0.037,0.273,0.236,7.1,0.764,0.4,0.45,STABLE / OPEN,0.11,40.81,575,184,353,86,0,0,25.7,25.0,
179,0115,10/11/2015 5:38:21 PM ,4085,20.921,20.518,0.403,8.4,3359,0.037,0.381,0.344,7.2,0.822,0.5,0.45,STABLE / OPEN,0.04,40.84,1012,345,726,192,0,0,25.0,25.0,
180,0115,10/11/2015 6:11:21 PM ,4306,20.921,20.498,0.423,8.4,3571,0.037,0.400,0.364,7.2,0.829,0.6,0.45,STABLE / OPEN,0.03,40.88,1772,906,1020,356,0,0,25.1,25.0,
181,0115,10/11/2015 6:44:21 PM ,4346,20.921,20.491,0.430,8.5,3609,0.037,0.407,0.370,7.3,0.830,0.6,0.45,STABLE / OPEN,0.04,40.92,2549,1144,1105,508,0,0,25.6,25.0,
182,0115,10/11/2015 7:17:21 PM ,4252,20.921,20.502,0.419,8.6,3499,0.037,0.395,0.358,7.3,0.823,0.6,0.45,UNSTABLE / OPEN,0.06,40.98,2984,1555,1426,760,0,0,25.6,25.0,
183,0115,10/11/2015 7:50:21 PM ,3977,20.921,20.526,0.395,8.6,3308,0.037,0.378,0.341,7.4,0.832,0.5,0.45,UNSTABLE / OPEN,0.11,41.09,2470,1356,1419,727,0,0,25.5,25.0,
184,0115,10/11/2015 8:23:21 PM ,3626,20.921,20.561,0.360,8.7,3035,0.038,0.350,0.312,7.4,0.837,0.5,0.45,STABLE / OPEN,0.07,41.16,1842,663,1144,401,0,0,25.3,25.0,
185,0115,10/11/2015 8:56:21 PM ,2875,20.921,20.640,0.281,8.7,2315,0.038,0.274,0.236,7.5,0.805,0.4,0.45,STABLE / OPEN,0.01,41.17,1590,819,1229,541,0,0,25.3,25.0,
186,0115,10/11/2015 9:29:21 PM ,2302,20.921,20.694,0.227,8.8,1893,0.038,0.232,0.194,7.5,0.822,0.3,0.45,STABLE / OPEN,0.00,41.17,390,84,249,59,0,0,25.3,25.0,
187,0115,10/11/2015 10:02:21 PM ,2295,20.921,20.696,0.225,8.8,1798,0.038,0.223,0.185,7.5,0.784,0.3,0.45,STABLE / OPEN,0.00,41.17,9,1,181,13,0,0,25.2,25.0,
188,0115,10/11/2015 10:35:21 PM ,3992,20.921,20.527,0.394,8.9,3284,0.038,0.375,0.337,7.6,0.823,0.5,0.45,STABLE / OPEN,0.05,41.23,1834,804,1099,342,0,0,25.2,25.0,
189,0115,10/11/2015 11:08:21 PM ,3772,20.921,20.548,0.373,8.9,3133,0.038,0.359,0.322,7.6,0.831,0.5,0.45,STABLE / OPEN,0.06,41.29,2854,1601,1812,891,0,0,25.4,25.0,
190,0115,10/11/2015 11:41:21 PM ,2279,20.921,20.698,0.223,9.0,1790,0.038,0.222,0.184,7.7,0.785,0.3,0.45,STABLE / OPEN,-0.01,41.28,760,350,428,179,0,0,25.5,25.0,
191,0115,10/12/2015 12:14:21 AM ,2234,20.921,20.704,0.217,9.0,1680,0.038,0.210,0.172,7.7,0.752,0.3,0.45,STABLE / OPEN,0.08,41.36,460,154,144,73,0,0,25.5,25.0,
192,0115,10/12/2015 12:46:21 AM ,2301,20.921,20.698,0.223,9.0,1723,0.039,0.216,0.177,7.7,0.749,0.3,0.45,STABLE / OPEN,0.00,41.36,56,0,7,0,0,0,25.5,25.0,
193,0115,10/12/2015 1:19:21 AM ,3876,20.921,20.541,0.380,9.1,3059,0.038,0.352,0.314,7.8,0.789,0.5,0.45,STABLE / OPEN,-0.01,41.35,1002,513,617,279,0,0,25.5,25.0,
194,0115,10/12/2015 1:52:21 AM ,2410,20.921,20.684,0.237,9.1,1919,0.038,0.235,0.197,7.8,0.796,0.3,0.45,STABLE / OPEN,-0.02,41.34,1502,803,1138,381,0,0,25.6,25.0,
195,0115,10/12/2015 2:25:21 AM ,2473,20.921,20.682,0.240,9.2,1843,0.037,0.226,0.189,7.8,0.745,0.3,0.45,STABLE / OPEN,0.00,41.34,366,4,362,18,0,0,25.6,25.0,
196,0115,10/12/2015 2:58:21 AM ,2189,20.921,20.708,0.213,9.2,1660,0.038,0.208,0.170,7.9,0.759,0.3,0.45,STABLE / OPEN,0.00,41.34,200,2,4,2,0,0,25.1,25.0,
197,0115,10/12/2015 3:31:21 AM ,2293,20.921,20.699,0.223,9.2,1696,0.037,0.211,0.174,7.9,0.740,0.3,0.45,STABLE / OPEN,0.00,41.34,41,1,0,0,0,0,24.9,25.0,
198,0115,10/12/2015 4:04:21 AM ,3524,20.921,20.577,0.345,9.3,2757,0.037,0.320,0.283,7.9,0.782,0.5,0.45,STABLE / OPEN,0.06,41.39,1258,383,941,248,0,0,25.1,25.0,
199,0115,10/12/2015 4:37:21 AM ,2212,20.921,20.706,0.215,9.3,1655,0.038,0.207,0.170,7.9,0.748,0.3,0.45,STABLE / OPEN,-0.04,41.35,1038,488,676,290,0,0,25.2,25.0,
200,0115,10/12/2015 5:10:21 AM ,3446,20.921,20.584,0.337,9.4,2695,0.038,0.315,0.276,8.0,0.782,0.5,0.45,STABLE / OPEN,0.00,41.35,814,295,668,182,0,0,25.4,25.0,
201,0115,10/12/2015 5:43:21 AM ,3471,20.921,20.579,0.342,9.4,2782,0.038,0.324,0.286,8.0,0.802,0.5,0.45,UNSTABLE / OPEN,0.06,41.41,2404,1271,1429,690,0,0,25.5,25.0,
202,0115,10/12/2015 6:16:21 AM ,2208,20.921,20.706,0.215,9.5,1719,0.038,0.213,0.175,8.1,0.778,0.3,0.45,STABLE / OPEN,0.04,41.45,735,290,419,186,0,0,25.3,25.0,
203,0115,10/12/2015 6:49:21 AM ,2669,20.921,20.664,0.257,9.5,1965,0.038,0.238,0.200,8.1,0.736,0.4,0.45,STABLE / OPEN,0.00,41.45,47,1,98,4,0,0,25.3,25.0,
204,0115,10/12/2015 7:22:21 AM ,3841,20.921,20.545,0.376,9.5,3026,0.038,0.348,0.310,8.1,0.788,0.5,0.45,UNSTABLE / OPEN,-0.13,41.32,2331,1019,1223,548,0,0,25.7,25.0,
205,0115,10/12/2015 7:55:21 AM ,3567,20.921,20.571,0.351,9.6,2950,0.038,0.338,0.301,8.2,0.827,0.5,0.45,STABLE / OPEN,0.13,41.46,1863,947,1458,617,0,0,25.2,25.0,
206,0115,10/12/2015 8:28:21 AM ,2591,20.921,20.669,0.252,9.7,2033,0.038,0.245,0.207,8.2,0.784,0.3,0.45,STABLE / OPEN,0.00,41.46,430,183,361,125,0,0,25.5,25.0,
207,0115,10/12/2015 9:01:21 AM ,2509,20.921,20.677,0.244,9.7,1891,0.038,0.232,0.194,8.2,0.754,0.3,0.45,STABLE / OPEN,0.00,41.46,130,3,111,1,0,0,25.3,25.0,
208,0115,10/12/2015 9:33:21 AM ,3085,20.921,20.618,0.303,9.7,2585,0.039,0.302,0.263,8.3,0.838,0.4,0.46,STABLE / OPEN,0.08,41.54,1492,639,836,408,0,0,25.7,25.0,
209,0115,10/12/2015 10:06:21 AM ,2597,20.921,20.670,0.251,9.8,1931,0.038,0.236,0.197,8.3,0.744,0.3,0.45,STABLE / OPEN,-0.05,41.49,1,0,0,0,0,0,25.0,25.0,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 48 ,,10/8/2015 5:55:06 PM ,INJECTING B6 MICE WITH VEHICLE 5.55PM
 49 ,,10/8/2015 6:07:10 PM ,B6 INJECTIONS COMPLETED 6.07PM
 88 ,,10/9/2015 3:35:03 PM ,mTSC food change to HFD, C57 injections
 89 ,,10/9/2015 4:01:16 PM ,injections completed
 135 ,,10/10/2015 5:38:51 PM ,injecting B6 mice

 136 ,,10/10/2015 6:11:07 PM ,Injections completed 6.11PM
 173 ,,10/11/2015 2:27:39 PM ,Begin injections and food changeover for B6 mice
 174 ,,10/11/2015 3:10:18 PM ,Injections & food changeover completed
