Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:20 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0111
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4382
Subject Mass (G), 24.3 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
110,0111,10/10/2015 3:41:21 AM ,2930,20.921,20.655,0.267,4.7,2848,0.041,0.301,0.261,4.1,0.972,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,415,120,270,31,0,0,25.3,25.0,
111,0111,10/10/2015 4:14:21 AM ,2409,20.921,20.704,0.217,4.7,2267,0.041,0.248,0.207,4.1,0.941,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,409,19,14,1,0,0,25.5,25.0,
112,0111,10/10/2015 4:47:21 AM ,2984,20.921,20.652,0.269,4.8,2813,0.041,0.298,0.257,4.1,0.943,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,504,71,200,14,0,0,25.2,25.0,
113,0111,10/10/2015 5:20:21 AM ,3882,20.921,20.574,0.347,4.8,3506,0.041,0.361,0.320,4.2,0.903,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4295,2877,3092,1735,0,0,24.9,25.0,
114,0111,10/10/2015 5:53:21 AM ,4007,20.921,20.562,0.360,4.9,3654,0.040,0.374,0.334,4.2,0.912,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4422,2770,2851,1475,0,0,25.3,25.0,
115,0111,10/10/2015 6:26:21 AM ,4192,20.921,20.550,0.371,4.9,3701,0.040,0.376,0.336,4.3,0.883,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,4607,2649,3092,1641,0,0,25.6,25.0,
116,0111,10/10/2015 6:59:21 AM ,3638,20.921,20.599,0.322,5.0,3174,0.040,0.329,0.289,4.3,0.872,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,3703,1802,2288,1036,0,0,25.2,25.0,
117,0111,10/10/2015 7:32:21 AM ,2452,20.921,20.704,0.217,5.0,2150,0.040,0.236,0.195,4.4,0.877,0.3,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,417,57,207,8,0,0,25.3,25.0,
118,0111,10/10/2015 8:05:21 AM ,2390,20.921,20.711,0.210,5.1,1980,0.040,0.220,0.180,4.4,0.829,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,198,35,168,13,0,0,25.3,25.0,
119,0111,10/10/2015 8:38:21 AM ,2967,20.921,20.656,0.265,5.1,2708,0.040,0.286,0.246,4.4,0.913,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,1425,537,641,294,0,0,25.3,25.0,
120,0111,10/10/2015 9:11:21 AM ,2455,20.921,20.701,0.220,5.1,2255,0.040,0.246,0.206,4.4,0.919,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,39,7,1,0,0,0,25.1,25.0,
121,0111,10/10/2015 9:44:21 AM ,2422,20.921,20.705,0.216,5.2,2167,0.040,0.238,0.198,4.5,0.895,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,320,77,43,5,0,0,25.1,25.0,
122,0111,10/10/2015 10:17:21 AM ,3014,20.921,20.653,0.269,5.2,2629,0.040,0.280,0.241,4.5,0.872,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,2433,939,1291,561,0,0,25.7,25.0,
123,0111,10/10/2015 10:50:21 AM ,2496,20.921,20.704,0.217,5.2,1982,0.040,0.220,0.180,4.5,0.794,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,96,5,28,5,0,0,25.0,25.0,
124,0111,10/10/2015 11:22:21 AM ,3822,20.921,20.582,0.339,5.3,3370,0.040,0.347,0.306,4.6,0.882,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,3039,1645,2077,1171,0,0,25.6,25.0,
125,0111,10/10/2015 11:55:21 AM ,2387,20.921,20.708,0.213,5.3,2099,0.039,0.232,0.193,4.6,0.879,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,592,68,248,32,0,0,25.4,25.0,
126,0111,10/10/2015 12:28:21 PM ,2366,20.921,20.712,0.209,5.3,2058,0.040,0.226,0.187,4.6,0.870,0.3,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,668,64,186,39,0,0,25.1,25.0,
127,0111,10/10/2015 1:01:21 PM ,2770,20.921,20.676,0.246,5.4,2365,0.039,0.255,0.216,4.7,0.854,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1239,92,171,39,0,0,25.5,25.0,
128,0111,10/10/2015 1:34:21 PM ,3748,20.921,20.585,0.336,5.4,3526,0.039,0.359,0.320,4.7,0.941,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,4669,2956,3417,2059,0,0,25.0,25.0,
129,0111,10/10/2015 2:07:21 PM ,3342,20.921,20.618,0.303,5.5,3149,0.039,0.328,0.289,4.8,0.942,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1346,543,1910,676,0,0,25.7,25.0,
130,0111,10/10/2015 2:40:21 PM ,2243,20.921,20.720,0.202,5.5,2147,0.039,0.233,0.195,4.8,0.957,0.3,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,52,5,3,0,0,0,25.0,25.0,
131,0111,10/10/2015 3:13:21 PM ,2296,20.921,20.717,0.204,5.5,1976,0.038,0.219,0.181,4.8,0.861,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,168,16,0,0,0,0,25.6,25.0,
132,0111,10/10/2015 3:46:21 PM ,3231,20.921,20.636,0.286,5.6,2770,0.038,0.291,0.252,4.8,0.857,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,432,150,472,161,0,0,25.0,25.0,
133,0111,10/10/2015 4:19:21 PM ,2512,20.921,20.700,0.222,5.6,2075,0.038,0.228,0.190,4.9,0.826,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,518,201,739,274,0,0,25.6,25.0,
134,0111,10/10/2015 4:52:21 PM ,2485,20.921,20.703,0.218,5.6,2002,0.038,0.221,0.183,4.9,0.806,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,227,3,152,1,0,0,25.1,25.0,
135,EVENT,10/10/2015 5:25:21 PM ,2608,20.921,20.694,0.227,5.7,2044,0.039,0.225,0.186,4.9,0.784,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,469,11,36,1,0,0,25.4,25.0,
136,EVENT,10/10/2015 5:58:21 PM ,3080,20.921,20.647,0.274,5.7,2710,0.042,0.289,0.247,5.0,0.880,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,763,264,576,180,0,0,25.1,25.0,
137,0111,10/10/2015 6:31:21 PM ,3460,20.921,20.608,0.314,5.8,3382,0.044,0.351,0.308,5.0,0.977,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1933,804,1183,534,0,0,25.5,25.0,
138,0111,10/10/2015 7:04:21 PM ,3795,20.921,20.582,0.339,5.8,3403,0.042,0.353,0.311,5.1,0.897,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,5305,3525,3961,2326,0,0,25.6,25.0,
139,0111,10/10/2015 7:37:21 PM ,4211,20.921,20.545,0.376,5.9,3840,0.040,0.390,0.350,5.1,0.912,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4533,2912,3346,2016,0,0,25.2,25.0,
140,0111,10/10/2015 8:09:21 PM ,4058,20.921,20.559,0.363,5.9,3687,0.040,0.376,0.336,5.1,0.909,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,5137,3318,3497,1996,0,0,25.1,25.0,
141,0111,10/10/2015 8:42:21 PM ,4277,20.921,20.541,0.380,6.0,3816,0.041,0.388,0.347,5.2,0.892,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,5668,3877,4157,2383,0,0,24.9,25.0,
142,0111,10/10/2015 9:15:21 PM ,4443,20.921,20.526,0.395,6.0,3957,0.043,0.403,0.360,5.2,0.891,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4436,2833,3006,1623,0,0,24.9,25.0,
143,0111,10/10/2015 9:48:21 PM ,4155,20.921,20.553,0.369,6.1,3695,0.043,0.379,0.336,5.3,0.889,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,4280,2603,2695,1359,0,0,25.0,25.0,
144,0111,10/10/2015 10:21:21 PM ,3865,20.921,20.577,0.344,6.1,3443,0.044,0.357,0.313,5.3,0.891,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4718,3134,3620,2083,0,0,25.1,25.0,
145,0111,10/10/2015 10:54:21 PM ,4153,20.921,20.551,0.371,6.2,3715,0.044,0.383,0.339,5.4,0.895,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,3845,2295,3074,1444,0,0,25.2,25.0,
146,0111,10/10/2015 11:27:21 PM ,4157,20.921,20.554,0.367,6.3,3566,0.044,0.368,0.325,5.4,0.858,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4236,2792,3004,1491,0,0,25.5,25.0,
147,0111,10/11/2015 12:00:21 AM ,3799,20.921,20.586,0.336,6.3,3276,0.044,0.342,0.298,5.5,0.862,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,4907,3209,3774,2145,0,0,25.7,25.0,
148,0111,10/11/2015 12:33:21 AM ,3043,20.921,20.654,0.267,6.4,2485,0.045,0.272,0.227,5.5,0.817,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,2068,1012,1330,579,0,0,25.0,25.0,
149,0111,10/11/2015 1:06:21 AM ,3327,20.921,20.625,0.296,6.4,2939,0.045,0.314,0.268,5.6,0.883,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,830,278,477,158,0,0,25.0,25.0,
150,0111,10/11/2015 1:39:21 AM ,3927,20.921,20.574,0.347,6.4,3308,0.045,0.348,0.302,5.6,0.842,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4752,2905,3324,1921,0,0,25.3,25.0,
151,0111,10/11/2015 2:12:21 AM ,2628,20.921,20.690,0.231,6.5,2137,0.045,0.241,0.195,5.6,0.813,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1931,801,779,370,0,0,25.5,25.0,
152,0111,10/11/2015 2:45:21 AM ,2608,20.921,20.693,0.228,6.5,2139,0.045,0.240,0.195,5.7,0.820,0.3,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,172,67,105,32,0,0,25.6,25.0,
153,0111,10/11/2015 3:18:21 AM ,3201,20.921,20.636,0.285,6.6,2912,0.044,0.308,0.265,5.7,0.910,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,505,77,30,0,0,0,24.9,25.0,
154,0111,10/11/2015 3:51:21 AM ,3799,20.921,20.586,0.335,6.6,3240,0.044,0.339,0.295,5.7,0.853,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4216,2709,2714,1559,0,0,25.1,25.0,
155,0111,10/11/2015 4:24:21 AM ,2724,20.921,20.682,0.239,6.7,2204,0.043,0.245,0.202,5.8,0.809,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1933,850,1098,579,0,0,25.3,25.0,
156,0111,10/11/2015 4:56:21 AM ,2670,20.921,20.686,0.236,6.7,2273,0.045,0.252,0.207,5.8,0.851,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,245,73,60,16,0,0,25.5,25.0,
157,0111,10/11/2015 5:29:21 AM ,3720,20.921,20.589,0.332,6.7,3395,0.044,0.353,0.309,5.9,0.913,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1423,746,917,457,0,0,25.5,25.0,
158,0111,10/11/2015 6:02:21 AM ,3512,20.921,20.608,0.314,6.8,3034,0.044,0.323,0.279,5.9,0.864,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,5302,3596,2971,1625,0,0,25.5,25.0,
159,0111,10/11/2015 6:35:21 AM ,3620,20.921,20.601,0.320,6.8,3107,0.045,0.328,0.283,5.9,0.858,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4523,2875,3506,2118,0,0,25.7,25.0,
160,0111,10/11/2015 7:08:21 AM ,2573,20.921,20.695,0.226,6.9,2139,0.044,0.239,0.195,6.0,0.831,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1706,686,420,203,0,0,25.2,25.0,
161,0111,10/11/2015 7:41:21 AM ,2829,20.921,20.670,0.252,6.9,2450,0.044,0.268,0.224,6.0,0.866,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1282,509,316,105,0,0,25.5,25.0,
162,0111,10/11/2015 8:14:21 AM ,2472,20.921,20.701,0.220,6.9,2250,0.043,0.247,0.204,6.0,0.910,0.3,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,291,43,5,0,0,0,25.0,25.0,
163,0111,10/11/2015 8:47:21 AM ,3347,20.921,20.621,0.300,7.0,3097,0.042,0.325,0.282,6.1,0.925,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,2340,1029,1211,570,0,0,25.6,25.0,
164,0111,10/11/2015 9:20:21 AM ,2518,20.921,20.699,0.222,7.0,2155,0.042,0.238,0.196,6.1,0.856,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,573,91,130,23,0,0,25.2,25.0,
165,0111,10/11/2015 9:53:21 AM ,2539,20.921,20.697,0.224,7.0,2176,0.041,0.239,0.198,6.1,0.857,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,208,47,67,6,0,0,25.2,25.0,
166,0111,10/11/2015 10:26:21 AM ,3273,20.921,20.628,0.294,7.1,3060,0.040,0.318,0.278,6.2,0.935,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,1280,545,756,372,0,0,25.5,25.0,
167,0111,10/11/2015 10:59:21 AM ,2554,20.921,20.694,0.228,7.1,2295,0.039,0.248,0.209,6.2,0.899,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,108,17,84,0,0,0,25.2,25.0,
168,0111,10/11/2015 11:32:21 AM ,2571,20.921,20.691,0.230,7.2,2410,0.038,0.257,0.219,6.2,0.937,0.3,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,704,50,198,0,0,0,25.1,25.0,
169,0111,10/11/2015 12:05:21 PM ,4138,20.921,20.551,0.370,7.2,3789,0.038,0.383,0.345,6.3,0.916,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,2535,1516,1617,867,0,0,25.5,25.0,
170,0111,10/11/2015 12:38:21 PM ,3151,20.921,20.639,0.282,7.3,2818,0.037,0.295,0.258,6.3,0.894,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,3289,1537,1552,681,0,0,25.2,25.0,
171,0111,10/11/2015 1:11:21 PM ,2552,20.921,20.695,0.226,7.3,2183,0.037,0.237,0.199,6.4,0.855,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,824,314,498,217,0,0,25.4,25.0,
172,0111,10/11/2015 1:43:21 PM ,2389,20.921,20.707,0.214,7.3,2125,0.038,0.233,0.195,6.4,0.890,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,223,37,88,20,0,0,25.1,25.0,
173,EVENT,10/11/2015 2:16:21 PM ,2320,20.921,20.712,0.209,7.4,2137,0.037,0.233,0.196,6.4,0.921,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,148,20,161,39,0,0,25.7,25.0,
174,EVENT,10/11/2015 2:49:21 PM ,4107,20.921,20.549,0.372,7.4,3963,0.042,0.404,0.362,6.4,0.965,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,3888,2414,3226,1429,0,0,25.2,25.0,
175,0111,10/11/2015 3:22:21 PM ,2558,20.921,20.695,0.226,7.4,2204,0.043,0.244,0.201,6.5,0.862,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1658,775,938,544,0,0,25.7,25.0,
176,0111,10/11/2015 3:55:21 PM ,3338,20.921,20.622,0.299,7.5,3030,0.042,0.318,0.277,6.5,0.908,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,811,98,88,39,0,0,25.1,25.0,
177,0111,10/11/2015 4:28:21 PM ,2345,20.921,20.709,0.212,7.5,2189,0.039,0.240,0.201,6.6,0.934,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,92,29,3,0,0,0,25.7,25.0,
178,0111,10/11/2015 5:01:21 PM ,2711,20.921,20.676,0.245,7.6,2593,0.037,0.274,0.236,6.6,0.956,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,130,50,0,0,0,0,24.9,25.0,
179,0111,10/11/2015 5:34:21 PM ,3563,20.921,20.598,0.323,7.6,3350,0.037,0.345,0.308,6.6,0.940,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1175,166,152,88,0,0,25.5,25.0,
180,0111,10/11/2015 6:07:21 PM ,2795,20.921,20.673,0.248,7.6,2428,0.037,0.258,0.222,6.7,0.869,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,982,290,222,99,0,0,25.4,25.0,
181,0111,10/11/2015 6:40:21 PM ,3852,20.921,20.579,0.342,7.7,3315,0.037,0.340,0.303,6.7,0.860,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,3077,1821,2261,1324,0,0,25.3,25.0,
182,0111,10/11/2015 7:13:21 PM ,4174,20.921,20.556,0.365,7.7,3355,0.037,0.343,0.306,6.8,0.804,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4731,3160,3824,2247,0,0,25.3,25.0,
183,0111,10/11/2015 7:46:21 PM ,4431,20.921,20.531,0.390,7.8,3565,0.037,0.365,0.327,6.8,0.805,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,5422,3738,3946,2339,0,0,25.1,25.0,
184,0111,10/11/2015 8:19:21 PM ,4446,20.921,20.529,0.393,7.9,3702,0.038,0.377,0.339,6.8,0.833,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4321,2975,3249,1985,0,0,25.0,25.0,
185,0111,10/11/2015 8:52:21 PM ,4200,20.921,20.554,0.367,7.9,3409,0.038,0.348,0.310,6.9,0.812,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,5613,3958,4142,2578,0,0,24.9,25.0,
186,0111,10/11/2015 9:25:21 PM ,3870,20.921,20.579,0.342,8.0,3277,0.038,0.337,0.299,6.9,0.847,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,5446,3720,3831,2368,0,0,24.9,25.0,
187,0111,10/11/2015 9:58:21 PM ,4003,20.921,20.568,0.353,8.0,3313,0.038,0.341,0.303,7.0,0.828,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,5019,3423,3716,2243,0,0,25.3,25.0,
188,0111,10/11/2015 10:30:21 PM ,3733,20.921,20.592,0.329,8.1,3135,0.040,0.326,0.286,7.0,0.840,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4783,3397,3492,2022,0,0,25.5,25.0,
189,0111,10/11/2015 11:03:21 PM ,4130,20.921,20.555,0.367,8.1,3538,0.039,0.363,0.324,7.1,0.857,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4506,2911,3063,1693,0,0,25.0,25.0,
190,0111,10/11/2015 11:36:21 PM ,3974,20.921,20.574,0.347,8.2,3162,0.039,0.328,0.289,7.1,0.796,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,5242,3335,3031,1717,0,0,25.0,25.0,
191,0111,10/12/2015 12:09:21 AM ,3629,20.921,20.606,0.315,8.2,2853,0.039,0.299,0.260,7.2,0.786,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,1851,1064,1595,671,0,0,25.1,25.0,
192,0111,10/12/2015 12:42:21 AM ,2585,20.921,20.695,0.226,8.3,2091,0.039,0.230,0.191,7.2,0.809,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,68,21,188,54,0,0,25.1,25.0,
193,0111,10/12/2015 1:15:21 AM ,4216,20.921,20.547,0.374,8.3,3635,0.038,0.371,0.332,7.2,0.862,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,2316,1471,2035,1218,0,0,25.2,25.0,
194,0111,10/12/2015 1:48:21 AM ,3669,20.921,20.597,0.324,8.4,3063,0.038,0.318,0.281,7.3,0.835,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,4616,3092,2565,1558,0,0,25.3,25.0,
195,0111,10/12/2015 2:21:21 AM ,3033,20.921,20.657,0.264,8.4,2380,0.037,0.254,0.217,7.3,0.785,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1831,677,629,239,0,0,25.3,25.0,
196,0111,10/12/2015 2:54:21 AM ,2745,20.921,20.673,0.248,8.4,2569,0.038,0.273,0.235,7.3,0.936,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,610,137,75,17,0,0,25.4,25.0,
197,0111,10/12/2015 3:27:21 AM ,3865,20.921,20.574,0.348,8.5,3520,0.037,0.360,0.323,7.4,0.911,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,2888,1806,1725,935,0,0,25.5,25.0,
198,0111,10/12/2015 4:00:21 AM ,3599,20.921,20.601,0.320,8.5,3094,0.037,0.321,0.283,7.4,0.860,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,3449,2001,2092,1046,0,0,25.7,25.0,
199,0111,10/12/2015 4:33:21 AM ,3711,20.921,20.592,0.329,8.6,3120,0.038,0.323,0.286,7.5,0.841,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1255,513,778,209,0,0,25.0,25.0,
200,0111,10/12/2015 5:06:21 AM ,3181,20.921,20.639,0.283,8.6,2776,0.038,0.292,0.253,7.5,0.873,0.4,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,2636,1535,1773,980,0,0,25.0,25.0,
201,0111,10/12/2015 5:39:21 AM ,2578,20.921,20.693,0.228,8.7,2159,0.038,0.236,0.198,7.5,0.837,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1191,295,384,120,0,0,25.2,25.0,
202,0111,10/12/2015 6:12:21 AM ,2365,20.921,20.714,0.207,8.7,1895,0.038,0.211,0.173,7.6,0.801,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,378,109,33,1,0,0,25.6,25.0,
203,0111,10/12/2015 6:45:21 AM ,4036,20.921,20.561,0.360,8.8,3616,0.038,0.368,0.330,7.6,0.896,0.5,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,3509,2154,2823,1710,0,0,25.7,25.0,
204,0111,10/12/2015 7:17:21 AM ,2606,20.921,20.689,0.232,8.8,2300,0.039,0.249,0.210,7.6,0.883,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,1376,612,617,309,0,0,25.3,25.0,
205,0111,10/12/2015 7:50:21 AM ,2193,20.921,20.728,0.194,8.8,1810,0.039,0.205,0.166,7.7,0.826,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,256,107,113,62,0,0,25.4,25.0,
206,0111,10/12/2015 8:23:21 AM ,2578,20.921,20.688,0.233,8.9,2403,0.039,0.259,0.221,7.7,0.932,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,624,155,138,64,0,0,25.2,25.0,
207,0111,10/12/2015 8:56:21 AM ,2428,20.921,20.703,0.218,8.9,2228,0.039,0.243,0.204,7.7,0.918,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,310,37,66,0,0,0,25.6,25.0,
208,0111,10/12/2015 9:29:21 AM ,3785,20.921,20.583,0.338,8.9,3475,0.039,0.354,0.316,7.8,0.918,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,301.98,3337,1911,2248,1333,0,0,25.1,25.0,
209,0111,10/12/2015 10:02:21 AM ,2508,20.921,20.698,0.223,9.0,2150,0.038,0.235,0.197,7.8,0.857,0.3,0.44,CELL NOT RESPONDING / OPEN,0.00,301.98,911,362,536,265,0,0,25.5,25.0,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 48 ,,10/8/2015 5:55:06 PM ,INJECTING B6 MICE WITH VEHICLE 5.55PM
 49 ,,10/8/2015 6:07:10 PM ,B6 INJECTIONS COMPLETED 6.07PM
 88 ,,10/9/2015 3:35:03 PM ,mTSC food change to HFD, C57 injections
 89 ,,10/9/2015 4:01:16 PM ,injections completed
 135 ,,10/10/2015 5:38:51 PM ,injecting B6 mice

 136 ,,10/10/2015 6:11:07 PM ,Injections completed 6.11PM
 173 ,,10/11/2015 2:27:39 PM ,Begin injections and food changeover for B6 mice
 174 ,,10/11/2015 3:10:18 PM ,Injections & food changeover completed
