Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:25 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0118
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4379
Subject Mass (G), 24.1 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
111,0118,10/10/2015 4:22:21 AM ,5170,20.921,20.476,0.445,5.5,4974,0.040,0.472,0.432,4.9,0.962,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,2276,1259,1462,564,0,0,25.2,25.0,
112,0118,10/10/2015 4:55:21 AM ,4572,20.921,20.524,0.397,5.6,4385,0.040,0.424,0.384,5.0,0.959,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1152,331,492,223,0,0,25.4,25.0,
113,0118,10/10/2015 5:28:21 AM ,4238,20.921,20.556,0.366,5.6,4142,0.040,0.399,0.359,5.0,0.977,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,1304,487,1170,382,0,0,25.1,25.0,
114,0118,10/10/2015 6:01:21 AM ,4123,20.921,20.562,0.359,5.7,3976,0.040,0.389,0.349,5.1,0.964,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,414,221,200,80,0,0,25.3,25.0,
115,0118,10/10/2015 6:33:21 AM ,4682,20.921,20.520,0.401,5.7,4500,0.040,0.429,0.389,5.1,0.961,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1756,775,1246,436,0,0,25.1,25.0,
116,0118,10/10/2015 7:06:21 AM ,5254,20.921,20.472,0.449,5.8,5020,0.040,0.473,0.433,5.2,0.955,0.6,0.47,UNSTABLE / OPEN,0.00,0.00,1634,688,1087,337,0,0,25.2,25.0,
117,0118,10/10/2015 7:39:21 AM ,4964,20.921,20.495,0.426,5.9,4681,0.040,0.447,0.407,5.3,0.943,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1790,900,1183,423,0,0,25.4,25.0,
118,0118,10/10/2015 8:12:21 AM ,3882,20.921,20.586,0.335,5.9,3633,0.040,0.358,0.318,5.3,0.936,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,130,63,136,46,0,0,25.6,25.0,
119,0118,10/10/2015 8:45:21 AM ,4633,20.921,20.521,0.400,6.0,4373,0.040,0.422,0.382,5.4,0.944,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,874,359,762,302,0,0,25.3,25.0,
120,0118,10/10/2015 9:18:21 AM ,3813,20.921,20.597,0.324,6.0,3534,0.040,0.345,0.305,5.4,0.927,0.5,0.47,UNSTABLE / OPEN,0.00,0.00,962,354,520,114,0,0,25.1,25.0,
121,0118,10/10/2015 9:51:21 AM ,3747,20.921,20.602,0.319,6.1,3362,0.040,0.332,0.293,5.5,0.897,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,144,61,60,14,0,0,25.4,25.0,
122,0118,10/10/2015 10:24:21 AM ,4660,20.921,20.517,0.404,6.1,4414,0.040,0.427,0.387,5.5,0.947,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1712,831,1315,372,0,0,25.7,25.0,
123,0118,10/10/2015 10:57:21 AM ,4031,20.921,20.575,0.347,6.2,3693,0.040,0.363,0.323,5.6,0.916,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,587,111,260,33,0,0,25.3,25.0,
124,0118,10/10/2015 11:30:21 AM ,4300,20.921,20.556,0.365,6.2,3959,0.039,0.382,0.342,5.6,0.921,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,1059,272,800,142,0,0,25.1,25.0,
125,0118,10/10/2015 12:03:21 PM ,3858,20.921,20.596,0.325,6.3,3380,0.039,0.332,0.293,5.7,0.876,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,727,52,82,24,0,0,25.4,25.0,
126,0118,10/10/2015 12:36:21 PM ,3862,20.921,20.593,0.328,6.4,3443,0.039,0.339,0.299,5.7,0.891,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,990,283,526,162,0,0,25.6,25.0,
127,0118,10/10/2015 1:09:21 PM ,4301,20.921,20.559,0.362,6.4,3589,0.039,0.352,0.313,5.8,0.835,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,471,188,288,109,0,0,25.2,25.0,
128,0118,10/10/2015 1:42:21 PM ,4015,20.921,20.581,0.340,6.5,3469,0.039,0.341,0.302,5.8,0.864,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,972,277,248,60,0,0,25.1,25.0,
129,0118,10/10/2015 2:15:21 PM ,3909,20.921,20.598,0.324,6.5,3146,0.038,0.310,0.272,5.9,0.805,0.5,0.47,UNSTABLE / OPEN,0.00,0.00,299,37,112,18,0,0,25.3,25.0,
130,0118,10/10/2015 2:48:21 PM ,3805,20.921,20.605,0.316,6.6,3031,0.038,0.301,0.263,5.9,0.797,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,70,23,46,16,0,0,25.6,25.0,
131,0118,10/10/2015 3:20:21 PM ,4358,20.921,20.556,0.365,6.6,3441,0.038,0.340,0.302,5.9,0.790,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,783,310,890,274,0,0,25.7,25.0,
132,0118,10/10/2015 3:53:21 PM ,3747,20.921,20.608,0.314,6.7,2899,0.038,0.293,0.255,6.0,0.774,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,97,55,96,39,0,0,25.4,25.0,
133,0118,10/10/2015 4:26:21 PM ,4288,20.921,20.563,0.358,6.7,3449,0.038,0.338,0.300,6.0,0.804,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,371,139,378,119,0,0,25.1,25.0,
134,0118,10/10/2015 4:59:21 PM ,4002,20.921,20.585,0.336,6.8,3404,0.038,0.333,0.295,6.1,0.850,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,968,267,428,101,0,0,25.2,25.0,
135,EVENT,10/10/2015 5:32:21 PM ,4192,20.921,20.561,0.360,6.8,3914,0.039,0.379,0.341,6.1,0.934,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,542,141,380,92,0,0,25.4,25.0,
136,EVENT,10/10/2015 6:05:21 PM ,4899,20.921,20.508,0.413,6.9,4563,0.042,0.432,0.391,6.2,0.931,0.6,0.47,UNSTABLE / OPEN,0.00,0.00,1411,609,845,421,0,0,26.2,25.0,
137,0118,10/10/2015 6:38:21 PM ,5880,20.921,20.410,0.511,7.0,5486,0.044,0.527,0.483,6.2,0.933,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,3217,1666,1877,913,0,0,25.6,25.0,
138,0118,10/10/2015 7:11:21 PM ,5883,20.921,20.410,0.511,7.0,5520,0.042,0.527,0.486,6.3,0.938,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,3300,1715,2140,1069,0,0,25.6,25.0,
139,0118,10/10/2015 7:44:21 PM ,5519,20.921,20.443,0.478,7.1,5284,0.040,0.502,0.462,6.4,0.957,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,2488,1349,1721,686,0,0,25.2,25.0,
140,0118,10/10/2015 8:17:21 PM ,5038,20.921,20.486,0.435,7.2,4849,0.040,0.462,0.422,6.5,0.962,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1896,957,1175,616,0,0,25.1,25.0,
141,0118,10/10/2015 8:50:21 PM ,4924,20.921,20.491,0.430,7.3,4802,0.042,0.463,0.422,6.5,0.975,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1492,675,827,413,0,0,25.4,25.0,
142,0118,10/10/2015 9:23:21 PM ,5354,20.921,20.452,0.469,7.3,5267,0.042,0.505,0.463,6.6,0.984,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,2653,1459,1776,954,0,0,25.6,25.0,
143,0118,10/10/2015 9:56:21 PM ,4730,20.921,20.508,0.413,7.4,4597,0.042,0.446,0.404,6.6,0.972,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1647,750,1178,538,0,0,25.5,25.0,
144,0118,10/10/2015 10:29:21 PM ,5329,20.921,20.458,0.463,7.5,5213,0.043,0.498,0.455,6.7,0.978,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1411,670,1029,409,0,0,25.2,25.0,
145,0118,10/10/2015 11:02:21 PM ,5719,20.921,20.421,0.501,7.5,5560,0.044,0.533,0.490,6.8,0.972,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,4288,2767,3883,2046,0,0,25.3,25.0,
146,0118,10/10/2015 11:35:21 PM ,5659,20.921,20.427,0.494,7.6,5395,0.045,0.521,0.476,6.9,0.953,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,3799,2155,1777,886,0,0,25.7,25.0,
147,0118,10/11/2015 12:07:21 AM ,5851,20.921,20.420,0.501,7.7,5453,0.044,0.519,0.474,6.9,0.932,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,3277,1624,1535,614,0,0,25.0,25.0,
148,0118,10/11/2015 12:40:21 AM ,4750,20.921,20.509,0.412,7.8,4509,0.045,0.441,0.396,7.0,0.949,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1460,758,928,532,0,0,25.3,25.0,
149,0118,10/11/2015 1:13:21 AM ,4906,20.921,20.492,0.430,7.8,4737,0.045,0.463,0.418,7.1,0.966,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1912,975,1465,664,0,0,25.6,25.0,
150,0118,10/11/2015 1:46:21 AM ,4861,20.921,20.507,0.415,7.9,4465,0.045,0.433,0.388,7.1,0.919,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,794,384,606,272,0,0,25.0,25.0,
151,0118,10/11/2015 2:19:21 AM ,5602,20.921,20.442,0.480,7.9,5032,0.045,0.486,0.440,7.2,0.898,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,1649,953,1249,782,0,0,25.2,25.0,
152,0118,10/11/2015 2:52:21 AM ,4948,20.921,20.497,0.424,8.0,4338,0.045,0.427,0.382,7.2,0.877,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,2460,1322,1484,892,0,0,25.5,25.0,
153,0118,10/11/2015 3:25:21 AM ,4595,20.921,20.533,0.388,8.1,3747,0.044,0.373,0.329,7.3,0.815,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,469,328,664,344,0,0,25.4,25.0,
154,0118,10/11/2015 3:58:21 AM ,5220,20.921,20.473,0.448,8.1,4775,0.044,0.461,0.418,7.3,0.915,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1647,695,938,463,0,0,25.2,25.0,
155,0118,10/11/2015 4:31:21 AM ,5712,20.921,20.427,0.494,8.2,5148,0.043,0.498,0.455,7.4,0.901,0.7,0.45,UNSTABLE / OPEN,0.00,0.00,2663,1236,1980,658,0,0,25.4,25.0,
156,0118,10/11/2015 5:04:21 AM ,5054,20.921,20.492,0.429,8.3,4228,0.043,0.414,0.371,7.5,0.837,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1273,684,942,554,0,0,25.7,25.0,
157,0118,10/11/2015 5:37:21 AM ,5286,20.921,20.473,0.448,8.4,4659,0.043,0.448,0.405,7.5,0.881,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1976,934,1353,595,0,0,25.2,25.0,
158,0118,10/11/2015 6:10:21 AM ,5199,20.921,20.481,0.440,8.4,4446,0.043,0.431,0.388,7.6,0.855,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,2076,834,1409,706,0,0,25.3,25.0,
159,0118,10/11/2015 6:43:21 AM ,5695,20.921,20.446,0.475,8.5,4620,0.044,0.445,0.401,7.7,0.811,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,3685,2415,2592,963,0,0,25.1,25.0,
160,0118,10/11/2015 7:16:21 AM ,5533,20.921,20.455,0.466,8.6,4404,0.043,0.431,0.388,7.7,0.796,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1744,564,470,99,0,0,25.6,25.0,
161,0118,10/11/2015 7:49:21 AM ,4524,20.921,20.547,0.374,8.6,3374,0.043,0.337,0.295,7.8,0.746,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,212,60,19,11,0,0,25.4,25.0,
162,0118,10/11/2015 8:22:21 AM ,4130,20.921,20.582,0.339,8.7,3117,0.043,0.313,0.270,7.8,0.755,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,236,40,32,16,0,0,25.3,25.0,
163,0118,10/11/2015 8:54:21 AM ,4526,20.921,20.548,0.373,8.8,3436,0.042,0.341,0.298,7.9,0.759,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,203,70,57,26,0,0,25.2,25.0,
164,0118,10/11/2015 9:27:21 AM ,5029,20.921,20.507,0.414,8.8,3882,0.042,0.378,0.336,7.9,0.772,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,894,444,572,149,0,0,25.1,25.0,
165,0118,10/11/2015 10:00:21 AM ,4532,20.921,20.550,0.371,8.9,3396,0.041,0.335,0.294,8.0,0.749,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,59,25,84,19,0,0,25.1,25.0,
166,0118,10/11/2015 10:33:21 AM ,4730,20.921,20.532,0.389,8.9,3633,0.040,0.354,0.314,8.0,0.768,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,728,349,879,302,0,0,25.2,25.0,
167,0118,10/11/2015 11:06:21 AM ,4199,20.921,20.579,0.342,9.0,3086,0.039,0.305,0.266,8.0,0.735,0.5,0.47,UNSTABLE / OPEN,0.00,0.00,82,52,206,70,0,0,25.1,25.0,
168,0118,10/11/2015 11:39:21 AM ,4155,20.921,20.581,0.340,9.1,3000,0.038,0.299,0.261,8.1,0.722,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,90,35,207,88,0,0,25.2,25.0,
169,0118,10/11/2015 12:12:21 PM ,3907,20.921,20.599,0.322,9.1,2891,0.038,0.290,0.252,8.1,0.740,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,13,9,207,55,0,0,25.2,25.0,
170,0118,10/11/2015 12:45:21 PM ,3630,20.921,20.621,0.300,9.2,2705,0.037,0.273,0.236,8.2,0.745,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,15,6,104,35,0,0,25.4,25.0,
171,0118,10/11/2015 1:18:21 PM ,3852,20.921,20.605,0.317,9.2,2811,0.037,0.282,0.245,8.2,0.730,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,0,0,50,5,0,0,25.7,25.0,
172,0118,10/11/2015 1:51:21 PM ,4259,20.921,20.570,0.351,9.3,3033,0.037,0.303,0.266,8.2,0.712,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,72,34,269,84,0,0,25.6,25.0,
173,EVENT,10/11/2015 2:24:21 PM ,3738,20.921,20.615,0.306,9.3,2675,0.037,0.270,0.233,8.3,0.716,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,0,0,105,13,0,0,25.5,25.0,
174,EVENT,10/11/2015 2:57:21 PM ,4553,20.921,20.549,0.373,9.4,3503,0.041,0.342,0.301,8.3,0.769,0.5,0.47,UNSTABLE / OPEN,0.00,0.00,602,183,406,147,0,0,26.0,25.0,
175,0118,10/11/2015 3:30:21 PM ,4929,20.921,20.511,0.410,9.4,3758,0.041,0.370,0.329,8.4,0.762,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,577,108,504,75,0,0,25.5,25.0,
176,0118,10/11/2015 4:03:21 PM ,4153,20.921,20.578,0.343,9.5,3209,0.039,0.318,0.278,8.4,0.773,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,506,42,419,50,0,0,25.3,25.0,
177,0118,10/11/2015 4:36:21 PM ,4033,20.921,20.589,0.332,9.6,3041,0.038,0.302,0.264,8.4,0.754,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,299,4,139,2,0,0,25.1,25.0,
178,0118,10/11/2015 5:09:21 PM ,4297,20.921,20.567,0.354,9.6,3232,0.037,0.318,0.281,8.5,0.752,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,253,41,141,19,0,0,25.1,25.0,
179,0118,10/11/2015 5:41:21 PM ,4233,20.921,20.563,0.358,9.7,3461,0.037,0.341,0.304,8.5,0.818,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,422,29,339,44,0,0,25.6,25.0,
180,0118,10/11/2015 6:14:21 PM ,5016,20.921,20.495,0.426,9.7,4255,0.037,0.410,0.373,8.6,0.848,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,482,84,550,116,0,0,25.4,25.0,
181,0118,10/11/2015 6:47:21 PM ,5541,20.921,20.442,0.479,9.8,5093,0.037,0.485,0.448,8.6,0.919,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,2769,1388,1894,885,0,0,25.3,25.0,
182,0118,10/11/2015 7:20:21 PM ,5497,20.921,20.445,0.476,9.9,5155,0.037,0.490,0.452,8.7,0.938,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,2717,1347,1377,660,0,0,25.3,25.0,
183,0118,10/11/2015 7:53:21 PM ,5102,20.921,20.480,0.441,9.9,4720,0.037,0.452,0.414,8.8,0.925,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1659,520,487,150,0,0,25.4,25.0,
184,0118,10/11/2015 8:26:21 PM ,4715,20.921,20.509,0.412,10.0,4501,0.038,0.435,0.397,8.8,0.954,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1230,533,744,305,0,0,25.5,25.0,
185,0118,10/11/2015 8:59:21 PM ,4745,20.921,20.509,0.412,10.1,4706,0.038,0.447,0.409,8.9,0.992,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1270,542,671,263,0,0,25.2,25.0,
186,0118,10/11/2015 9:32:21 PM ,4972,20.921,20.486,0.435,10.1,4871,0.038,0.466,0.428,9.0,0.980,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,915,437,932,414,0,0,25.3,25.0,
187,0118,10/11/2015 10:05:21 PM ,5490,20.921,20.441,0.480,10.2,5207,0.038,0.499,0.461,9.0,0.949,0.7,0.45,UNSTABLE / OPEN,0.00,0.00,1518,744,1118,533,0,0,25.5,25.0,
188,0118,10/11/2015 10:38:21 PM ,5736,20.921,20.432,0.489,10.3,5106,0.038,0.484,0.446,9.1,0.890,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,2405,992,1478,555,0,0,25.1,25.0,
189,0118,10/11/2015 11:11:21 PM ,5663,20.921,20.433,0.489,10.3,5239,0.038,0.497,0.459,9.2,0.925,0.7,0.46,UNSTABLE / OPEN,0.00,0.00,2608,1328,2115,1055,0,0,25.3,25.0,
190,0118,10/11/2015 11:44:21 PM ,4994,20.921,20.491,0.430,10.4,4461,0.038,0.431,0.393,9.2,0.893,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,2008,785,1646,607,0,0,25.6,25.0,
191,0118,10/12/2015 12:17:21 AM ,5124,20.921,20.488,0.433,10.5,4331,0.038,0.416,0.378,9.3,0.845,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1023,428,1112,378,0,0,25.2,25.0,
192,0118,10/12/2015 12:50:21 AM ,5111,20.921,20.480,0.441,10.6,4603,0.037,0.443,0.406,9.3,0.901,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,2782,1633,1806,895,0,0,25.4,25.0,
193,0118,10/12/2015 1:23:21 AM ,5176,20.921,20.483,0.438,10.6,4515,0.037,0.430,0.392,9.4,0.872,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,694,143,257,97,0,0,25.2,25.0,
194,0118,10/12/2015 1:56:21 AM ,3830,20.921,20.593,0.328,10.7,3317,0.038,0.330,0.292,9.5,0.866,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,547,89,121,49,0,0,25.2,25.0,
195,0118,10/12/2015 2:28:21 AM ,4680,20.921,20.519,0.402,10.7,4051,0.037,0.395,0.358,9.5,0.866,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,937,264,230,98,0,0,25.5,25.0,
196,0118,10/12/2015 3:01:21 AM ,4592,20.921,20.525,0.396,10.8,4011,0.038,0.393,0.355,9.6,0.874,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,1340,429,770,281,0,0,25.6,25.0,
197,0118,10/12/2015 3:34:21 AM ,4452,20.921,20.542,0.379,10.9,3995,0.037,0.385,0.348,9.6,0.897,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,776,258,344,150,0,0,25.1,25.0,
198,0118,10/12/2015 4:07:21 AM ,4412,20.921,20.548,0.373,10.9,3620,0.037,0.355,0.318,9.7,0.820,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,790,43,649,119,0,0,25.4,25.0,
199,0118,10/12/2015 4:40:21 AM ,4924,20.921,20.497,0.425,11.0,4337,0.038,0.421,0.384,9.7,0.881,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,1144,326,568,229,0,0,25.6,25.0,
200,0118,10/12/2015 5:13:21 AM ,4524,20.921,20.541,0.380,11.0,3743,0.038,0.365,0.326,9.8,0.827,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,516,137,434,159,0,0,25.2,25.0,
201,0118,10/12/2015 5:46:21 AM ,5228,20.921,20.479,0.442,11.1,4153,0.038,0.405,0.367,9.8,0.794,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,2235,1131,1652,696,0,0,25.5,25.0,
202,0118,10/12/2015 6:19:21 AM ,5186,20.921,20.491,0.430,11.2,4131,0.038,0.396,0.358,9.9,0.797,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,3026,1802,1897,853,0,0,25.5,25.0,
203,0118,10/12/2015 6:52:21 AM ,5062,20.921,20.504,0.417,11.2,3922,0.038,0.377,0.339,9.9,0.775,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1037,342,1085,333,0,0,25.3,25.0,
204,0118,10/12/2015 7:25:21 AM ,4232,20.921,20.577,0.344,11.3,3028,0.038,0.300,0.262,10.0,0.716,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,24,18,118,23,0,0,25.1,25.0,
205,0118,10/12/2015 7:58:21 AM ,3853,20.921,20.608,0.313,11.4,2762,0.038,0.276,0.239,10.0,0.717,0.4,0.47,UNSTABLE / OPEN,0.00,0.00,0,0,130,13,0,0,25.1,25.0,
206,0118,10/12/2015 8:31:21 AM ,3339,20.921,20.648,0.274,11.4,2441,0.038,0.250,0.212,10.1,0.731,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,0,0,61,10,0,0,25.1,25.0,
207,0118,10/12/2015 9:04:21 AM ,3759,20.921,20.611,0.310,11.5,2731,0.038,0.277,0.239,10.1,0.726,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,0,0,398,20,0,0,25.2,25.0,
208,0118,10/12/2015 9:37:21 AM ,4806,20.921,20.524,0.397,11.5,3719,0.038,0.360,0.322,10.1,0.774,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,771,401,1079,226,0,0,25.1,25.0,
209,0118,10/12/2015 10:10:21 AM ,4935,20.921,20.508,0.413,11.6,3919,0.037,0.380,0.343,10.2,0.794,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,1210,633,1282,346,0,0,25.3,25.0,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 48 ,,10/8/2015 5:55:06 PM ,INJECTING B6 MICE WITH VEHICLE 5.55PM
 49 ,,10/8/2015 6:07:10 PM ,B6 INJECTIONS COMPLETED 6.07PM
 88 ,,10/9/2015 3:35:03 PM ,mTSC food change to HFD, C57 injections
 89 ,,10/9/2015 4:01:16 PM ,injections completed
 135 ,,10/10/2015 5:38:51 PM ,injecting B6 mice

 136 ,,10/10/2015 6:11:07 PM ,Injections completed 6.11PM
 173 ,,10/11/2015 2:27:39 PM ,Begin injections and food changeover for B6 mice
 174 ,,10/11/2015 3:10:18 PM ,Injections & food changeover completed
