Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:33 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0131
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4572
Subject Mass (G), 21.21 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
45,0131,10/8/2015 4:22:21 PM ,4512,20.921,20.588,0.333,2.0,3658,0.040,0.322,0.281,1.6,0.811,0.5,0.46,UNSTABLE / OPEN,0.00,1.76,4748,3025,1751,837,0,0,25.3,25.0,
46,0131,10/8/2015 4:55:21 PM ,4677,20.921,20.578,0.343,2.1,3764,0.042,0.330,0.288,1.7,0.805,0.5,0.46,UNSTABLE / OPEN,0.12,1.88,6370,4723,2262,1335,0,0,25.4,25.0,
47,0131,10/8/2015 5:28:21 PM ,3237,20.921,20.682,0.239,2.1,2650,0.043,0.246,0.204,1.7,0.819,0.3,0.46,UNSTABLE / OPEN,0.04,1.92,2555,861,997,408,0,0,25.2,25.0,
48,EVENT,10/8/2015 6:00:21 PM ,2967,20.921,20.702,0.219,2.2,2471,0.041,0.231,0.189,1.8,0.833,0.3,0.46,UNSTABLE / OPEN,0.06,1.98,71,1,99,2,0,0,25.5,25.0,
49,EVENT,10/8/2015 6:33:21 PM ,4337,20.921,20.599,0.322,2.2,3601,0.043,0.321,0.277,1.8,0.830,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,2308,1190,1309,694,0,0,25.5,25.0,
50,0131,10/8/2015 7:06:21 PM ,4385,20.921,20.599,0.322,2.2,3412,0.042,0.305,0.263,1.8,0.778,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,5147,4020,2895,1595,0,0,25.2,25.0,
51,0131,10/8/2015 7:39:21 PM ,4859,20.921,20.558,0.364,2.3,4086,0.041,0.357,0.316,1.9,0.841,0.5,0.46,UNSTABLE / OPEN,0.00,1.98,1347,402,781,273,0,0,25.5,25.0,
52,0131,10/8/2015 8:12:21 PM ,4490,20.921,20.583,0.338,2.4,3936,0.041,0.345,0.304,1.9,0.876,0.5,0.46,UNSTABLE / OPEN,0.00,1.98,3533,2723,2237,1449,0,0,25.1,25.0,
53,0131,10/8/2015 8:45:21 PM ,2972,20.921,20.699,0.222,2.4,2543,0.041,0.237,0.196,2.0,0.856,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,475,14,119,7,0,0,25.5,25.0,
54,0131,10/8/2015 9:18:21 PM ,2528,20.921,20.730,0.192,2.4,2354,0.042,0.223,0.181,2.0,0.931,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,26,2,60,0,0,0,25.2,25.0,
55,0131,10/8/2015 9:51:21 PM ,4193,20.921,20.603,0.318,2.5,3813,0.042,0.338,0.295,2.0,0.909,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,1210,755,733,375,0,0,25.3,25.0,
56,0131,10/8/2015 10:24:21 PM ,4340,20.921,20.591,0.330,2.5,3915,0.043,0.347,0.304,2.1,0.902,0.5,0.46,UNSTABLE / OPEN,0.00,1.98,8727,7491,3953,2588,0,0,25.6,25.0,
57,0131,10/8/2015 10:57:21 PM ,4214,20.921,20.604,0.317,2.6,3548,0.044,0.320,0.276,2.1,0.842,0.4,0.45,UNSTABLE / OPEN,0.00,1.98,6322,5266,3355,2235,0,0,25.2,25.0,
58,0131,10/8/2015 11:30:21 PM ,4097,20.921,20.613,0.308,2.6,3535,0.044,0.318,0.274,2.2,0.863,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,3293,1897,1560,1023,0,0,25.5,25.0,
59,0131,10/9/2015 12:03:21 AM ,2931,20.921,20.700,0.221,2.7,2517,0.044,0.240,0.196,2.2,0.859,0.3,0.45,UNSTABLE / OPEN,0.00,1.98,1227,420,527,278,0,0,25.4,25.0,
60,0131,10/9/2015 12:36:21 AM ,3945,20.921,20.620,0.301,2.7,3608,0.045,0.326,0.281,2.2,0.915,0.4,0.45,UNSTABLE / OPEN,0.00,1.98,2815,1907,1491,913,0,0,25.2,25.0,
61,0131,10/9/2015 1:09:21 AM ,3760,20.921,20.635,0.287,2.7,3334,0.044,0.305,0.260,2.3,0.887,0.4,0.45,UNSTABLE / OPEN,0.00,1.98,3368,2120,1706,1057,0,0,25.4,25.0,
62,0131,10/9/2015 1:42:21 AM ,3825,20.921,20.628,0.293,2.8,3504,0.043,0.316,0.273,2.3,0.916,0.4,0.45,UNSTABLE / OPEN,0.00,1.98,2019,495,1744,253,0,0,25.6,25.0,
63,0131,10/9/2015 2:15:21 AM ,3354,20.921,20.666,0.255,2.8,3033,0.043,0.278,0.235,2.3,0.904,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,1540,495,629,234,0,0,25.1,25.0,
64,0131,10/9/2015 2:47:21 AM ,2049,20.921,20.764,0.157,2.9,1945,0.041,0.192,0.151,2.4,0.949,0.2,0.46,UNSTABLE / OPEN,0.00,1.98,420,140,153,48,0,0,25.4,25.0,
65,0131,10/9/2015 3:20:21 AM ,2125,20.921,20.761,0.160,2.9,1831,0.040,0.182,0.142,2.4,0.862,0.2,0.45,UNSTABLE / OPEN,0.00,1.98,408,3,0,0,0,0,25.6,25.0,
66,0131,10/9/2015 3:53:21 AM ,2179,20.921,20.758,0.163,2.9,1871,0.040,0.184,0.144,2.4,0.859,0.2,0.46,UNSTABLE / OPEN,0.00,1.98,109,8,12,2,0,0,25.1,25.0,
67,0131,10/9/2015 4:26:21 AM ,2766,20.921,20.714,0.207,2.9,2308,0.039,0.218,0.179,2.4,0.835,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,171,18,112,8,0,0,25.3,25.0,
68,0131,10/9/2015 4:59:21 AM ,4002,20.921,20.620,0.302,3.0,3448,0.039,0.307,0.268,2.5,0.862,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,1880,547,796,165,0,0,25.5,25.0,
69,0131,10/9/2015 5:32:21 AM ,3971,20.921,20.622,0.299,3.0,3367,0.039,0.301,0.262,2.5,0.848,0.4,0.45,UNSTABLE / OPEN,0.00,1.98,3188,1984,2155,1063,0,0,25.5,25.0,
70,0131,10/9/2015 6:05:21 AM ,3955,20.921,20.626,0.295,3.1,3345,0.039,0.297,0.258,2.6,0.846,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,2849,1456,1671,751,0,0,25.1,25.0,
71,0131,10/9/2015 6:38:21 AM ,4470,20.921,20.586,0.335,3.1,3892,0.040,0.340,0.300,2.6,0.871,0.5,0.46,UNSTABLE / OPEN,0.00,1.98,2232,459,433,95,0,0,25.5,25.0,
72,0131,10/9/2015 7:11:21 AM ,3876,20.921,20.632,0.290,3.2,3353,0.039,0.297,0.258,2.6,0.865,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,812,216,431,142,0,0,25.2,25.0,
73,0131,10/9/2015 7:44:21 AM ,3276,20.921,20.675,0.246,3.2,2843,0.040,0.260,0.219,2.7,0.868,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,95,25,148,3,0,0,25.2,25.0,
74,0131,10/9/2015 8:17:21 AM ,3225,20.921,20.681,0.241,3.3,2689,0.042,0.250,0.208,2.7,0.834,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,397,17,23,1,0,0,25.1,25.0,
75,0131,10/9/2015 8:50:21 AM ,3006,20.921,20.697,0.225,3.3,2485,0.042,0.234,0.193,2.7,0.827,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,31,1,66,7,0,0,25.2,25.0,
76,0131,10/9/2015 9:23:21 AM ,3030,20.921,20.696,0.226,3.3,2462,0.042,0.233,0.191,2.8,0.813,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,27,6,46,0,0,0,25.6,25.0,
77,0131,10/9/2015 9:56:21 AM ,4296,20.921,20.595,0.326,3.4,3850,0.041,0.340,0.299,2.8,0.896,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,569,145,253,95,0,0,25.5,25.0,
78,0131,10/9/2015 10:29:21 AM ,4202,20.921,20.604,0.317,3.4,3690,0.041,0.327,0.286,2.8,0.878,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,2047,1349,1712,967,0,0,25.7,25.0,
79,0131,10/9/2015 11:02:21 AM ,3028,20.921,20.694,0.228,3.5,2619,0.041,0.244,0.203,2.9,0.865,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,1057,322,809,243,0,0,25.5,25.0,
80,0131,10/9/2015 11:34:21 AM ,2704,20.921,20.723,0.199,3.5,2166,0.041,0.207,0.166,2.9,0.801,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,10,1,75,0,0,0,25.2,25.0,
81,0131,10/9/2015 12:07:21 PM ,2828,20.921,20.714,0.208,3.5,2295,0.040,0.215,0.175,2.9,0.811,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,244,3,13,1,0,0,25.3,25.0,
82,0131,10/9/2015 12:40:21 PM ,2945,20.921,20.706,0.215,3.6,2303,0.039,0.216,0.177,3.0,0.782,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,206,3,64,1,0,0,25.2,25.0,
83,0131,10/9/2015 1:13:21 PM ,4461,20.921,20.587,0.334,3.6,3938,0.039,0.342,0.302,3.0,0.883,0.5,0.46,UNSTABLE / OPEN,0.00,1.98,331,51,250,35,0,0,25.3,25.0,
84,0131,10/9/2015 1:46:21 PM ,4287,20.921,20.599,0.322,3.7,3896,0.039,0.338,0.298,3.0,0.909,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,2284,1363,1348,722,0,0,25.3,25.0,
85,0131,10/9/2015 2:19:21 PM ,2523,20.921,20.732,0.189,3.7,2293,0.039,0.214,0.175,3.1,0.909,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,1269,896,837,487,0,0,25.4,25.0,
86,0131,10/9/2015 2:52:21 PM ,2646,20.921,20.725,0.196,3.7,2278,0.039,0.213,0.174,3.1,0.861,0.3,0.46,UNSTABLE / OPEN,0.00,1.98,62,3,192,0,0,0,25.4,25.0,
87,0131,10/9/2015 3:25:21 PM ,3391,20.921,20.667,0.254,3.8,3043,0.039,0.272,0.233,3.1,0.897,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,186,57,126,50,0,0,25.5,25.0,
88,EVENT,10/9/2015 3:58:21 PM ,4072,20.921,20.614,0.308,3.8,3786,0.044,0.334,0.290,3.2,0.930,0.4,0.46,UNSTABLE / OPEN,0.00,1.98,438,91,377,68,0,0,26.5,25.0,
89,EVENT,10/9/2015 4:31:21 PM ,3838,20.921,20.631,0.290,3.8,3327,0.046,0.305,0.259,3.2,0.867,0.4,0.45,UNSTABLE / OPEN,2.89,4.87,1538,888,1065,598,0,0,25.5,25.0,
90,0131,10/9/2015 5:04:21 PM ,3934,20.921,20.625,0.296,3.9,3476,0.044,0.312,0.268,3.3,0.884,0.4,0.46,UNSTABLE / OPEN,0.10,4.96,2601,1536,1299,696,0,0,25.3,25.0,
91,0131,10/9/2015 5:37:21 PM ,2522,20.921,20.731,0.190,3.9,2179,0.041,0.211,0.169,3.3,0.864,0.3,0.46,UNSTABLE / OPEN,0.00,4.96,97,18,36,6,0,0,25.3,25.0,
92,0131,10/9/2015 6:10:21 PM ,3687,20.921,20.644,0.277,4.0,3126,0.041,0.283,0.242,3.3,0.848,0.4,0.46,UNSTABLE / OPEN,0.05,5.01,336,66,281,33,0,0,25.5,25.0,
93,0131,10/9/2015 6:43:21 PM ,3528,20.921,20.652,0.269,4.0,3228,0.041,0.292,0.251,3.4,0.915,0.4,0.46,UNSTABLE / OPEN,0.00,5.01,1062,250,449,106,0,0,25.5,25.0,
94,0131,10/9/2015 7:16:21 PM ,3062,20.921,20.689,0.233,4.0,2751,0.041,0.255,0.214,3.4,0.899,0.3,0.46,UNSTABLE / OPEN,0.00,5.01,247,42,113,18,0,0,25.2,25.0,
95,0131,10/9/2015 7:49:21 PM ,4109,20.921,20.610,0.311,4.1,3611,0.040,0.321,0.280,3.4,0.879,0.4,0.46,UNSTABLE / OPEN,0.00,5.01,3358,2011,1464,810,0,0,25.2,25.0,
96,0131,10/9/2015 8:21:21 PM ,3344,20.921,20.667,0.255,4.1,3006,0.040,0.273,0.234,3.5,0.899,0.3,0.45,UNSTABLE / OPEN,0.00,5.01,2052,1211,919,574,0,0,25.4,25.0,
97,0131,10/9/2015 8:54:21 PM ,3420,20.921,20.661,0.260,4.2,3142,0.039,0.283,0.243,3.5,0.919,0.4,0.46,UNSTABLE / OPEN,0.00,5.01,875,172,246,83,0,0,25.6,25.0,
98,0131,10/9/2015 9:27:21 PM ,3697,20.921,20.638,0.283,4.2,3436,0.040,0.307,0.267,3.5,0.929,0.4,0.45,UNSTABLE / OPEN,0.00,5.01,844,277,339,151,0,0,25.2,25.0,
99,0131,10/9/2015 10:00:21 PM ,2268,20.921,20.748,0.173,4.2,2077,0.040,0.201,0.161,3.6,0.916,0.2,0.46,UNSTABLE / OPEN,0.00,5.01,65,13,50,3,0,0,25.5,25.0,
100,0131,10/9/2015 10:33:21 PM ,2118,20.921,20.759,0.162,4.3,1966,0.040,0.193,0.153,3.6,0.928,0.2,0.46,UNSTABLE / OPEN,0.00,5.01,110,9,34,0,0,0,25.1,25.0,
101,0131,10/9/2015 11:06:21 PM ,3842,20.921,20.629,0.292,4.3,3429,0.040,0.306,0.266,3.6,0.892,0.4,0.45,UNSTABLE / OPEN,0.00,5.01,812,295,449,175,0,0,25.3,25.0,
102,0131,10/9/2015 11:39:21 PM ,3718,20.921,20.638,0.284,4.3,3436,0.040,0.306,0.266,3.7,0.924,0.4,0.46,UNSTABLE / OPEN,0.00,5.01,2480,1291,1862,741,0,0,25.6,25.0,
103,0131,10/10/2015 12:12:21 AM ,2962,20.921,20.696,0.225,4.4,2694,0.040,0.248,0.209,3.7,0.910,0.3,0.46,UNSTABLE / OPEN,0.00,5.01,1859,1088,1201,553,0,0,25.1,25.0,
104,0131,10/10/2015 12:45:21 AM ,3278,20.921,20.671,0.250,4.4,3026,0.040,0.274,0.234,3.7,0.923,0.3,0.46,UNSTABLE / OPEN,0.00,5.01,4194,3063,2567,1655,0,0,25.4,25.0,
105,0131,10/10/2015 1:18:21 AM ,2045,20.921,20.766,0.155,4.5,1805,0.040,0.181,0.141,3.8,0.883,0.2,0.45,UNSTABLE / OPEN,0.00,5.01,569,268,324,161,0,0,25.4,25.0,
106,0131,10/10/2015 1:51:21 AM ,2000,20.921,20.772,0.149,4.5,1634,0.041,0.167,0.127,3.8,0.817,0.2,0.46,UNSTABLE / OPEN,0.00,5.01,229,3,5,1,0,0,25.3,25.0,
107,0131,10/10/2015 2:24:21 AM ,2227,20.921,20.755,0.166,4.5,1773,0.041,0.178,0.138,3.8,0.796,0.2,0.45,UNSTABLE / OPEN,0.00,5.01,296,11,22,0,0,0,25.6,25.0,
108,0131,10/10/2015 2:57:21 AM ,3458,20.921,20.662,0.260,4.5,2919,0.041,0.267,0.226,3.8,0.844,0.4,0.46,UNSTABLE / OPEN,0.00,5.01,405,138,518,75,0,0,25.1,25.0,
109,0131,10/10/2015 3:30:21 AM ,3787,20.921,20.635,0.287,4.6,3333,0.041,0.299,0.259,3.9,0.880,0.4,0.46,UNSTABLE / OPEN,0.00,5.01,3095,2204,2107,1207,0,0,25.3,25.0,
110,0131,10/10/2015 4:03:21 AM ,2957,20.921,20.697,0.224,4.6,2566,0.041,0.241,0.200,3.9,0.868,0.3,0.45,UNSTABLE / OPEN,0.00,5.01,404,155,343,94,0,0,25.6,25.0,
111,0131,10/10/2015 4:36:21 AM ,3420,20.921,20.660,0.261,4.7,3085,0.041,0.282,0.241,3.9,0.902,0.4,0.45,UNSTABLE / OPEN,0.00,5.01,2985,2109,2489,1442,0,0,25.2,25.0,
