Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:16 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0105
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4368
Subject Mass (G), 21.1 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
112,0105,10/10/2015 4:41:21 AM ,3583,20.921,20.655,0.266,5.1,3420,0.041,0.298,0.256,4.5,0.955,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,851,138,150,85,0,0,25.2,25.0,
113,0105,10/10/2015 5:14:21 AM ,4866,20.921,20.564,0.357,5.1,4373,0.041,0.369,0.328,4.5,0.899,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,1978,1085,1379,841,0,0,25.4,25.0,
114,0105,10/10/2015 5:47:21 AM ,3618,20.921,20.652,0.269,5.2,3328,0.040,0.291,0.251,4.6,0.920,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2020,649,503,235,0,0,25.7,25.0,
115,0105,10/10/2015 6:20:21 AM ,3623,20.921,20.651,0.270,5.2,3429,0.040,0.298,0.258,4.6,0.947,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,799,394,347,193,0,0,25.4,25.0,
116,0105,10/10/2015 6:53:21 AM ,4872,20.921,20.560,0.361,5.2,4731,0.040,0.393,0.353,4.6,0.971,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,1437,737,526,269,0,0,25.1,25.0,
117,0105,10/10/2015 7:26:21 AM ,4022,20.921,20.625,0.296,5.3,3733,0.040,0.319,0.279,4.7,0.928,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2632,1378,1768,888,0,0,25.4,25.0,
118,0105,10/10/2015 7:58:21 AM ,3740,20.921,20.648,0.273,5.3,3332,0.040,0.289,0.249,4.7,0.891,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,581,70,275,38,0,0,25.7,25.0,
119,0105,10/10/2015 8:31:21 AM ,3448,20.921,20.665,0.256,5.4,3409,0.040,0.294,0.254,4.8,0.989,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,622,180,500,213,0,0,25.0,25.0,
120,0105,10/10/2015 9:04:21 AM ,3280,20.921,20.682,0.239,5.4,3055,0.040,0.266,0.226,4.8,0.931,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,241,56,99,2,0,0,25.0,25.0,
121,0105,10/10/2015 9:37:21 AM ,3321,20.921,20.679,0.243,5.5,3095,0.039,0.269,0.229,4.8,0.932,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,1328,234,263,72,0,0,25.6,25.0,
122,0105,10/10/2015 10:10:21 AM ,3961,20.921,20.629,0.292,5.5,3729,0.040,0.318,0.279,4.9,0.941,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,814,212,220,39,0,0,25.3,25.0,
123,0105,10/10/2015 10:43:21 AM ,3401,20.921,20.672,0.249,5.5,3123,0.040,0.272,0.233,4.9,0.918,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,376,38,114,0,0,0,24.9,25.0,
124,0105,10/10/2015 11:16:21 AM ,3216,20.921,20.688,0.233,5.6,2839,0.040,0.251,0.211,5.0,0.883,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,156,35,44,0,0,0,25.6,25.0,
125,0105,10/10/2015 11:49:21 AM ,4119,20.921,20.617,0.304,5.6,3734,0.039,0.321,0.281,5.0,0.907,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1955,447,339,166,0,0,25.3,25.0,
126,0105,10/10/2015 12:22:21 PM ,3692,20.921,20.654,0.267,5.7,3158,0.040,0.275,0.236,5.0,0.855,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1682,647,400,190,0,0,25.1,25.0,
127,0105,10/10/2015 12:55:21 PM ,3410,20.921,20.677,0.244,5.7,2817,0.039,0.248,0.209,5.1,0.826,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,112,8,8,0,0,0,25.5,25.0,
128,0105,10/10/2015 1:28:21 PM ,3787,20.921,20.642,0.279,5.8,3511,0.039,0.302,0.263,5.1,0.927,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,568,93,232,55,0,0,25.0,25.0,
129,0105,10/10/2015 2:01:21 PM ,4051,20.921,20.625,0.296,5.8,3630,0.039,0.310,0.271,5.1,0.896,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1027,221,95,14,0,0,25.7,25.0,
130,0105,10/10/2015 2:34:21 PM ,3745,20.921,20.649,0.273,5.8,3198,0.039,0.279,0.240,5.2,0.854,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,827,108,85,2,0,0,24.9,25.0,
131,0105,10/10/2015 3:07:21 PM ,3662,20.921,20.657,0.264,5.9,3006,0.038,0.263,0.225,5.2,0.821,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,830,203,222,64,0,0,25.6,25.0,
132,0105,10/10/2015 3:40:21 PM ,3835,20.921,20.645,0.276,5.9,3139,0.038,0.273,0.235,5.3,0.819,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,389,97,121,52,0,0,25.1,25.0,
133,0105,10/10/2015 4:13:21 PM ,3789,20.921,20.641,0.280,6.0,3471,0.038,0.300,0.261,5.3,0.916,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1369,193,140,8,0,0,25.6,25.0,
134,0105,10/10/2015 4:45:21 PM ,3669,20.921,20.653,0.269,6.0,3311,0.038,0.286,0.248,5.3,0.903,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,268,59,50,2,0,0,25.4,25.0,
135,EVENT,10/10/2015 5:18:21 PM ,4289,20.921,20.603,0.318,6.1,4109,0.038,0.346,0.307,5.4,0.958,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,1495,482,580,273,0,0,25.2,25.0,
136,EVENT,10/10/2015 5:51:21 PM ,3752,20.921,20.645,0.276,6.1,3494,0.038,0.299,0.261,5.4,0.931,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,260,47,100,9,0,0,25.5,25.0,
137,0105,10/10/2015 6:24:21 PM ,6213,20.921,20.459,0.462,6.2,5988,0.041,0.490,0.449,5.5,0.964,0.7,0.47,UNSTABLE / OPEN,0.00,221.49,3191,1663,2157,1254,0,0,25.3,25.0,
138,0105,10/10/2015 6:57:21 PM ,4741,20.921,20.569,0.353,6.2,4329,0.043,0.371,0.328,5.5,0.913,0.5,0.46,UNSTABLE / OPEN,0.00,221.49,3371,2106,2448,1407,0,0,24.9,25.0,
139,0105,10/10/2015 7:30:21 PM ,4958,20.921,20.556,0.365,6.3,4468,0.041,0.377,0.336,5.6,0.901,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,3712,2003,2350,1249,0,0,25.1,25.0,
140,0105,10/10/2015 8:03:21 PM ,4332,20.921,20.604,0.317,6.3,3854,0.040,0.329,0.289,5.6,0.890,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,3568,1494,2250,931,0,0,25.3,25.0,
141,0105,10/10/2015 8:36:21 PM ,3664,20.921,20.654,0.267,6.4,3157,0.041,0.278,0.237,5.7,0.862,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1724,562,711,411,0,0,25.3,25.0,
142,0105,10/10/2015 9:09:21 PM ,4105,20.921,20.625,0.296,6.4,3508,0.043,0.304,0.261,5.7,0.854,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,664,224,188,78,0,0,25.4,25.0,
143,0105,10/10/2015 9:42:21 PM ,4971,20.921,20.555,0.367,6.5,4433,0.043,0.378,0.335,5.8,0.892,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,3918,2367,2822,1693,0,0,25.5,25.0,
144,0105,10/10/2015 10:15:21 PM ,4451,20.921,20.595,0.326,6.5,3854,0.044,0.335,0.291,5.8,0.866,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,3531,1831,2240,989,0,0,25.5,25.0,
145,0105,10/10/2015 10:48:21 PM ,4260,20.921,20.613,0.308,6.6,3404,0.044,0.302,0.257,5.9,0.799,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,4099,2606,3111,1839,0,0,25.6,25.0,
146,0105,10/10/2015 11:21:21 PM ,4214,20.921,20.611,0.310,6.6,3639,0.044,0.319,0.275,5.9,0.863,0.4,0.46,UNSTABLE / OPEN,0.00,221.49,3853,1903,1961,1067,0,0,24.9,25.0,
147,0105,10/10/2015 11:54:21 PM ,2995,20.921,20.707,0.214,6.7,2435,0.044,0.226,0.181,5.9,0.813,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,599,63,117,12,0,0,25.1,25.0,
148,0105,10/11/2015 12:27:21 AM ,3140,20.921,20.695,0.227,6.7,2523,0.045,0.235,0.190,6.0,0.803,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,72,7,137,19,0,0,25.3,25.0,
149,0105,10/11/2015 1:00:21 AM ,4414,20.921,20.593,0.328,6.8,4136,0.045,0.357,0.312,6.0,0.937,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,2689,1364,1669,976,0,0,25.4,25.0,
150,0105,10/11/2015 1:32:21 AM ,4095,20.921,20.620,0.301,6.8,3649,0.046,0.320,0.275,6.0,0.891,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,3356,1925,1892,1031,0,0,25.6,25.0,
151,0105,10/11/2015 2:05:21 AM ,3280,20.921,20.683,0.238,6.8,2740,0.045,0.251,0.206,6.1,0.835,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,176,32,58,9,0,0,25.1,25.0,
152,0105,10/11/2015 2:38:21 AM ,3787,20.921,20.643,0.278,6.9,3391,0.045,0.300,0.255,6.1,0.895,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,975,146,355,69,0,0,25.0,25.0,
153,0105,10/11/2015 3:11:21 AM ,3101,20.921,20.694,0.227,6.9,2810,0.045,0.255,0.210,6.1,0.906,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,139,22,73,2,0,0,25.3,25.0,
154,0105,10/11/2015 3:44:21 AM ,4099,20.921,20.620,0.301,7.0,3711,0.043,0.322,0.278,6.2,0.905,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1726,611,665,284,0,0,25.5,25.0,
155,0105,10/11/2015 4:17:21 AM ,4202,20.921,20.615,0.306,7.0,3480,0.043,0.307,0.263,6.2,0.828,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,4153,2612,2987,1800,0,0,25.6,25.0,
156,0105,10/11/2015 4:50:21 AM ,3853,20.921,20.640,0.281,7.1,3223,0.045,0.288,0.244,6.3,0.837,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1937,534,553,173,0,0,25.1,25.0,
157,0105,10/11/2015 5:23:21 AM ,3027,20.921,20.703,0.218,7.1,2371,0.044,0.223,0.179,6.3,0.783,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,217,31,124,7,0,0,24.9,25.0,
158,0105,10/11/2015 5:56:21 AM ,4408,20.921,20.598,0.323,7.2,3904,0.044,0.338,0.293,6.3,0.886,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,1640,1050,1365,812,0,0,25.1,25.0,
159,0105,10/11/2015 6:29:21 AM ,4073,20.921,20.628,0.293,7.2,3442,0.045,0.301,0.256,6.4,0.845,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,4499,2779,3170,1875,0,0,25.7,25.0,
160,0105,10/11/2015 7:02:21 AM ,3404,20.921,20.676,0.245,7.2,2778,0.044,0.252,0.208,6.4,0.816,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,1659,722,516,263,0,0,25.2,25.0,
161,0105,10/11/2015 7:35:21 AM ,4036,20.921,20.633,0.288,7.3,3172,0.044,0.281,0.237,6.4,0.786,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,382,141,128,54,0,0,25.5,25.0,
162,0105,10/11/2015 8:08:21 AM ,3622,20.921,20.658,0.263,7.3,3049,0.043,0.272,0.229,6.5,0.842,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2576,622,504,193,0,0,25.0,25.0,
163,0105,10/11/2015 8:41:21 AM ,3335,20.921,20.683,0.239,7.4,2630,0.042,0.239,0.197,6.5,0.788,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,277,134,168,64,0,0,25.6,25.0,
164,0105,10/11/2015 9:14:21 AM ,3240,20.921,20.692,0.230,7.4,2508,0.042,0.229,0.187,6.5,0.774,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,354,41,45,7,0,0,25.1,25.0,
165,0105,10/11/2015 9:47:21 AM ,4392,20.921,20.604,0.317,7.5,3561,0.041,0.309,0.268,6.6,0.811,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,3185,1753,1404,804,0,0,25.3,25.0,
166,0105,10/11/2015 10:19:21 AM ,3579,20.921,20.668,0.253,7.5,2682,0.041,0.241,0.200,6.6,0.749,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2300,904,576,241,0,0,25.3,25.0,
167,0105,10/11/2015 10:52:21 AM ,3717,20.921,20.662,0.259,7.5,2665,0.040,0.237,0.198,6.7,0.717,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,271,12,64,0,0,0,24.9,25.0,
168,0105,10/11/2015 11:25:21 AM ,3318,20.921,20.689,0.232,7.6,2447,0.038,0.219,0.181,6.7,0.738,0.3,0.48,UNSTABLE / OPEN,0.00,221.49,598,40,18,0,0,0,25.5,25.0,
169,0105,10/11/2015 11:58:21 AM ,3450,20.921,20.674,0.247,7.6,2737,0.038,0.243,0.205,6.7,0.793,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,1623,291,273,107,0,0,25.3,25.0,
170,0105,10/11/2015 12:31:21 PM ,3347,20.921,20.682,0.239,7.7,2662,0.037,0.236,0.198,6.7,0.795,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,210,51,30,1,0,0,25.0,25.0,
171,0105,10/11/2015 1:04:21 PM ,3372,20.921,20.682,0.240,7.7,2621,0.037,0.233,0.195,6.8,0.777,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,415,57,44,7,0,0,25.7,25.0,
172,0105,10/11/2015 1:37:21 PM ,3904,20.921,20.641,0.280,7.7,3146,0.038,0.273,0.235,6.8,0.806,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1019,123,127,32,0,0,25.0,25.0,
173,EVENT,10/11/2015 2:10:21 PM ,3705,20.921,20.658,0.263,7.8,2787,0.037,0.246,0.208,6.8,0.752,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,678,81,29,5,0,0,25.7,25.0,
174,EVENT,10/11/2015 2:43:21 PM ,3437,20.921,20.671,0.250,7.8,2902,0.042,0.260,0.218,6.9,0.844,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,795,213,317,116,0,0,25.1,25.0,
175,0105,10/11/2015 3:16:21 PM ,3401,20.921,20.676,0.245,7.9,2883,0.043,0.258,0.215,6.9,0.848,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,98,6,110,10,0,0,25.7,25.0,
176,0105,10/11/2015 3:49:21 PM ,3708,20.921,20.647,0.274,7.9,3410,0.042,0.298,0.257,6.9,0.919,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,430,57,301,53,0,0,25.1,25.0,
177,0105,10/11/2015 4:22:21 PM ,3513,20.921,20.670,0.251,7.9,2794,0.039,0.247,0.208,7.0,0.795,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,84,2,375,50,0,0,25.7,25.0,
178,0105,10/11/2015 4:55:21 PM ,3504,20.921,20.664,0.257,8.0,3145,0.037,0.273,0.236,7.0,0.897,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,669,112,392,114,0,0,24.9,25.0,
179,0105,10/11/2015 5:28:21 PM ,4410,20.921,20.600,0.321,8.0,3994,0.037,0.334,0.297,7.1,0.906,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,654,88,148,32,0,0,25.5,25.0,
180,0105,10/11/2015 6:01:21 PM ,3583,20.921,20.661,0.260,8.1,3018,0.037,0.264,0.227,7.1,0.842,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2054,1006,1236,641,0,0,25.4,25.0,
181,0105,10/11/2015 6:34:21 PM ,5323,20.921,20.526,0.396,8.1,4773,0.037,0.400,0.363,7.1,0.897,0.6,0.46,UNSTABLE / OPEN,0.00,221.49,2326,1475,2019,1257,0,0,25.6,25.0,
182,0105,10/11/2015 7:06:21 PM ,5365,20.921,20.525,0.396,8.2,4646,0.037,0.391,0.353,7.2,0.866,0.6,0.46,UNSTABLE / OPEN,0.00,221.49,2997,1974,2181,1268,0,0,25.6,25.0,
183,0105,10/11/2015 7:39:21 PM ,4202,20.921,20.616,0.305,8.2,3449,0.037,0.297,0.260,7.2,0.821,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2772,1203,1857,788,0,0,25.5,25.0,
184,0105,10/11/2015 8:12:21 PM ,4210,20.921,20.615,0.306,8.3,3634,0.038,0.310,0.272,7.3,0.863,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,3121,2074,2049,1178,0,0,25.4,25.0,
185,0105,10/11/2015 8:45:21 PM ,3815,20.921,20.644,0.277,8.3,3141,0.038,0.274,0.237,7.3,0.823,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2246,1073,1147,593,0,0,25.3,25.0,
186,0105,10/11/2015 9:18:21 PM ,4417,20.921,20.601,0.320,8.4,3618,0.038,0.310,0.272,7.4,0.819,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2189,1204,1854,946,0,0,25.3,25.0,
187,0105,10/11/2015 9:51:21 PM ,4316,20.921,20.612,0.309,8.4,3340,0.039,0.290,0.251,7.4,0.774,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2561,1407,1665,819,0,0,25.2,25.0,
188,0105,10/11/2015 10:24:21 PM ,3105,20.921,20.698,0.223,8.5,2393,0.040,0.220,0.180,7.4,0.771,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,1874,610,591,299,0,0,25.2,25.0,
189,0105,10/11/2015 10:57:21 PM ,3118,20.921,20.701,0.221,8.5,2317,0.039,0.213,0.173,7.5,0.743,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,599,58,65,7,0,0,25.3,25.0,
190,0105,10/11/2015 11:30:21 PM ,5004,20.921,20.553,0.369,8.6,4434,0.039,0.373,0.335,7.5,0.886,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,1718,901,1332,730,0,0,25.5,25.0,
191,0105,10/12/2015 12:03:21 AM ,4676,20.921,20.579,0.343,8.6,4050,0.039,0.344,0.305,7.5,0.866,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,3611,2220,2584,1536,0,0,25.5,25.0,
192,0105,10/12/2015 12:36:21 AM ,4200,20.921,20.616,0.305,8.7,3469,0.039,0.301,0.262,7.6,0.826,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,3593,2021,2422,1302,0,0,25.6,25.0,
193,0105,10/12/2015 1:09:21 AM ,4706,20.921,20.579,0.342,8.7,3860,0.038,0.330,0.292,7.6,0.820,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,3575,2041,2111,1054,0,0,25.6,25.0,
194,0105,10/12/2015 1:42:21 AM ,3080,20.921,20.699,0.222,8.8,2357,0.038,0.216,0.179,7.7,0.765,0.3,0.46,UNSTABLE / OPEN,0.00,221.49,248,28,1,0,0,0,25.6,25.0,
195,0105,10/12/2015 2:15:21 AM ,3237,20.921,20.689,0.232,8.8,2420,0.037,0.221,0.183,7.7,0.747,0.3,0.46,UNSTABLE / OPEN,0.00,221.49,265,18,0,0,0,0,25.3,25.0,
196,0105,10/12/2015 2:48:21 AM ,4182,20.921,20.613,0.308,8.9,3744,0.038,0.320,0.282,7.7,0.895,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2232,910,1095,554,0,0,25.0,25.0,
197,0105,10/12/2015 3:21:21 AM ,2956,20.921,20.708,0.213,8.9,2449,0.037,0.220,0.183,7.8,0.828,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,981,320,264,153,0,0,25.0,25.0,
198,0105,10/12/2015 3:53:21 AM ,2855,20.921,20.715,0.206,8.9,2316,0.038,0.212,0.174,7.8,0.811,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,51,11,0,0,0,0,25.0,25.0,
199,0105,10/12/2015 4:26:21 AM ,2916,20.921,20.709,0.212,9.0,2396,0.038,0.219,0.181,7.8,0.822,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,285,47,0,0,0,0,25.2,25.0,
200,0105,10/12/2015 4:59:21 AM ,3995,20.921,20.634,0.288,9.0,3305,0.038,0.285,0.247,7.9,0.827,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1256,656,884,488,0,0,25.3,25.0,
201,0105,10/12/2015 5:32:21 AM ,4194,20.921,20.622,0.300,9.0,3320,0.038,0.286,0.248,7.9,0.792,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2970,1585,1923,998,0,0,25.5,25.0,
202,0105,10/12/2015 6:05:21 AM ,3275,20.921,20.684,0.237,9.1,2684,0.038,0.240,0.202,7.9,0.820,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,1798,435,290,130,0,0,25.6,25.0,
203,0105,10/12/2015 6:38:21 AM ,2724,20.921,20.728,0.194,9.1,2150,0.039,0.199,0.160,8.0,0.789,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,111,31,7,0,0,0,25.6,25.0,
204,0105,10/12/2015 7:11:21 AM ,4733,20.921,20.583,0.338,9.2,3827,0.039,0.324,0.285,8.0,0.809,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,1729,861,897,524,0,0,25.3,25.0,
205,0105,10/12/2015 7:44:21 AM ,3805,20.921,20.650,0.271,9.2,2957,0.039,0.259,0.221,8.0,0.777,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,3047,1782,2441,1301,0,0,25.4,25.0,
206,0105,10/12/2015 8:17:21 AM ,3247,20.921,20.692,0.229,9.3,2388,0.039,0.217,0.179,8.1,0.736,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,879,97,343,8,0,0,25.2,25.0,
207,0105,10/12/2015 8:50:21 AM ,3283,20.921,20.690,0.231,9.3,2316,0.039,0.212,0.174,8.1,0.705,0.3,0.47,UNSTABLE / OPEN,0.00,221.49,242,52,235,3,0,0,25.5,25.0,
208,0105,10/12/2015 9:23:21 AM ,4493,20.921,20.600,0.321,9.3,3682,0.039,0.312,0.273,8.1,0.820,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,2485,1441,1684,904,0,0,25.0,25.0,
209,0105,10/12/2015 9:56:21 AM ,3793,20.921,20.648,0.273,9.4,3019,0.038,0.265,0.227,8.2,0.796,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,370,193,642,111,0,0,25.6,25.0,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 48 ,,10/8/2015 5:55:06 PM ,INJECTING B6 MICE WITH VEHICLE 5.55PM
 49 ,,10/8/2015 6:07:10 PM ,B6 INJECTIONS COMPLETED 6.07PM
 88 ,,10/9/2015 3:35:03 PM ,mTSC food change to HFD, C57 injections
 89 ,,10/9/2015 4:01:16 PM ,injections completed
 135 ,,10/10/2015 5:38:51 PM ,injecting B6 mice

 136 ,,10/10/2015 6:11:07 PM ,Injections completed 6.11PM
 173 ,,10/11/2015 2:27:39 PM ,Begin injections and food changeover for B6 mice
 174 ,,10/11/2015 3:10:18 PM ,Injections & food changeover completed
