Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:24 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0117
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4381
Subject Mass (G), 21.8 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
45,0117,10/8/2015 4:07:21 PM ,3206,20.921,20.675,0.246,1.8,2625,0.039,0.249,0.209,1.5,0.819,0.3,0.46,UNSTABLE / OPEN,0.00,0.00,113,6,27,0,0,0,25.6,25.0,
46,0117,10/8/2015 4:40:21 PM ,2996,20.921,20.689,0.232,1.8,2631,0.041,0.250,0.209,1.6,0.878,0.3,0.46,UNSTABLE / OPEN,0.00,0.00,1033,338,403,166,0,0,25.3,25.0,
47,0117,10/8/2015 5:13:21 PM ,2566,20.921,20.720,0.201,1.8,2332,0.042,0.228,0.186,1.6,0.909,0.3,0.46,UNSTABLE / OPEN,0.00,0.00,20,0,1,0,0,0,25.3,25.0,
48,EVENT,10/8/2015 5:46:21 PM ,3930,20.921,20.615,0.306,1.9,3456,0.041,0.317,0.276,1.6,0.879,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,1078,223,590,208,0,0,25.6,25.0,
49,EVENT,10/8/2015 6:19:21 PM ,3615,20.921,20.640,0.281,1.9,3193,0.043,0.298,0.255,1.7,0.883,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,939,418,464,230,0,0,24.3,25.0,
50,0117,10/8/2015 6:51:21 PM ,4984,20.921,20.532,0.389,2.0,4776,0.043,0.419,0.376,1.7,0.958,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,3171,1861,1732,1012,0,0,25.1,25.0,
51,0117,10/8/2015 7:24:21 PM ,4997,20.921,20.524,0.397,2.0,4734,0.041,0.421,0.380,1.8,0.947,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,3322,2085,1991,1210,0,0,25.4,25.0,
52,0117,10/8/2015 7:57:21 PM ,5015,20.921,20.529,0.393,2.1,4656,0.040,0.410,0.370,1.8,0.928,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,2597,1484,1635,940,0,0,25.1,25.0,
53,0117,10/8/2015 8:30:21 PM ,5010,20.921,20.525,0.396,2.2,4712,0.041,0.418,0.377,1.9,0.941,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2604,1648,1988,1136,0,0,25.4,25.0,
54,0117,10/8/2015 9:03:21 PM ,5071,20.921,20.519,0.402,2.2,4754,0.041,0.423,0.382,1.9,0.937,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,3020,1810,1883,1093,0,0,25.5,25.0,
55,0117,10/8/2015 9:36:21 PM ,4624,20.921,20.554,0.367,2.3,4392,0.042,0.395,0.353,2.0,0.950,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2356,1411,1751,993,0,0,25.2,25.0,
56,0117,10/8/2015 10:09:21 PM ,4645,20.921,20.553,0.368,2.3,4358,0.043,0.392,0.350,2.0,0.938,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2772,1579,1590,926,0,0,25.6,25.0,
57,0117,10/8/2015 10:42:21 PM ,4683,20.921,20.554,0.367,2.4,4311,0.043,0.387,0.344,2.1,0.921,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,2584,1553,1747,923,0,0,25.2,25.0,
58,0117,10/8/2015 11:15:21 PM ,4688,20.921,20.551,0.370,2.4,4204,0.044,0.384,0.340,2.1,0.897,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2776,1536,1636,765,0,0,25.4,25.0,
59,0117,10/8/2015 11:48:21 PM ,4680,20.921,20.550,0.371,2.5,4346,0.044,0.393,0.350,2.2,0.929,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,3037,1798,1559,821,0,0,25.5,25.0,
60,0117,10/9/2015 12:21:21 AM ,3471,20.921,20.649,0.272,2.5,3201,0.044,0.299,0.255,2.2,0.922,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,2729,1668,1708,1046,0,0,25.2,25.0,
61,0117,10/9/2015 12:54:21 AM ,2491,20.921,20.725,0.196,2.6,2284,0.044,0.227,0.183,2.3,0.917,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,34,2,2,1,0,0,25.4,25.0,
62,0117,10/9/2015 1:27:21 AM ,2443,20.921,20.730,0.192,2.6,2157,0.043,0.217,0.173,2.3,0.883,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,57,10,21,10,0,0,25.6,25.0,
63,0117,10/9/2015 2:00:21 AM ,2704,20.921,20.711,0.210,2.6,2341,0.042,0.229,0.187,2.3,0.866,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,47,4,17,6,0,0,25.1,25.0,
64,0117,10/9/2015 2:33:21 AM ,3895,20.921,20.615,0.306,2.7,3437,0.041,0.318,0.277,2.4,0.883,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,980,492,755,330,0,0,25.3,25.0,
65,0117,10/9/2015 3:06:21 AM ,4647,20.921,20.551,0.370,2.7,4469,0.040,0.398,0.359,2.4,0.962,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2694,1614,1936,1126,0,0,25.6,25.0,
66,0117,10/9/2015 3:38:21 AM ,3710,20.921,20.629,0.292,2.8,3639,0.040,0.328,0.288,2.5,0.981,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,1749,941,1104,633,0,0,25.1,25.0,
67,0117,10/9/2015 4:11:21 AM ,2536,20.921,20.720,0.202,2.8,2418,0.040,0.234,0.194,2.5,0.954,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,41,3,8,2,0,0,25.2,25.0,
68,0117,10/9/2015 4:44:21 AM ,2913,20.921,20.691,0.230,2.8,2661,0.040,0.254,0.214,2.5,0.914,0.3,0.45,UNSTABLE / OPEN,0.00,0.00,173,18,20,9,0,0,25.4,25.0,
69,0117,10/9/2015 5:17:21 AM ,4218,20.921,20.589,0.332,2.9,3791,0.039,0.344,0.305,2.6,0.899,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2355,1299,1446,714,0,0,25.6,25.0,
70,0117,10/9/2015 5:50:21 AM ,4469,20.921,20.571,0.351,2.9,4214,0.039,0.374,0.335,2.6,0.943,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,2619,1501,1878,1017,0,0,25.1,25.0,
71,0117,10/9/2015 6:23:21 AM ,4041,20.921,20.603,0.319,3.0,3671,0.039,0.334,0.295,2.7,0.908,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,5475,3461,3582,2030,0,0,25.5,25.0,
72,0117,10/9/2015 6:56:21 AM ,2682,20.921,20.712,0.209,3.0,2403,0.040,0.231,0.192,2.7,0.896,0.3,0.46,UNSTABLE / OPEN,0.00,0.00,653,101,88,55,0,0,25.5,25.0,
73,0117,10/9/2015 7:29:21 AM ,2553,20.921,20.723,0.198,3.1,2187,0.040,0.214,0.175,2.7,0.856,0.3,0.46,UNSTABLE / OPEN,0.00,0.00,34,1,2,0,0,0,25.5,25.0,
74,0117,10/9/2015 8:02:21 AM ,2609,20.921,20.720,0.201,3.1,2185,0.041,0.215,0.174,2.8,0.838,0.3,0.46,UNSTABLE / OPEN,0.00,0.00,48,5,9,4,0,0,25.3,25.0,
75,0117,10/9/2015 8:35:21 AM ,2736,20.921,20.714,0.207,3.1,2175,0.041,0.213,0.172,2.8,0.795,0.3,0.46,UNSTABLE / OPEN,0.00,0.00,18,4,1,0,0,0,25.1,25.0,
76,0117,10/9/2015 9:08:21 AM ,3846,20.921,20.629,0.292,3.2,3073,0.041,0.285,0.243,2.8,0.799,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,1889,1145,1306,683,0,0,25.1,25.0,
77,0117,10/9/2015 9:41:21 AM ,3476,20.921,20.658,0.264,3.2,2779,0.041,0.261,0.220,2.8,0.799,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,3174,1747,2110,1166,0,0,25.1,25.0,
78,0117,10/9/2015 10:14:21 AM ,2195,20.921,20.754,0.168,3.2,1768,0.040,0.181,0.141,2.9,0.805,0.2,0.46,UNSTABLE / OPEN,0.00,0.00,60,4,41,7,0,0,25.4,25.0,
79,0117,10/9/2015 10:47:21 AM ,2513,20.921,20.730,0.192,3.3,1969,0.041,0.198,0.157,2.9,0.783,0.3,0.46,UNSTABLE / OPEN,0.00,0.00,119,4,11,4,0,0,25.5,25.0,
80,0117,10/9/2015 11:20:21 AM ,2685,20.921,20.716,0.205,3.3,2160,0.041,0.212,0.172,2.9,0.804,0.3,0.46,UNSTABLE / OPEN,0.00,0.00,251,11,95,26,0,0,25.6,25.0,
81,0117,10/9/2015 11:53:21 AM ,2314,20.921,20.743,0.178,3.3,1833,0.040,0.187,0.147,2.9,0.792,0.2,0.45,UNSTABLE / OPEN,0.00,0.00,18,2,0,0,0,0,25.6,25.0,
82,0117,10/9/2015 12:25:21 PM ,2389,20.921,20.740,0.181,3.4,1879,0.040,0.189,0.149,3.0,0.786,0.2,0.46,UNSTABLE / OPEN,0.00,0.00,22,3,3,0,0,0,25.4,25.0,
83,0117,10/9/2015 12:58:21 PM ,2381,20.921,20.740,0.181,3.4,1879,0.039,0.189,0.149,3.0,0.789,0.2,0.46,UNSTABLE / OPEN,0.00,0.00,56,2,2,1,0,0,25.4,25.0,
84,0117,10/9/2015 1:31:21 PM ,3772,20.921,20.635,0.287,3.4,2903,0.039,0.271,0.232,3.0,0.770,0.4,0.46,UNSTABLE / OPEN,0.00,0.00,1426,702,931,377,0,0,25.5,25.0,
85,0117,10/9/2015 2:04:21 PM ,3777,20.921,20.627,0.294,3.5,3291,0.040,0.303,0.263,3.1,0.871,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,2168,831,1214,561,0,0,25.6,25.0,
86,0117,10/9/2015 2:37:21 PM ,2226,20.921,20.748,0.173,3.5,1969,0.039,0.196,0.157,3.1,0.885,0.2,0.46,UNSTABLE / OPEN,0.00,0.00,55,2,1,0,0,0,25.6,25.0,
87,0117,10/9/2015 3:10:21 PM ,2350,20.921,20.741,0.180,3.5,1962,0.039,0.195,0.156,3.1,0.835,0.2,0.46,UNSTABLE / OPEN,0.00,0.00,89,3,14,3,0,0,25.6,25.0,
88,EVENT,10/9/2015 3:43:21 PM ,2365,20.921,20.737,0.184,3.6,2090,0.040,0.207,0.167,3.1,0.884,0.3,0.46,UNSTABLE / OPEN,0.00,0.00,118,7,14,0,0,0,25.6,25.0,
89,EVENT,10/9/2015 4:16:21 PM ,4437,20.921,20.577,0.344,3.6,3912,0.045,0.356,0.311,3.2,0.882,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,2488,1375,1397,760,0,0,24.9,25.0,
90,0117,10/9/2015 4:49:21 PM ,3973,20.921,20.605,0.316,3.7,3797,0.045,0.350,0.305,3.2,0.956,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,1605,596,701,317,0,0,25.6,25.0,
91,0117,10/9/2015 5:22:21 PM ,4186,20.921,20.591,0.330,3.7,4024,0.042,0.362,0.320,3.3,0.961,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,1532,596,745,329,0,0,25.2,25.0,
92,0117,10/9/2015 5:55:21 PM ,5150,20.921,20.514,0.407,3.8,4873,0.041,0.431,0.390,3.3,0.946,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,2575,1155,1140,639,0,0,25.4,25.0,
93,0117,10/9/2015 6:28:21 PM ,4732,20.921,20.544,0.377,3.8,4582,0.040,0.408,0.367,3.4,0.968,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,1391,490,603,242,0,0,25.6,25.0,
94,0117,10/9/2015 7:01:21 PM ,5280,20.921,20.501,0.420,3.9,5075,0.040,0.447,0.407,3.4,0.961,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,3829,2391,2420,1450,0,0,25.4,25.0,
95,0117,10/9/2015 7:34:21 PM ,5378,20.921,20.496,0.425,3.9,5078,0.040,0.446,0.406,3.5,0.944,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,3301,1558,1696,883,0,0,25.2,25.0,
96,0117,10/9/2015 8:07:21 PM ,3901,20.921,20.612,0.309,4.0,3709,0.040,0.337,0.297,3.5,0.951,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,2558,1535,1507,848,0,0,25.4,25.0,
97,0117,10/9/2015 8:40:21 PM ,4931,20.921,20.527,0.394,4.1,4756,0.039,0.423,0.383,3.6,0.965,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2716,1582,1452,913,0,0,25.6,25.0,
98,0117,10/9/2015 9:12:21 PM ,4914,20.921,20.534,0.387,4.1,4687,0.039,0.412,0.373,3.6,0.954,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,1287,522,617,319,0,0,25.2,25.0,
99,0117,10/9/2015 9:45:21 PM ,5609,20.921,20.474,0.447,4.2,5388,0.040,0.473,0.433,3.7,0.961,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,4273,2557,2199,1324,0,0,25.4,25.0,
100,0117,10/9/2015 10:18:21 PM ,5404,20.921,20.494,0.427,4.2,5233,0.040,0.456,0.416,3.8,0.968,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,4583,2628,2465,1452,0,0,25.3,25.0,
101,0117,10/9/2015 10:51:21 PM ,4063,20.921,20.595,0.327,4.3,4027,0.040,0.364,0.324,3.8,0.991,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,992,326,439,218,0,0,25.3,25.0,
102,0117,10/9/2015 11:24:21 PM ,5489,20.921,20.481,0.440,4.4,5356,0.040,0.472,0.431,3.9,0.976,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,4683,2993,2872,1711,0,0,25.6,25.0,
103,0117,10/9/2015 11:57:21 PM ,5709,20.921,20.473,0.448,4.4,5500,0.040,0.475,0.435,4.0,0.963,0.6,0.46,UNSTABLE / OPEN,0.00,0.00,4765,2985,3016,1832,0,0,25.1,25.0,
104,0117,10/10/2015 12:30:21 AM ,5590,20.921,20.475,0.446,4.5,5347,0.040,0.471,0.430,4.0,0.957,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,5071,3190,3270,2022,0,0,25.3,25.0,
105,0117,10/10/2015 1:03:21 AM ,5533,20.921,20.480,0.441,4.6,5301,0.040,0.467,0.427,4.1,0.958,0.6,0.45,UNSTABLE / OPEN,0.00,0.00,5582,3238,2554,1480,0,0,25.6,25.0,
106,0117,10/10/2015 1:36:21 AM ,4484,20.921,20.564,0.357,4.6,4280,0.040,0.384,0.344,4.1,0.954,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,1852,865,1059,577,0,0,25.2,25.0,
107,0117,10/10/2015 2:09:21 AM ,3882,20.921,20.610,0.311,4.7,3814,0.040,0.347,0.307,4.2,0.982,0.4,0.45,UNSTABLE / OPEN,0.00,0.00,359,96,132,30,0,0,25.5,25.0,
108,0117,10/10/2015 2:42:21 AM ,4897,20.921,20.534,0.387,4.7,4735,0.040,0.417,0.377,4.2,0.967,0.5,0.46,UNSTABLE / OPEN,0.00,0.00,2158,1090,1190,612,0,0,25.2,25.0,
109,0117,10/10/2015 3:15:21 AM ,4995,20.921,20.522,0.399,4.8,4931,0.040,0.435,0.395,4.3,0.987,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,1138,467,686,356,0,0,25.3,25.0,
110,0117,10/10/2015 3:48:21 AM ,4776,20.921,20.541,0.381,4.8,4579,0.040,0.408,0.368,4.4,0.959,0.5,0.45,UNSTABLE / OPEN,0.00,0.00,2330,1146,1254,664,0,0,25.5,25.0,
