Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:31 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0128
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4569
Subject Mass (G), 28.08 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
111,0128,10/10/2015 4:32:21 AM ,4084,20.921,20.513,0.408,5.2,3903,0.040,0.433,0.394,4.7,0.956,0.6,0.46,UNSTABLE / OPEN,0.38,6.27,2011,964,1396,648,0,0,25.6,25.0,
112,0128,10/10/2015 5:05:21 AM ,2931,20.921,20.630,0.292,5.3,2772,0.040,0.319,0.279,4.8,0.946,0.4,0.46,STABLE / OPEN,0.15,6.43,1016,400,1085,439,0,0,25.3,25.0,
113,0128,10/10/2015 5:38:21 AM ,2484,20.921,20.674,0.247,5.3,2344,0.040,0.276,0.236,4.8,0.944,0.3,0.47,STABLE / OPEN,-0.04,6.38,384,95,247,108,0,0,25.6,25.0,
114,0128,10/10/2015 6:11:21 AM ,3492,20.921,20.572,0.349,5.4,3337,0.040,0.376,0.336,4.9,0.955,0.5,0.46,STABLE / OPEN,0.00,6.38,284,87,853,274,0,0,25.2,25.0,
115,0128,10/10/2015 6:44:21 AM ,3730,20.921,20.553,0.369,5.4,3458,0.040,0.388,0.347,4.9,0.927,0.5,0.47,STABLE / OPEN,0.30,6.68,1915,843,1411,639,0,0,25.4,25.0,
116,0128,10/10/2015 7:17:21 AM ,3417,20.921,20.585,0.337,5.5,3149,0.040,0.356,0.315,5.0,0.922,0.5,0.47,UNSTABLE / OPEN,0.12,6.80,2630,1380,1801,847,0,0,25.7,25.0,
117,0128,10/10/2015 7:50:21 AM ,2401,20.921,20.687,0.234,5.5,2086,0.040,0.249,0.209,5.0,0.869,0.3,0.47,UNSTABLE / OPEN,-0.08,6.72,80,3,95,10,0,0,25.5,25.0,
118,0128,10/10/2015 8:23:21 AM ,2703,20.921,20.659,0.262,5.6,2377,0.040,0.277,0.237,5.0,0.879,0.4,0.47,STABLE / OPEN,0.08,6.80,83,11,49,13,0,0,25.1,25.0,
119,0128,10/10/2015 8:56:21 AM ,2402,20.921,20.690,0.232,5.6,2075,0.040,0.246,0.206,5.1,0.864,0.3,0.47,STABLE / OPEN,-0.03,6.77,404,37,245,65,0,0,25.2,25.0,
120,0128,10/10/2015 9:29:21 AM ,2313,20.921,20.697,0.224,5.6,1985,0.039,0.238,0.198,5.1,0.858,0.3,0.47,STABLE / OPEN,0.04,6.81,46,2,110,17,0,0,25.5,25.0,
121,0128,10/10/2015 10:02:21 AM ,2615,20.921,20.670,0.252,5.7,2149,0.040,0.255,0.215,5.1,0.822,0.4,0.47,UNSTABLE / OPEN,0.01,6.82,491,68,229,89,0,0,25.4,25.0,
122,0128,10/10/2015 10:35:21 AM ,3260,20.921,20.608,0.314,5.7,2731,0.040,0.311,0.272,5.2,0.838,0.4,0.47,STABLE / OPEN,0.07,6.89,1084,299,677,223,0,0,25.1,25.0,
123,0128,10/10/2015 11:08:21 AM ,2606,20.921,20.671,0.250,5.8,2106,0.040,0.251,0.210,5.2,0.808,0.4,0.47,STABLE / OPEN,-0.02,6.86,219,1,28,3,0,0,25.4,25.0,
124,0128,10/10/2015 11:41:21 AM ,2800,20.921,20.653,0.268,5.8,2306,0.039,0.269,0.229,5.2,0.824,0.4,0.47,STABLE / OPEN,0.01,6.88,42,5,199,23,0,0,25.6,25.0,
125,0128,10/10/2015 12:13:21 PM ,2509,20.921,20.682,0.239,5.8,2021,0.039,0.240,0.201,5.3,0.806,0.3,0.47,UNSTABLE / OPEN,-0.04,6.84,288,7,241,46,0,0,25.6,25.0,
126,0128,10/10/2015 12:46:21 PM ,2259,20.921,20.705,0.216,5.9,1801,0.039,0.219,0.180,5.3,0.797,0.3,0.47,UNSTABLE / OPEN,0.02,6.85,51,11,64,10,0,0,25.3,25.0,
127,0128,10/10/2015 1:19:21 PM ,2460,20.921,20.683,0.238,5.9,2089,0.039,0.247,0.209,5.3,0.849,0.3,0.47,STABLE / OPEN,0.16,7.02,629,104,1114,205,0,0,25.0,25.0,
128,0128,10/10/2015 1:52:21 PM ,2415,20.921,20.689,0.232,6.0,1983,0.039,0.237,0.198,5.4,0.821,0.3,0.47,STABLE / OPEN,-0.05,6.97,174,4,13,2,0,0,25.3,25.0,
129,0128,10/10/2015 2:25:21 PM ,2465,20.921,20.683,0.238,6.0,2099,0.038,0.248,0.209,5.4,0.851,0.3,0.47,STABLE / OPEN,0.13,7.10,332,36,229,60,0,0,25.6,25.0,
130,0128,10/10/2015 2:58:21 PM ,2441,20.921,20.684,0.237,6.0,2085,0.038,0.247,0.209,5.4,0.854,0.3,0.47,UNSTABLE / OPEN,0.00,7.10,43,2,53,5,0,0,25.4,25.0,
131,0128,10/10/2015 3:31:21 PM ,2405,20.921,20.690,0.231,6.1,2013,0.039,0.239,0.200,5.5,0.837,0.3,0.47,STABLE / OPEN,0.01,7.11,48,6,35,9,0,0,25.1,25.0,
132,0128,10/10/2015 4:04:21 PM ,3572,20.921,20.574,0.347,6.1,3160,0.038,0.353,0.315,5.5,0.885,0.5,0.47,STABLE / OPEN,0.20,7.31,1473,421,711,302,0,0,25.2,25.0,
133,0128,10/10/2015 4:37:21 PM ,2190,20.921,20.706,0.215,6.2,1974,0.038,0.236,0.198,5.5,0.901,0.3,0.47,STABLE / OPEN,0.04,7.35,454,20,556,113,0,0,25.5,25.0,
134,0128,10/10/2015 5:10:21 PM ,2750,20.921,20.655,0.266,6.2,2415,0.038,0.278,0.240,5.6,0.878,0.4,0.47,STABLE / OPEN,0.00,7.36,167,4,202,55,0,0,25.6,25.0,
135,EVENT,10/10/2015 5:43:21 PM ,2881,20.921,20.638,0.283,6.2,2611,0.038,0.300,0.262,5.6,0.906,0.4,0.47,STABLE / OPEN,0.09,7.45,787,90,663,151,0,0,25.4,25.0,
136,EVENT,10/10/2015 6:16:21 PM ,3252,20.921,20.610,0.311,6.3,2645,0.041,0.304,0.263,5.7,0.813,0.4,0.47,UNSTABLE / OPEN,0.08,7.52,1227,553,1083,500,0,0,23.9,25.0,
137,0128,10/10/2015 6:49:21 PM ,3257,20.921,20.606,0.315,6.3,2733,0.043,0.316,0.274,5.7,0.839,0.4,0.47,UNSTABLE / OPEN,0.13,7.65,1537,294,977,236,0,0,25.4,25.0,
138,0128,10/10/2015 7:22:21 PM ,3785,20.921,20.549,0.372,6.4,3364,0.041,0.380,0.339,5.7,0.889,0.5,0.47,UNSTABLE / OPEN,-0.03,7.62,1809,457,1447,483,0,0,25.4,25.0,
139,0128,10/10/2015 7:55:21 PM ,3090,20.921,20.618,0.303,6.4,2781,0.040,0.319,0.279,5.8,0.900,0.4,0.47,UNSTABLE / OPEN,0.43,8.06,599,163,508,133,0,0,25.5,25.0,
140,0128,10/10/2015 8:28:21 PM ,2947,20.921,20.630,0.291,6.5,2722,0.041,0.315,0.274,5.8,0.924,0.4,0.47,UNSTABLE / OPEN,0.20,8.26,842,303,553,257,0,0,25.5,25.0,
141,0128,10/10/2015 9:00:21 PM ,3719,20.921,20.554,0.367,6.5,3442,0.042,0.387,0.345,5.9,0.926,0.5,0.47,UNSTABLE / OPEN,-0.09,8.17,904,179,1034,182,0,0,25.1,25.0,
142,0128,10/10/2015 9:33:21 PM ,3233,20.921,20.602,0.319,6.6,3056,0.042,0.347,0.305,5.9,0.945,0.5,0.47,UNSTABLE / OPEN,0.25,8.42,1523,562,1409,460,0,0,25.3,25.0,
143,0128,10/10/2015 10:06:21 PM ,3681,20.921,20.558,0.364,6.7,3490,0.042,0.391,0.349,6.0,0.948,0.5,0.47,UNSTABLE / OPEN,0.00,8.42,976,256,648,164,0,0,25.5,25.0,
144,0128,10/10/2015 10:39:21 PM ,3985,20.921,20.528,0.393,6.7,3767,0.043,0.419,0.376,6.0,0.945,0.6,0.47,UNSTABLE / OPEN,0.00,8.42,1668,655,1324,511,0,0,25.6,25.0,
145,0128,10/10/2015 11:12:21 PM ,2388,20.921,20.686,0.235,6.8,2203,0.044,0.264,0.220,6.1,0.923,0.3,0.47,UNSTABLE / OPEN,0.00,8.42,294,12,65,18,0,0,25.2,25.0,
146,0128,10/10/2015 11:45:21 PM ,3757,20.921,20.549,0.372,6.8,3549,0.045,0.401,0.356,6.1,0.945,0.5,0.47,UNSTABLE / OPEN,0.00,8.42,2012,831,1469,575,0,0,25.4,25.0,
147,0128,10/11/2015 12:18:21 AM ,4024,20.921,20.526,0.396,6.9,3742,0.046,0.419,0.373,6.2,0.930,0.6,0.47,UNSTABLE / OPEN,0.00,8.42,2255,977,1679,739,0,0,25.6,25.0,
148,0128,10/11/2015 12:51:21 AM ,2324,20.921,20.694,0.227,6.9,2118,0.045,0.257,0.211,6.2,0.911,0.3,0.47,UNSTABLE / OPEN,0.00,8.42,167,13,86,19,0,0,25.2,25.0,
149,0128,10/11/2015 1:24:21 AM ,2100,20.921,20.714,0.207,7.0,1979,0.046,0.243,0.198,6.3,0.942,0.3,0.47,UNSTABLE / OPEN,0.00,8.42,274,61,126,63,0,0,25.4,25.0,
150,0128,10/11/2015 1:57:21 AM ,2285,20.921,20.697,0.225,7.0,2098,0.045,0.255,0.210,6.3,0.918,0.3,0.47,UNSTABLE / OPEN,0.00,8.42,86,17,43,11,0,0,25.6,25.0,
151,0128,10/11/2015 2:30:21 AM ,3740,20.921,20.553,0.368,7.0,3485,0.045,0.393,0.348,6.3,0.932,0.5,0.47,UNSTABLE / OPEN,0.00,8.42,1883,704,1270,502,0,0,25.1,25.0,
152,0128,10/11/2015 3:03:21 AM ,2389,20.921,20.686,0.235,7.1,2189,0.045,0.264,0.219,6.4,0.916,0.3,0.47,UNSTABLE / OPEN,0.00,8.42,693,262,662,259,0,0,25.3,25.0,
153,0128,10/11/2015 3:36:21 AM ,2537,20.921,20.673,0.249,7.1,2231,0.043,0.268,0.224,6.4,0.879,0.3,0.47,UNSTABLE / OPEN,0.00,8.42,408,7,627,132,0,0,25.5,25.0,
154,0128,10/11/2015 4:09:21 AM ,3933,20.921,20.534,0.387,7.2,3583,0.043,0.403,0.360,6.5,0.911,0.5,0.47,UNSTABLE / OPEN,0.00,8.42,1235,327,1166,314,0,0,25.1,25.0,
155,0128,10/11/2015 4:42:21 AM ,3192,20.921,20.604,0.317,7.2,3012,0.045,0.347,0.303,6.5,0.943,0.4,0.47,UNSTABLE / OPEN,1.80,10.22,1151,422,797,366,0,0,25.2,25.0,
156,0128,10/11/2015 5:15:21 AM ,3585,20.921,20.566,0.355,7.3,3366,0.044,0.382,0.338,6.6,0.939,0.5,0.47,UNSTABLE / OPEN,0.00,10.22,823,120,304,77,0,0,25.5,25.0,
157,0128,10/11/2015 5:47:21 AM ,3900,20.921,20.536,0.385,7.3,3682,0.043,0.411,0.368,6.6,0.944,0.5,0.47,UNSTABLE / OPEN,0.00,10.22,1830,887,1495,636,0,0,25.6,25.0,
158,0128,10/11/2015 6:20:21 AM ,2712,20.921,20.653,0.268,7.4,2537,0.043,0.297,0.254,6.7,0.936,0.4,0.47,UNSTABLE / OPEN,0.31,10.52,318,45,380,57,0,0,25.5,25.0,
159,0128,10/11/2015 6:53:21 AM ,2336,20.921,20.691,0.230,7.4,2208,0.044,0.264,0.220,6.7,0.945,0.3,0.47,UNSTABLE / OPEN,0.00,10.52,191,102,156,67,0,0,25.1,25.0,
160,0128,10/11/2015 7:26:21 AM ,2351,20.921,20.691,0.230,7.5,2136,0.043,0.257,0.213,6.7,0.908,0.3,0.47,UNSTABLE / OPEN,0.00,10.52,283,2,233,1,0,0,25.7,25.0,
161,0128,10/11/2015 7:59:21 AM ,2458,20.921,20.677,0.244,7.5,2340,0.043,0.277,0.235,6.8,0.952,0.3,0.47,UNSTABLE / OPEN,0.00,10.52,482,15,45,9,0,0,25.7,25.0,
162,0128,10/11/2015 8:32:21 AM ,3476,20.921,20.575,0.346,7.5,3354,0.043,0.379,0.336,6.8,0.965,0.5,0.47,UNSTABLE / OPEN,0.00,10.52,1640,697,1246,471,0,0,25.6,25.0,
163,0128,10/11/2015 9:05:21 AM ,2301,20.921,20.700,0.222,7.6,1976,0.043,0.239,0.196,6.8,0.859,0.3,0.47,UNSTABLE / OPEN,0.00,10.52,85,3,233,7,0,0,25.5,25.0,
164,0128,10/11/2015 9:38:21 AM ,2177,20.921,20.708,0.213,7.6,1955,0.042,0.237,0.195,6.9,0.898,0.3,0.47,UNSTABLE / OPEN,0.00,10.52,37,1,104,1,0,0,25.4,25.0,
165,0128,10/11/2015 10:11:21 AM ,2271,20.921,20.698,0.223,7.7,2114,0.041,0.251,0.210,6.9,0.931,0.3,0.47,UNSTABLE / OPEN,0.00,10.52,115,5,43,6,0,0,25.5,25.0,
166,0128,10/11/2015 10:44:21 AM ,3450,20.921,20.585,0.336,7.7,3096,0.040,0.348,0.308,6.9,0.898,0.5,0.47,UNSTABLE / OPEN,0.00,10.52,552,138,374,128,0,0,25.5,25.0,
167,0128,10/11/2015 11:17:21 AM ,3285,20.921,20.600,0.322,7.7,3021,0.038,0.339,0.301,7.0,0.920,0.5,0.47,UNSTABLE / OPEN,0.00,10.52,2298,1193,2102,1037,0,0,25.5,25.0,
168,0128,10/11/2015 11:50:21 AM ,2328,20.921,20.695,0.226,7.8,2039,0.038,0.241,0.203,7.0,0.876,0.3,0.47,UNSTABLE / OPEN,0.00,10.52,43,2,38,17,0,0,25.3,25.0,
169,0128,10/11/2015 12:23:21 PM ,2204,20.921,20.705,0.216,7.8,2032,0.037,0.240,0.202,7.1,0.922,0.3,0.47,UNSTABLE / OPEN,0.00,10.52,169,17,80,35,0,0,25.1,25.0,
170,0128,10/11/2015 12:56:21 PM ,2888,20.921,20.638,0.283,7.9,2666,0.037,0.303,0.266,7.1,0.923,0.4,0.47,UNSTABLE / OPEN,0.00,10.52,283,3,179,11,0,0,25.1,25.0,
171,0128,10/11/2015 1:29:21 PM ,2385,20.921,20.689,0.232,7.9,2118,0.038,0.249,0.211,7.1,0.888,0.3,0.47,UNSTABLE / OPEN,0.00,10.52,256,97,281,78,0,0,25.2,25.0,
172,0128,10/11/2015 2:02:21 PM ,2044,20.921,20.723,0.199,7.9,1715,0.037,0.210,0.173,7.2,0.839,0.3,0.47,UNSTABLE / OPEN,0.00,10.52,29,1,3,0,0,0,25.2,25.0,
173,EVENT,10/11/2015 2:34:21 PM ,3421,20.921,20.588,0.333,8.0,3015,0.037,0.338,0.301,7.2,0.882,0.5,0.47,UNSTABLE / OPEN,0.00,10.52,552,69,362,56,0,0,25.4,25.0,
174,EVENT,10/11/2015 3:07:21 PM ,2388,20.921,20.686,0.235,8.0,2154,0.041,0.257,0.216,7.2,0.902,0.3,0.47,STABLE / OPEN,219.13,229.65,807,379,855,341,0,0,25.2,25.0,
175,0128,10/11/2015 3:40:21 PM ,3700,20.921,20.562,0.359,8.1,3299,0.041,0.369,0.328,7.3,0.892,0.5,0.47,STABLE / OPEN,-211.02,18.63,1850,637,2089,820,0,0,25.1,25.0,
176,0128,10/11/2015 4:13:21 PM ,3783,20.921,20.552,0.370,8.1,3433,0.039,0.381,0.342,7.3,0.908,0.5,0.47,STABLE / OPEN,0.09,18.73,1549,560,1255,585,0,0,25.6,25.0,
177,0128,10/11/2015 4:46:21 PM ,2849,20.921,20.644,0.277,8.2,2482,0.038,0.286,0.248,7.4,0.871,0.4,0.47,STABLE / OPEN,0.00,18.73,119,4,479,103,0,0,25.6,25.0,
178,0128,10/11/2015 5:19:21 PM ,3491,20.921,20.579,0.342,8.2,3218,0.037,0.358,0.320,7.4,0.922,0.5,0.47,STABLE / OPEN,0.28,19.01,684,195,811,233,0,0,25.5,25.0,
179,0128,10/11/2015 5:52:21 PM ,3157,20.921,20.612,0.309,8.3,2932,0.037,0.328,0.292,7.5,0.929,0.4,0.47,STABLE / OPEN,0.16,19.17,396,57,614,51,0,0,25.4,25.0,
180,0128,10/11/2015 6:25:21 PM ,3927,20.921,20.538,0.383,8.3,3584,0.037,0.393,0.356,7.5,0.913,0.5,0.47,STABLE / OPEN,0.03,19.19,1400,528,1734,630,0,0,25.1,25.0,
181,0128,10/11/2015 6:58:21 PM ,3886,20.921,20.538,0.383,8.4,3636,0.037,0.401,0.363,7.6,0.936,0.5,0.47,STABLE / OPEN,0.35,19.54,779,196,699,187,0,0,25.0,25.0,
182,0128,10/11/2015 7:31:21 PM ,4214,20.921,20.511,0.410,8.5,3818,0.037,0.417,0.379,7.6,0.906,0.6,0.47,STABLE / OPEN,0.88,20.42,2868,1624,2625,1433,0,0,25.2,25.0,
183,0128,10/11/2015 8:04:21 PM ,4028,20.921,20.528,0.393,8.5,3599,0.038,0.397,0.359,7.7,0.894,0.6,0.47,STABLE / OPEN,0.00,20.42,2364,1332,2521,1337,0,0,25.3,25.0,
184,0128,10/11/2015 8:37:21 PM ,2985,20.921,20.628,0.294,8.6,2738,0.038,0.312,0.274,7.7,0.917,0.4,0.47,STABLE / OPEN,0.00,20.42,253,55,352,78,0,0,25.5,25.0,
185,0128,10/11/2015 9:10:21 PM ,3714,20.921,20.552,0.369,8.6,3560,0.038,0.394,0.357,7.8,0.959,0.5,0.47,STABLE / OPEN,0.00,20.42,337,90,302,114,0,0,25.2,25.0,
186,0128,10/11/2015 9:43:21 PM ,2833,20.921,20.645,0.277,8.7,2586,0.039,0.296,0.257,7.8,0.913,0.4,0.47,STABLE / OPEN,0.00,20.42,415,201,782,274,0,0,25.2,25.0,
187,0128,10/11/2015 10:16:21 PM ,3621,20.921,20.560,0.361,8.7,3453,0.040,0.388,0.348,7.9,0.954,0.5,0.46,STABLE / OPEN,0.00,20.42,605,119,615,135,0,0,25.4,25.0,
188,0128,10/11/2015 10:49:21 PM ,3062,20.921,20.620,0.301,8.8,2810,0.039,0.320,0.281,7.9,0.918,0.4,0.47,STABLE / OPEN,0.21,20.63,299,20,588,128,0,0,25.6,25.0,
189,0128,10/11/2015 11:21:21 PM ,2677,20.921,20.659,0.263,8.8,2532,0.038,0.289,0.251,8.0,0.946,0.4,0.47,STABLE / OPEN,0.06,20.69,192,73,273,100,0,0,25.1,25.0,
190,0128,10/11/2015 11:54:21 PM ,2972,20.921,20.629,0.292,8.9,2786,0.038,0.315,0.277,8.0,0.937,0.4,0.47,STABLE / OPEN,0.05,20.74,301,107,359,143,0,0,25.4,25.0,
191,0128,10/12/2015 12:27:21 AM ,4438,20.921,20.489,0.433,8.9,3983,0.038,0.434,0.397,8.1,0.898,0.6,0.47,STABLE / OPEN,0.19,20.93,3099,1783,2759,1450,0,0,25.4,25.0,
192,0128,10/12/2015 1:00:21 AM ,3637,20.921,20.569,0.352,9.0,3233,0.037,0.358,0.320,8.1,0.889,0.5,0.47,STABLE / OPEN,0.16,21.08,1087,485,1372,563,0,0,25.3,25.0,
193,0128,10/12/2015 1:33:21 AM ,2434,20.921,20.682,0.239,9.0,2257,0.037,0.262,0.225,8.2,0.927,0.3,0.47,STABLE / OPEN,0.00,21.08,124,1,42,12,0,0,25.5,25.0,
194,0128,10/12/2015 2:06:21 AM ,3294,20.921,20.597,0.325,9.1,3097,0.038,0.347,0.309,8.2,0.940,0.5,0.47,STABLE / OPEN,0.28,21.36,324,29,283,60,0,0,25.2,25.0,
195,0128,10/12/2015 2:39:21 AM ,2709,20.921,20.655,0.266,9.1,2498,0.038,0.288,0.250,8.3,0.922,0.4,0.47,STABLE / OPEN,0.00,21.36,135,10,272,63,0,0,25.3,25.0,
196,0128,10/12/2015 3:12:21 AM ,3071,20.921,20.620,0.301,9.2,2819,0.038,0.319,0.281,8.3,0.918,0.4,0.47,STABLE / OPEN,0.00,21.36,333,55,554,120,0,0,25.5,25.0,
197,0128,10/12/2015 3:45:21 AM ,3858,20.921,20.541,0.380,9.2,3615,0.038,0.399,0.361,8.3,0.937,0.5,0.47,STABLE / OPEN,0.29,21.65,1053,456,978,378,0,0,25.4,25.0,
198,0128,10/12/2015 4:18:21 AM ,3325,20.921,20.597,0.324,9.3,3032,0.038,0.339,0.301,8.4,0.912,0.5,0.47,STABLE / OPEN,0.00,21.65,667,123,1192,269,0,0,25.3,25.0,
199,0128,10/12/2015 4:51:21 AM ,4054,20.921,20.525,0.396,9.3,3715,0.038,0.408,0.370,8.4,0.916,0.6,0.47,STABLE / OPEN,0.06,21.71,1225,605,1659,802,0,0,25.5,25.0,
200,0128,10/12/2015 5:24:21 AM ,4290,20.921,20.505,0.416,9.4,3877,0.038,0.422,0.384,8.5,0.904,0.6,0.47,STABLE / OPEN,0.12,21.83,3766,2446,3905,2330,0,0,25.1,25.0,
201,0128,10/12/2015 5:57:21 AM ,2766,20.921,20.650,0.271,9.5,2544,0.038,0.292,0.254,8.6,0.920,0.4,0.47,STABLE / OPEN,0.09,21.92,972,461,1334,557,0,0,25.4,25.0,
202,0128,10/12/2015 6:30:21 AM ,2668,20.921,20.659,0.262,9.5,2446,0.039,0.284,0.245,8.6,0.917,0.4,0.47,STABLE / OPEN,0.00,21.92,18,2,31,11,0,0,25.1,25.0,
203,0128,10/12/2015 7:03:21 AM ,2708,20.921,20.655,0.267,9.5,2511,0.039,0.290,0.251,8.6,0.927,0.4,0.47,STABLE / OPEN,0.16,22.08,269,61,179,86,0,0,25.4,25.0,
204,0128,10/12/2015 7:36:21 AM ,3615,20.921,20.565,0.356,9.6,3362,0.039,0.375,0.336,8.7,0.930,0.5,0.47,STABLE / OPEN,0.08,22.15,549,155,459,152,0,0,25.6,25.0,
205,0128,10/12/2015 8:08:21 AM ,2658,20.921,20.663,0.258,9.6,2412,0.038,0.277,0.239,8.7,0.908,0.4,0.47,STABLE / OPEN,0.00,22.15,145,21,191,36,0,0,25.5,25.0,
206,0128,10/12/2015 8:41:21 AM ,2739,20.921,20.653,0.268,9.7,2542,0.038,0.290,0.253,8.8,0.928,0.4,0.47,STABLE / OPEN,0.03,22.19,312,6,348,18,0,0,25.6,25.0,
207,0128,10/12/2015 9:14:21 AM ,2812,20.921,20.648,0.274,9.7,2535,0.038,0.290,0.252,8.8,0.902,0.4,0.47,STABLE / OPEN,0.00,22.19,265,3,84,37,0,0,25.5,25.0,
208,0128,10/12/2015 9:47:21 AM ,3137,20.921,20.610,0.311,9.8,2994,0.038,0.337,0.300,8.8,0.955,0.4,0.47,STABLE / OPEN,0.06,22.24,405,42,386,56,0,0,25.6,25.0,
209,0128,12:00:00 AM ,0,0.000,0.000,0.000,0.0,0,0.000,0.000,0.000,0.0,0.000,0.0,0.00,,0.00,0.00,0,0,0,0,0,0,0.0,0.0,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 48 ,,10/8/2015 5:55:06 PM ,INJECTING B6 MICE WITH VEHICLE 5.55PM
 49 ,,10/8/2015 6:07:10 PM ,B6 INJECTIONS COMPLETED 6.07PM
 88 ,,10/9/2015 3:35:03 PM ,mTSC food change to HFD, C57 injections
 89 ,,10/9/2015 4:01:16 PM ,injections completed
 135 ,,10/10/2015 5:38:51 PM ,injecting B6 mice

 136 ,,10/10/2015 6:11:07 PM ,Injections completed 6.11PM
 173 ,,10/11/2015 2:27:39 PM ,Begin injections and food changeover for B6 mice
 174 ,,10/11/2015 3:10:18 PM ,Injections & food changeover completed
