"","age","animal.Alive","animal.Background","animal.Cage","animal.Cause_of_Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","HighFatKnockout","Knockout"
"1500",91,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2015-11-20","fed",60592,"22900",TRUE,"High Fat Diet"
"1501",91,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Total Fat Mass","2015-11-20","fed",60632,"3620",TRUE,"High Fat Diet"
"1502",91,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Lean Mass","2015-11-20","fed",60744,"18410",TRUE,"High Fat Diet"
"1503",66,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2015-10-26","fed",60783,"20800",TRUE,"High Fat Diet"
"1504",99,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2015-11-28","fed",60831,"23200",TRUE,"High Fat Diet"
"1505",99,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Total Fat Mass","2015-11-28","fed",60863,"3470",TRUE,"High Fat Diet"
"1506",99,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Lean Mass","2015-11-28","fed",60894,"18680",TRUE,"High Fat Diet"
"1507",105,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2015-12-04","fed",61367,"23200",TRUE,"High Fat Diet"
"1508",105,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Total Fat Mass","2015-12-04","fed",61410,"3730",TRUE,"High Fat Diet"
"1509",105,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Lean Mass","2015-12-04","fed",61453,"18490",TRUE,"High Fat Diet"
"1510",112,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2015-12-11","fed",62184,"23400",TRUE,"High Fat Diet"
"1511",112,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Total Fat Mass","2015-12-11","fed",62248,"3870",TRUE,"High Fat Diet"
"1512",112,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Lean Mass","2015-12-11","fed",62291,"18490",TRUE,"High Fat Diet"
"1513",119,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2015-12-18","fed",62854,"25900",TRUE,"High Fat Diet"
"1514",119,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Total Fat Mass","2015-12-18","fed",62916,"5700",TRUE,"High Fat Diet"
"1515",119,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Lean Mass","2015-12-18","fed",62978,"19160",TRUE,"High Fat Diet"
"1516",129,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2015-12-28","fed",63197,"27200",TRUE,"High Fat Diet"
"1517",129,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Total Fat Mass","2015-12-28","fed",63244,"6840",TRUE,"High Fat Diet"
"1518",129,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Lean Mass","2015-12-28","fed",63291,"19390",TRUE,"High Fat Diet"
"1519",144,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2016-01-12","fed",63480,"26600",TRUE,"High Fat Diet"
"1520",144,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Total Fat Mass","2016-01-12","fed",63486,"5890",TRUE,"High Fat Diet"
"1521",144,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Lean Mass","2016-01-12","fed",63492,"19440",TRUE,"High Fat Diet"
"1522",140,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2016-01-08","fed",63519,"26200",TRUE,"High Fat Diet"
"1523",140,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Total Fat Mass","2016-01-08","fed",63587,"5760",TRUE,"High Fat Diet"
"1524",140,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Lean Mass","2016-01-08","fed",63656,"19250",TRUE,"High Fat Diet"
"1525",161,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2016-01-29","fed",64261,"25000",TRUE,"High Fat Diet"
"1526",161,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Total Fat Mass","2016-01-29","fed",64321,"4450",TRUE,"High Fat Diet"
"1527",161,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Lean Mass","2016-01-29","fed",64380,"19570",TRUE,"High Fat Diet"
"1528",180,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2016-02-17","fasted",64945,"25500",TRUE,"High Fat Diet"
"1529",180,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Plasma Glucose","2016-02-17","fasted",64950,"71",TRUE,"High Fat Diet"
"1530",179,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Body Weight","2016-02-16","fed",64955,"26900",TRUE,"High Fat Diet"
"1531",179,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Total Fat Mass","2016-02-16","fed",64960,"5410",TRUE,"High Fat Diet"
"1532",179,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Lean Mass","2016-02-16","fed",64965,"20360",TRUE,"High Fat Diet"
"1533",179,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4512,180,9507,"Muscle TSC1","Plasma Glucose","2016-02-16","fed",64970,"101",TRUE,"High Fat Diet"
"1534",77,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2015-11-06","fed",59280,"16800",TRUE,"High Fat Diet"
"1535",77,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2015-11-06","fed",59315,"1970",TRUE,"High Fat Diet"
"1536",77,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2015-11-06","fed",59349,"14450",TRUE,"High Fat Diet"
"1537",66,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2015-10-26","fed",60428,"2010",TRUE,"High Fat Diet"
"1538",66,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2015-10-26","fed",60435,"13140",TRUE,"High Fat Diet"
"1539",84,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2015-11-13","fed",60481,"18300",TRUE,"High Fat Diet"
"1540",84,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2015-11-13","fed",60512,"1820",TRUE,"High Fat Diet"
"1541",84,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2015-11-13","fed",60543,"15840",TRUE,"High Fat Diet"
"1542",91,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2015-11-20","fed",60593,"19600",TRUE,"High Fat Diet"
"1543",91,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2015-11-20","fed",60633,"2200",TRUE,"High Fat Diet"
"1544",91,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2015-11-20","fed",60745,"16800",TRUE,"High Fat Diet"
"1545",66,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2015-10-26","fed",60784,"15500",TRUE,"High Fat Diet"
"1546",99,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2015-11-28","fed",60833,"19900",TRUE,"High Fat Diet"
"1547",99,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2015-11-28","fed",60864,"2030",TRUE,"High Fat Diet"
"1548",99,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2015-11-28","fed",60895,"16790",TRUE,"High Fat Diet"
"1549",105,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2015-12-04","fed",61368,"19100",TRUE,"High Fat Diet"
"1550",105,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2015-12-04","fed",61411,"2020",TRUE,"High Fat Diet"
"1551",105,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2015-12-04","fed",61454,"16010",TRUE,"High Fat Diet"
"1552",112,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2015-12-11","fed",62185,"20600",TRUE,"High Fat Diet"
"1553",112,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2015-12-11","fed",62249,"2470",TRUE,"High Fat Diet"
"1554",112,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2015-12-11","fed",62292,"17000",TRUE,"High Fat Diet"
"1555",119,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2015-12-18","fed",62855,"20700",TRUE,"High Fat Diet"
"1556",119,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2015-12-18","fed",62917,"3050",TRUE,"High Fat Diet"
"1557",119,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2015-12-18","fed",62979,"16730",TRUE,"High Fat Diet"
"1558",129,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2015-12-28","fed",63198,"21900",TRUE,"High Fat Diet"
"1559",129,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2015-12-28","fed",63245,"3960",TRUE,"High Fat Diet"
"1560",129,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2015-12-28","fed",63292,"17060",TRUE,"High Fat Diet"
"1561",144,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2016-01-12","fed",63481,"22100",TRUE,"High Fat Diet"
"1562",144,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2016-01-12","fed",63487,"4150",TRUE,"High Fat Diet"
"1563",144,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2016-01-12","fed",63493,"17150",TRUE,"High Fat Diet"
"1564",140,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2016-01-08","fed",63520,"21900",TRUE,"High Fat Diet"
"1565",140,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2016-01-08","fed",63589,"3690",TRUE,"High Fat Diet"
"1566",140,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2016-01-08","fed",63657,"17290",TRUE,"High Fat Diet"
"1567",161,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2016-01-29","fed",64262,"20700",TRUE,"High Fat Diet"
"1568",161,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2016-01-29","fed",64322,"2850",TRUE,"High Fat Diet"
"1569",161,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2016-01-29","fed",64381,"17110",TRUE,"High Fat Diet"
"1570",180,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2016-02-17","fasted",64946,"21600",TRUE,"High Fat Diet"
"1571",180,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Plasma Glucose","2016-02-17","fasted",64951,"93",TRUE,"High Fat Diet"
"1572",179,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Body Weight","2016-02-16","fed",64956,"23000",TRUE,"High Fat Diet"
"1573",179,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Total Fat Mass","2016-02-16","fed",64961,"4350",TRUE,"High Fat Diet"
"1574",179,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Lean Mass","2016-02-16","fed",64966,"18070",TRUE,"High Fat Diet"
"1575",179,FALSE,"Mixed",164779,"Sacrificed","F","+/+; +/+",4518,180,9513,"Muscle TSC1","Plasma Glucose","2016-02-16","fed",64971,"118",TRUE,"High Fat Diet"
"1576",70,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2015-11-09","fed",59422,"21200",TRUE,"High Fat Diet"
"1577",70,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2015-11-09","fed",59431,"1780",TRUE,"High Fat Diet"
"1578",70,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2015-11-09","fed",60440,"18520",TRUE,"High Fat Diet"
"1579",81,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2015-11-20","fed",60590,"21300",TRUE,"High Fat Diet"
"1580",81,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2015-11-20","fed",60630,"2260",TRUE,"High Fat Diet"
"1581",81,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2015-11-20","fed",60742,"18310",TRUE,"High Fat Diet"
"1582",89,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2015-11-28","fed",60835,"21900",TRUE,"High Fat Diet"
"1583",89,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2015-11-28","fed",60866,"2020",TRUE,"High Fat Diet"
"1584",89,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2015-11-28","fed",60897,"18910",TRUE,"High Fat Diet"
"1585",95,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2015-12-04","fed",61373,"23300",TRUE,"High Fat Diet"
"1586",95,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2015-12-04","fed",61416,"2520",TRUE,"High Fat Diet"
"1587",95,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2015-12-04","fed",61459,"19580",TRUE,"High Fat Diet"
"1588",102,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2015-12-11","fed",62188,"23500",TRUE,"High Fat Diet"
"1589",102,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2015-12-11","fed",62251,"2740",TRUE,"High Fat Diet"
"1590",102,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2015-12-11","fed",62294,"19690",TRUE,"High Fat Diet"
"1591",109,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2015-12-18","fed",62857,"24500",TRUE,"High Fat Diet"
"1592",109,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2015-12-18","fed",62919,"3270",TRUE,"High Fat Diet"
"1593",109,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2015-12-18","fed",62982,"20080",TRUE,"High Fat Diet"
"1594",119,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2015-12-28","fed",63200,"24400",TRUE,"High Fat Diet"
"1595",119,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2015-12-28","fed",63247,"3740",TRUE,"High Fat Diet"
"1596",119,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2015-12-28","fed",63294,"19680",TRUE,"High Fat Diet"
"1597",130,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2016-01-08","fed",63522,"25900",TRUE,"High Fat Diet"
"1598",130,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2016-01-08","fed",63591,"4520",TRUE,"High Fat Diet"
"1599",130,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2016-01-08","fed",63659,"20360",TRUE,"High Fat Diet"
"1600",137,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2016-01-15","fed",63805,"26800",TRUE,"High Fat Diet"
"1601",137,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2016-01-15","fed",63871,"5130",TRUE,"High Fat Diet"
"1602",137,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2016-01-15","fed",63937,"20570",TRUE,"High Fat Diet"
"1603",148,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2016-01-26","fed",64024,"28100",TRUE,"High Fat Diet"
"1604",148,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2016-01-26","fed",64040,"5700",TRUE,"High Fat Diet"
"1605",148,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2016-01-26","fed",64057,"21390",TRUE,"High Fat Diet"
"1606",183,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2016-03-01","fed",65609,"31000",TRUE,"High Fat Diet"
"1607",183,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Total Fat Mass","2016-03-01","fed",65615,"8460",TRUE,"High Fat Diet"
"1608",183,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Lean Mass","2016-03-01","fed",65621,"21360",TRUE,"High Fat Diet"
"1609",184,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Body Weight","2016-03-02","fasted",65627,"29100",TRUE,"High Fat Diet"
"1610",184,FALSE,"Mixed",159681,"Sacrificed","F","+/+; +/+",4537,184,9546,"Muscle TSC1","Plasma Glucose","2016-03-02","fasted",65633,"131",TRUE,"High Fat Diet"
"1611",70,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2015-11-09","fed",59418,"17400",TRUE,"High Fat Diet"
"1612",70,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2015-11-09","fed",59427,"1720",TRUE,"High Fat Diet"
"1613",70,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2015-11-09","fed",60436,"14940",TRUE,"High Fat Diet"
"1614",81,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2015-11-20","fed",60586,"18300",TRUE,"High Fat Diet"
"1615",81,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2015-11-20","fed",60626,"2110",TRUE,"High Fat Diet"
"1616",81,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2015-11-20","fed",60738,"15520",TRUE,"High Fat Diet"
"1617",89,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2015-11-28","fed",60839,"18900",TRUE,"High Fat Diet"
"1618",89,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2015-11-28","fed",60870,"1740",TRUE,"High Fat Diet"
"1619",89,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2015-11-28","fed",60901,"16280",TRUE,"High Fat Diet"
"1620",95,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2015-12-04","fed",61369,"19400",TRUE,"High Fat Diet"
"1621",95,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2015-12-04","fed",61412,"2130",TRUE,"High Fat Diet"
"1622",95,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2015-12-04","fed",61455,"16540",TRUE,"High Fat Diet"
"1623",102,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2015-12-11","fed",62191,"20000",TRUE,"High Fat Diet"
"1624",102,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2015-12-11","fed",62255,"2410",TRUE,"High Fat Diet"
"1625",102,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2015-12-11","fed",62298,"16770",TRUE,"High Fat Diet"
"1626",109,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2015-12-18","fed",62861,"20700",TRUE,"High Fat Diet"
"1627",109,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2015-12-18","fed",62923,"2760",TRUE,"High Fat Diet"
"1628",109,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2015-12-18","fed",62989,"17020",TRUE,"High Fat Diet"
"1629",119,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2015-12-28","fed",63204,"22700",TRUE,"High Fat Diet"
"1630",119,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2015-12-28","fed",63251,"4760",TRUE,"High Fat Diet"
"1631",119,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2015-12-28","fed",63298,"16880",TRUE,"High Fat Diet"
"1632",130,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2016-01-08","fed",63526,"22400",TRUE,"High Fat Diet"
"1633",130,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2016-01-08","fed",63595,"4230",TRUE,"High Fat Diet"
"1634",130,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2016-01-08","fed",63663,"17160",TRUE,"High Fat Diet"
"1635",137,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2016-01-15","fed",63809,"24900",TRUE,"High Fat Diet"
"1636",137,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2016-01-15","fed",63875,"5640",TRUE,"High Fat Diet"
"1637",137,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2016-01-15","fed",63941,"18130",TRUE,"High Fat Diet"
"1638",148,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2016-01-26","fed",64028,"24500",TRUE,"High Fat Diet"
"1639",148,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2016-01-26","fed",64044,"7960",TRUE,"High Fat Diet"
"1640",148,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2016-01-26","fed",64061,"18310",TRUE,"High Fat Diet"
"1641",183,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Body Weight","2016-03-01","fed",65613,"31500",TRUE,"High Fat Diet"
"1642",183,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Total Fat Mass","2016-03-01","fed",65619,"13050",TRUE,"High Fat Diet"
"1643",183,FALSE,"Mixed",159681,"Sacrificed","F","fl/fl; +/+",4538,184,9547,"Muscle TSC1","Lean Mass","2016-03-01","fed",65625,"17730",TRUE,"High Fat Diet"
